tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
"Out of breath , and furious to note that he was n't even panting , she struggled to free herself , then glared at him .",anger,"['out', 'of', 'breath', 'and', 'furious', 'to', 'note', 'that', 'he', 'was', 'be', ""n't"", 'not', 'even', 'panting', 'pant', 'she', 'struggled', 'struggle', 'to', 'free', 'herself', 'then', 'glared', 'glare', 'at', 'him', 'he']",3.0,1.9440000000000002,1.0,0.469,2.0,1.149,1.0,0.544,1.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,anger,3.0,1.9440000000000002
"Many of the latecomers , especially as the afternoon wore on , were furious to find the doors locked , not having heard of the noon closure and so thinking they had all day .",anger,"['many', 'of', 'the', 'latecomers', 'latecomer', 'especially', 'as', 'the', 'afternoon', 'wore', 'wear', 'on', 'were', 'be', 'furious', 'to', 'find', 'the', 'doors', 'door', 'locked', 'lock', 'not', 'having', 'have', 'heard', 'hear', 'of', 'the', 'noon', 'closure', 'and', 'so', 'thinking', 'think', 'they', 'had', 'have', 'all', 'day']",1.0,0.929,1.0,0.469,0.0,0.0,1.0,0.172,1.0,0.195,0.0,0.0,1.0,0.35200000000000004,1.0,0.32799999999999996,anger,1.0,0.929
And she was furious that Mr Clarke did not break the news to her before holding a Press conference .,anger,"['and', 'she', 'was', 'be', 'furious', 'that', 'mr', 'clarke', 'did', 'do', 'not', 'break', 'the', 'news', 'to', 'her', 'she', 'before', 'holding', 'hold', 'a', 'press', 'conference']",1.0,0.929,1.0,0.469,0.0,0.0,1.0,0.156,0.0,0.0,1.0,0.461,0.0,0.0,0.0,0.0,anger,1.0,0.929
"ICC chairman Sir Colin Cowdrey left is clearly furious that every time he has been ready to make a statement about the Texaco Trophy events of August 23 , Pakistan 's lawyers have threatened writs .",anger,"['icc', 'chairman', 'sir', 'colin', 'cowdrey', 'left', 'leave', 'is', 'be', 'clearly', 'furious', 'that', 'every', 'time', 'he', 'has', 'have', 'been', 'be', 'ready', 'to', 'make', 'a', 'statement', 'about', 'the', 'texaco', 'trophy', 'events', 'event', 'of', 'august', '23', 'pakistan', ""'s"", 'lawyers', 'lawyer', 'have', 'threatened', 'threaten', 'writs', 'writ']",3.0,1.9969999999999999,2.0,0.821,2.0,1.0830000000000002,1.0,0.484,1.0,0.32799999999999996,2.0,0.46799999999999997,4.0,2.0620000000000003,4.0,1.8900000000000001,anticipation,4.0,2.0620000000000003
"A spokesperson said : ` Glen is furious that the new ` Anarchy "" promo features footage of Sid Vicious as well as himself .",anger,"['a', 'spokesperson', 'said', 'say', 'glen', 'is', 'be', 'furious', 'that', 'the', 'new', 'anarchy', 'promo', 'features', 'feature', 'footage', 'of', 'sid', 'vicious', 'as', 'well', 'as', 'himself']",3.0,2.449,2.0,1.1880000000000002,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.359,anger,3.0,2.449
"She is furious that he has married beneath him , but appalled when her vicious attack on him threatens to end their relationship for ever .",anger,"['she', 'is', 'be', 'furious', 'that', 'he', 'has', 'have', 'married', 'marry', 'beneath', 'him', 'he', 'but', 'appalled', 'appal', 'when', 'her', 'she', 'vicious', 'attack', 'on', 'him', 'he', 'threatens', 'threaten', 'to', 'end', 'their', 'they', 'relationship', 'for', 'ever']",4.0,3.484,2.0,1.1880000000000002,3.0,1.6560000000000001,2.0,1.19,0.0,0.0,1.0,0.242,2.0,1.0779999999999998,2.0,1.25,anger,4.0,3.484
"Peter says : ` The Poles were furious that we wanted to show prostitutes in their hotel bar , claiming they never had them .",anger,"['peter', 'says', 'say', 'the', 'poles', 'were', 'be', 'furious', 'that', 'we', 'wanted', 'want', 'to', 'show', 'prostitutes', 'prostitute', 'in', 'their', 'they', 'hotel', 'bar', 'claiming', 'claim', 'they', 'never', 'had', 'have', 'them', 'they']",1.0,0.929,2.0,1.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,disgust,2.0,1.055
"They were furious Mr Reynolds had accused their leader , Des O'Malley , of being dishonest .",anger,"['they', 'were', 'be', 'furious', 'mr', 'reynolds', 'had', 'have', 'accused', 'accuse', 'their', 'they', 'leader', 'des', ""o'malley"", 'of', 'being', 'be', 'dishonest']",3.0,2.0860000000000003,2.0,0.9219999999999999,1.0,0.469,0.0,0.0,1.0,0.48200000000000004,0.0,0.0,0.0,0.0,1.0,0.68,anger,3.0,2.0860000000000003
Mayor 's chaplain Tony Rees was furious he had n't been refunded a 187 overpayment .,anger,"['mayor', ""'s"", 'chaplain', 'tony', 'rees', 'was', 'be', 'furious', 'he', 'had', 'have', ""n't"", 'not', 'been', 'be', 'refunded', 'refund', 'a', '187', 'overpayment']",1.0,0.929,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.523,anger,1.0,0.929
"He refused to be roused by her anger , suspecting she was furious he 'd turned down her invitation to stay .",anger,"['he', 'refused', 'refuse', 'to', 'be', 'roused', 'rouse', 'by', 'her', 'she', 'anger', 'suspecting', 'suspect', 'she', 'was', 'be', 'furious', 'he', ""'d"", 'would', 'turned', 'turn', 'down', 'her', 'she', 'invitation', 'to', 'stay']",2.0,1.74,2.0,0.602,1.0,0.516,0.0,0.0,2.0,0.672,0.0,0.0,1.0,0.664,0.0,0.0,anger,2.0,1.74
Apparently I was furious I had not been consulted,anger,"['apparently', 'i', 'was', 'be', 'furious', 'i', 'had', 'have', 'not', 'been', 'be', 'consulted', 'consult']",1.0,0.929,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,anger,1.0,0.929
"Not only was he going to be absolutely furious about her being in this police station , but she dreaded having to tell her cousin about it too .",anger,"['not', 'only', 'was', 'be', 'he', 'going', 'go', 'to', 'be', 'absolutely', 'furious', 'about', 'her', 'she', 'being', 'be', 'in', 'this', 'police', 'station', 'but', 'she', 'dreaded', 'dread', 'having', 'have', 'to', 'tell', 'her', 'she', 'cousin', 'about', 'it', 'too']",1.0,0.929,1.0,0.469,3.0,1.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.531,1.0,0.484,fear,3.0,1.8900000000000001
On another occasion he had been struck once by another man at work and we were furious at him for not returning the blow .,anger,"['on', 'another', 'occasion', 'he', 'had', 'have', 'been', 'be', 'struck', 'strike', 'once', 'by', 'another', 'man', 'at', 'work', 'and', 'we', 'were', 'be', 'furious', 'at', 'him', 'he', 'for', 'not', 'returning', 'return', 'the', 'blow']",2.0,1.65,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.695,0.0,0.0,0.0,0.0,anger,2.0,1.65
"Behind the scenes , British diplomats in Seoul , Korea were furious at the way last night 's meeting was handled .",anger,"['behind', 'the', 'scenes', 'scene', 'british', 'diplomats', 'diplomat', 'in', 'seoul', 'korea', 'were', 'be', 'furious', 'at', 'the', 'way', 'last', 'night', ""'s"", 'meeting', 'was', 'be', 'handled', 'handle']",1.0,0.929,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.929
"She is furious at the betrayal ; and supporters of the sacked prime minister , Nawaz Sharif , have resorted to fisticuffs .",anger,"['she', 'is', 'be', 'furious', 'at', 'the', 'betrayal', 'and', 'supporters', 'supporter', 'of', 'the', 'sacked', 'sack', 'prime', 'minister', 'nawaz', 'sharif', 'have', 'resorted', 'resort', 'to', 'fisticuffs', 'fisticuff']",2.0,1.4900000000000002,2.0,1.0859999999999999,0.0,0.0,1.0,0.18,1.0,0.7340000000000001,0.0,0.0,0.0,0.0,1.0,0.7340000000000001,anger,2.0,1.4900000000000002
"But today , the Oxford University Sports Director was furious at her exclusion .",anger,"['but', 'today', 'the', 'oxford', 'university', 'sports', 'director', 'was', 'be', 'furious', 'at', 'her', 'she', 'exclusion']",1.0,0.929,2.0,0.8360000000000001,1.0,0.636,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.406,1.0,0.445,anger,1.0,0.929
"Somerset are furious over suggestions that ` The Ghost "" , who took 8 for 122 , should be left out .",anger,"['somerset', 'are', 'be', 'furious', 'over', 'suggestions', 'suggestion', 'that', 'the', 'ghost', 'who', 'took', 'take', '8', 'for', '122', 'should', 'be', 'left', 'leave', 'out']",1.0,0.929,1.0,0.469,1.0,0.672,0.0,0.0,1.0,0.32799999999999996,1.0,0.23399999999999999,0.0,0.0,0.0,0.0,anger,1.0,0.929
She was furious with me .,anger,"['she', 'was', 'be', 'furious', 'with', 'me', 'i']",1.0,0.929,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.929
"At the hostel they were furious with us for bringing the police , they just wanted us out , literally , and we were out !",anger,"['at', 'the', 'hostel', 'they', 'were', 'be', 'furious', 'with', 'us', 'we', 'for', 'bringing', 'bring', 'the', 'police', 'they', 'just', 'wanted', 'want', 'us', 'we', 'out', 'literally', 'and', 'we', 'were', 'be', 'out']",1.0,0.929,1.0,0.469,1.0,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,anger,1.0,0.929
He was furious with me for ringing him .,anger,"['he', 'was', 'be', 'furious', 'with', 'me', 'i', 'for', 'ringing', 'ringe', 'him', 'he']",1.0,0.929,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.929
Furuseth was furious with himself .,anger,"['furuseth', 'was', 'be', 'furious', 'with', 'himself']",1.0,0.929,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.929
"US banks , which also lost heavily , were furious with the Bundesbank for refusing to compensate them .",anger,"['us', 'banks', 'bank', 'which', 'also', 'lost', 'lose', 'heavily', 'were', 'be', 'furious', 'with', 'the', 'bundesbank', 'for', 'refusing', 'refuse', 'to', 'compensate', 'them', 'they']",2.0,1.19,2.0,0.719,1.0,0.391,1.0,0.273,2.0,1.134,2.0,0.649,1.0,0.516,2.0,1.0230000000000001,anger,2.0,1.19
Conner is still furious about losing Tuesday 's protest .,anger,"['conner', 'is', 'be', 'still', 'furious', 'about', 'losing', 'lose', 'tuesday', ""'s"", 'protest']",3.0,1.5390000000000001,2.0,0.719,1.0,0.391,1.0,0.047,2.0,1.103,1.0,0.38299999999999995,0.0,0.0,0.0,0.0,anger,3.0,1.5390000000000001
She would be doubly furious at having been deceived in exactly the same way by two successive men .,anger,"['she', 'would', 'be', 'doubly', 'furious', 'at', 'having', 'have', 'been', 'be', 'deceived', 'deceive', 'in', 'exactly', 'the', 'same', 'way', 'by', 'two', 'successive', 'men', 'man']",3.0,2.0380000000000003,2.0,0.9299999999999999,0.0,0.0,0.0,0.0,1.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,anger,3.0,2.0380000000000003
"The king was furious at being tricked again , and by nothing more than a pair of animals , at that .",anger,"['the', 'king', 'was', 'be', 'furious', 'at', 'being', 'be', 'tricked', 'trick', 'again', 'and', 'by', 'nothing', 'more', 'than', 'a', 'pair', 'of', 'animals', 'animal', 'at', 'that']",1.0,0.929,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,anger,1.0,0.929
"He was incensed , stunned , at her action , and stood rigid with anger as he felt the slime roll down his cheek .",anger,"['he', 'was', 'be', 'incensed', 'incense', 'stunned', 'stun', 'at', 'her', 'she', 'action', 'and', 'stood', 'stand', 'rigid', 'with', 'anger', 'as', 'he', 'felt', 'feel', 'the', 'slime', 'roll', 'down', 'his', 'he', 'cheek']",2.0,1.4669999999999999,1.0,0.7809999999999999,1.0,0.625,1.0,0.23399999999999999,1.0,0.281,2.0,1.531,0.0,0.0,0.0,0.0,surprise,2.0,1.531
"A gang of local ruffians was passing by and , when they saw what was happening , became infuriated against Richard Baxter .",anger,"['a', 'gang', 'of', 'local', 'ruffians', 'ruffian', 'was', 'be', 'passing', 'pass', 'by', 'and', 'when', 'they', 'saw', 'see', 'what', 'was', 'be', 'happening', 'happen', 'became', 'become', 'infuriated', 'infuriate', 'against', 'richard', 'baxter']",3.0,2.391,0.0,0.0,1.0,0.672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,0.0,0.0,anger,3.0,2.391
"I go along and watch women 's football and get really infuriated to see a man out there refereeing the game , and often in a very condescending manner !",anger,"['i', 'go', 'along', 'and', 'watch', 'women', 'woman', ""'s"", 'football', 'and', 'get', 'really', 'infuriated', 'infuriate', 'to', 'see', 'a', 'man', 'out', 'there', 'refereeing', 'referee', 'the', 'game', 'and', 'often', 'in', 'a', 'very', 'condescending', 'manner']",2.0,1.782,0.0,0.0,1.0,0.188,1.0,0.25,0.0,0.0,0.0,0.0,2.0,0.992,1.0,0.484,anger,2.0,1.782
"The sources said he is infuriated with her after a row that erupted last week , and is likely to distance himself from her .",anger,"['the', 'sources', 'source', 'said', 'say', 'he', 'is', 'be', 'infuriated', 'infuriate', 'with', 'her', 'she', 'after', 'a', 'row', 'that', 'erupted', 'erupt', 'last', 'week', 'and', 'is', 'be', 'likely', 'to', 'distance', 'himself', 'from', 'her', 'she']",4.0,2.8609999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.789,0.0,0.0,0.0,0.0,anger,4.0,2.8609999999999998
I was suddenly infuriated at the thought of what we had believed about the Germans in England .,anger,"['i', 'was', 'be', 'suddenly', 'infuriated', 'infuriate', 'at', 'the', 'thought', 'of', 'what', 'we', 'had', 'have', 'believed', 'believe', 'about', 'the', 'germans', 'in', 'england']",2.0,1.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.828,1.0,0.414,1.0,0.688,anger,2.0,1.782
"I was even more infuriated to read that their short separation was a ` tragedy "" .",anger,"['i', 'was', 'be', 'even', 'more', 'infuriated', 'infuriate', 'to', 'read', 'that', 'their', 'they', 'short', 'separation', 'was', 'be', 'a', 'tragedy']",2.0,1.782,0.0,0.0,2.0,1.25,0.0,0.0,1.0,0.9059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,anger,2.0,1.782
"And while she sounded sympathetic , she was in reality infuriated with Doreen .",anger,"['and', 'while', 'she', 'sounded', 'sound', 'sympathetic', 'she', 'was', 'be', 'in', 'reality', 'infuriated', 'infuriate', 'with', 'doreen']",2.0,1.782,0.0,0.0,1.0,0.09699999999999999,1.0,0.188,1.0,0.307,0.0,0.0,0.0,0.0,1.0,0.602,anger,2.0,1.782
"His teachers were suspicious of his popularity , annoyed by his lack of interest in academic work and infuriated that he could still achieve high marks in examinations .",anger,"['his', 'he', 'teachers', 'teacher', 'were', 'be', 'suspicious', 'of', 'his', 'he', 'popularity', 'annoyed', 'by', 'his', 'he', 'lack', 'of', 'interest', 'in', 'academic', 'work', 'and', 'infuriated', 'infuriate', 'that', 'he', 'could', 'still', 'achieve', 'high', 'marks', 'mark', 'in', 'examinations', 'examination']",4.0,2.7510000000000003,0.0,0.0,1.0,0.204,1.0,0.6409999999999999,0.0,0.0,1.0,0.32,1.0,0.547,4.0,2.4370000000000003,anger,4.0,2.7510000000000003
"I am spell-bound by the sound of French , infuriated when I ca n't read it in the books I am given .",anger,"['i', 'am', 'be', 'spell', 'bound', 'by', 'the', 'sound', 'of', 'french', 'infuriated', 'infuriate', 'when', 'i', 'ca', 'can', ""n't"", 'not', 'read', 'it', 'in', 'the', 'books', 'book', 'i', 'am', 'be', 'given', 'give']",2.0,1.782,0.0,0.0,0.0,0.0,1.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,2.0,1.782
"` Then you can do so today -- at the barbecue , "" Lucy hissed , suddenly infuriated with them both , although more so with Silas than with Doreen .",anger,"['then', 'you', 'can', 'do', 'so', 'today', 'at', 'the', 'barbecue', 'lucy', 'hissed', 'hiss', 'suddenly', 'infuriated', 'infuriate', 'with', 'them', 'they', 'both', 'although', 'more', 'so', 'with', 'silas', 'than', 'with', 'doreen']",3.0,2.1100000000000003,0.0,0.0,1.0,0.344,0.0,0.0,0.0,0.0,1.0,0.828,0.0,0.0,0.0,0.0,anger,3.0,2.1100000000000003
"` I 'm infuriated with myself , "" he gritted from behind clenched teeth , his scowl deepening .",anger,"['i', ""'m"", 'be', 'infuriated', 'infuriate', 'with', 'myself', 'he', 'gritted', 'grit', 'from', 'behind', 'clenched', 'teeth', 'tooth', 'his', 'he', 'scowl', 'deepening', 'deepen']",2.0,1.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43,anger,2.0,1.782
Mrs Rosenbloom nearly always found out about it and she would be mad that he had taken me from my work with the children .,anger,"['mrs', 'rosenbloom', 'nearly', 'always', 'found', 'find', 'out', 'about', 'it', 'and', 'she', 'would', 'be', 'mad', 'that', 'he', 'had', 'have', 'taken', 'take', 'me', 'i', 'from', 'my', 'work', 'with', 'the', 'children', 'child']",1.0,0.688,1.0,0.484,1.0,0.547,2.0,0.724,1.0,0.5,0.0,0.0,1.0,0.523,1.0,0.484,joy,2.0,0.724
They must be mad that they should expect such a delicate business as his preparation of Vologsky to be speeded up as though it was a crude operation on a factory bench .,anger,"['they', 'must', 'be', 'mad', 'that', 'they', 'should', 'expect', 'such', 'a', 'delicate', 'business', 'as', 'his', 'he', 'preparation', 'of', 'vologsky', 'to', 'be', 'speeded', 'speed', 'up', 'as', 'though', 'it', 'was', 'be', 'a', 'crude', 'operation', 'on', 'a', 'factory', 'bench']",1.0,0.688,2.0,0.992,2.0,0.8130000000000001,0.0,0.0,1.0,0.5,1.0,0.14800000000000002,2.0,1.3279999999999998,2.0,0.922,anticipation,2.0,1.3279999999999998
"Gazza was blazing mad that his training ground ` discussion "" had been mis-interpreted as a bust-up .",anger,"['gazza', 'was', 'be', 'blazing', 'blaze', 'mad', 'that', 'his', 'he', 'training', 'ground', 'discussion', 'had', 'have', 'been', 'be', 'mis-interpreted', 'mis-interpret', 'as', 'a', 'bust', 'up']",2.0,1.266,1.0,0.484,1.0,0.547,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.39799999999999996,anger,2.0,1.266
"` Jane , my darling , it 's not because she 's mad that I hate her .",anger,"['jane', 'my', 'darling', 'it', ""'s"", 'be', 'not', 'because', 'she', ""'s"", 'be', 'mad', 'that', 'i', 'hate', 'her', 'she']",2.0,1.516,2.0,1.1789999999999998,2.0,1.0310000000000001,1.0,0.578,2.0,1.156,0.0,0.0,0.0,0.0,1.0,0.5,anger,2.0,1.516
"In fact I expect he 'll be mad I 've told you that much . """,anger,"['in', 'fact', 'i', 'expect', 'he', ""'ll"", 'will', 'be', 'mad', 'i', ""'ve"", 'have', 'told', 'tell', 'you', 'that', 'much']",1.0,0.688,1.0,0.484,1.0,0.547,0.0,0.0,1.0,0.5,1.0,0.14800000000000002,1.0,0.742,2.0,1.204,trust,2.0,1.204
"He gets mad when Gary does n't sleep , he says it 's my fault , he says I make him do it and She stopped again .",anger,"['he', 'gets', 'get', 'mad', 'when', 'gary', 'does', 'do', ""n't"", 'not', 'sleep', 'he', 'says', 'say', 'it', ""'s"", 'be', 'my', 'fault', 'he', 'says', 'say', 'i', 'make', 'him', 'he', 'do', 'it', 'and', 'she', 'stopped', 'stop', 'again']",1.0,0.688,1.0,0.484,1.0,0.547,0.0,0.0,2.0,0.906,0.0,0.0,0.0,0.0,0.0,0.0,sadness,2.0,0.906
` I was so mad when your father tried to twist my arm .,anger,"['i', 'was', 'be', 'so', 'mad', 'when', 'your', 'you', 'father', 'tried', 'try', 'to', 'twist', 'my', 'arm']",1.0,0.688,1.0,0.484,1.0,0.547,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.586,anger,1.0,0.688
"I was mad about her being killed , mad at whoever killed her .",anger,"['i', 'was', 'be', 'mad', 'about', 'her', 'she', 'being', 'be', 'killed', 'kill', 'mad', 'at', 'whoever', 'killed', 'kill', 'her', 'she']",1.0,0.688,1.0,0.484,2.0,1.5090000000000001,0.0,0.0,2.0,1.2970000000000002,0.0,0.0,0.0,0.0,0.0,0.0,fear,2.0,1.5090000000000001
Philip was mad at himself for not taking the cutters off the boy .,anger,"['philip', 'was', 'be', 'mad', 'at', 'himself', 'for', 'not', 'taking', 'take', 'the', 'cutters', 'cutter', 'off', 'the', 'boy']",1.0,0.688,2.0,0.601,2.0,0.891,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,fear,2.0,0.891
He says old Plumpton gets mad at them .,anger,"['he', 'says', 'say', 'old', 'plumpton', 'gets', 'get', 'mad', 'at', 'them', 'they']",1.0,0.688,1.0,0.484,1.0,0.547,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.688
He must be pretty mad at her for not being at home when they arrived .,anger,"['he', 'must', 'be', 'pretty', 'mad', 'at', 'her', 'she', 'for', 'not', 'being', 'be', 'at', 'home', 'when', 'they', 'arrived', 'arrive']",1.0,0.688,1.0,0.484,1.0,0.547,2.0,1.028,1.0,0.5,0.0,0.0,2.0,1.008,1.0,0.36700000000000005,joy,2.0,1.028
"` You 've got every right to be mad at me , Mike .",anger,"['you', ""'ve"", 'have', 'got', 'get', 'every', 'right', 'to', 'be', 'mad', 'at', 'me', 'i', 'mike']",1.0,0.688,1.0,0.484,1.0,0.547,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.688
