tweet_text,sentiment,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
"But equally , it provided a home for some of the darkest forms of distrust of and revulsion from sex and marriage .",disgust,"['but', 'equally', 'it', 'provided', 'provide', 'a', 'home', 'for', 'some', 'of', 'the', 'darkest', 'forms', 'form', 'of', 'distrust', 'of', 'and', 'revulsion', 'from', 'sex', 'and', 'marriage']",trust,4.0,1.9370000000000003,11.0,0.8841383384818385,11.0,1.4337501280381477,11.0,1.6675924106377893,11.0,1.600147281098687,11.0,1.3061698703421478,11.0,1.0421122584433835,11.0,1.9100810458663062,11.0,1.156008667091701,inspired,11.0,1.9100810458663062
"This ` instinctive revulsion from regulation "" is the foundation of his libertarian heritage and it gives rise to a particular vision of how broadcasting should develop and what its purposes should be .",disgust,"['this', 'instinctive', 'revulsion', 'from', 'regulation', 'is', 'be', 'the', 'foundation', 'of', 'his', 'he', 'libertarian', 'heritage', 'and', 'it', 'gives', 'give', 'rise', 'to', 'a', 'particular', 'vision', 'of', 'how', 'broadcasting', 'should', 'develop', 'and', 'what', 'it', 's', 'be', 'purposes', 'purpose', 'should', 'be']",anticipation,2.0,1.141,15.0,1.4289945139690177,15.0,2.136548257030663,15.0,2.034259305642284,15.0,2.075972259710211,15.0,1.7084493452484617,15.0,1.5561898937620384,15.0,2.8275166366686477,15.0,1.2320697879686768,inspired,15.0,2.8275166366686477
It is unfortunate that such considerations may be thrust out of view by continuing public -- and perhaps personal -- revulsion towards the concept of child sexuality .,disgust,"['it', 'is', 'be', 'unfortunate', 'that', 'such', 'considerations', 'consideration', 'may', 'be', 'thrust', 'out', 'of', 'view', 'by', 'continuing', 'continue', 'public', 'and', 'perhaps', 'personal', 'revulsion', 'towards', 'the', 'concept', 'of', 'child', 'sexuality']",anticipation,3.0,1.3119999999999998,16.0,1.3515254033488953,16.0,2.19559821809118,16.0,2.3909706166975737,16.0,2.347967522166496,16.0,1.8988474026226085,16.0,1.567358181163717,16.0,2.777175747639203,16.0,1.470556908270325,inspired,16.0,2.777175747639203
"There was , as yet , no significant revulsion amongst the general public towards the use of nuclear weapons to save manpower .",disgust,"['there', 'was', 'be', 'as', 'yet', 'no', 'significant', 'revulsion', 'amongst', 'the', 'general', 'public', 'towards', 'the', 'use', 'of', 'nuclear', 'weapons', 'weapon', 'to', 'save', 'manpower']",trust,2.0,0.937,13.0,1.7037479472516688,13.0,1.561952128140209,13.0,2.1145466845714593,13.0,1.640519511349337,13.0,1.3369690038747313,13.0,1.2378997726274992,13.0,1.9042550203147754,13.0,1.5001099318703197,angry,13.0,2.1145466845714593
Nell swallowed down the revulsion of the word normal .,disgust,"['nell', 'swallowed', 'swallow', 'down', 'the', 'revulsion', 'of', 'the', 'word', 'normal']",anger,1.0,0.773,5.0,0.4443599238253222,5.0,0.6811690984734666,5.0,0.81263104317424,5.0,0.6687711821681334,5.0,0.6205678757236811,5.0,0.33098643820768997,5.0,0.732363404807209,5.0,0.7091510336202578,angry,5.0,0.81263104317424
Its roots were both theological and caused by the revulsion of the burnings in Mary 's reign .,disgust,"['it', 's', ""'s"", 'roots', 'root', 'were', 'be', 'both', 'theological', 'and', 'caused', 'cause', 'by', 'the', 'revulsion', 'of', 'the', 'burnings', 'burning', 'in', 'mary', ""'s"", 'reign']",anger,1.0,0.773,10.0,1.2492760223201524,9.0,1.0427580804765169,10.0,1.6432825713926835,9.0,1.1441579113952554,9.0,1.1469787925982062,9.0,0.7767010978603063,9.0,1.5693466128109959,10.0,1.4274989111458836,angry,10.0,1.6432825713926835
Colette works at marshalling our feelings of revulsion at this voracious creature who has almost killed the poor box thorn .,disgust,"['colette', 'works', 'work', 'at', 'marshalling', 'marshall', 'our', 'we', 'feelings', 'feeling', 'of', 'revulsion', 'at', 'this', 'voracious', 'creature', 'who', 'has', 'have', 'almost', 'killed', 'kill', 'the', 'poor', 'box', 'thorn']",fear,4.0,2.146,16.0,1.982002009297793,15.0,1.9769805715262312,16.0,2.2953879609622168,15.0,1.4640761512029747,15.0,1.877625789568563,16.0,1.909714354366175,15.0,2.20281255084493,16.0,2.2914006122311172,angry,16.0,2.2953879609622168
Revulsion at what has been happening there is not a prerogative of the politically correct .,disgust,"['revulsion', 'at', 'what', 'has', 'have', 'been', 'be', 'happening', 'happen', 'there', 'is', 'be', 'not', 'a', 'prerogative', 'of', 'the', 'politically', 'correct']",anger,1.0,0.773,6.0,0.46834001785723806,6.0,0.7342149900923822,6.0,1.1180528806739247,6.0,0.9222202038895975,6.0,0.820122989037067,6.0,0.5104593740635341,6.0,0.8196103099100257,6.0,0.6069792344762306,angry,6.0,1.1180528806739247
"If so , he would undo her revulsion with tonight 's business .",disgust,"['if', 'so', 'he', 'would', 'undo', 'her', 'she', 'revulsion', 'with', 'tonight', ""'s"", 'business']",anger,1.0,0.773,5.0,0.4193677174202441,5.0,0.6134532744026017,5.0,0.8734901867333725,5.0,0.6173667012226194,5.0,0.76128103132229,5.0,0.4831573175766828,5.0,0.704139284756532,5.0,0.5277444865656578,angry,5.0,0.8734901867333725
"Such side-effects seem to be becoming increasingly common these days , and many patients are becoming disgruntled with these drugs and are seeking safer alternatives .",disgust,"['such', 'side', 'effects', 'effect', 'seem', 'to', 'be', 'becoming', 'become', 'increasingly', 'common', 'these', 'days', 'day', 'and', 'many', 'patients', 'patient', 'are', 'be', 'becoming', 'become', 'disgruntled', 'with', 'these', 'drugs', 'drug', 'and', 'are', 'be', 'seeking', 'seek', 'safer', 'alternatives', 'alternative']",anticipation,2.0,0.9139999999999999,21.0,2.872545330999671,21.0,2.847046909807077,21.0,2.699734444331903,21.0,2.7858464393108777,21.0,2.28161174867371,21.0,1.9432738110288608,21.0,3.2497829239114564,21.0,2.3201583919364457,inspired,21.0,3.2497829239114564
We were feeling rather disgruntled at how many good films we 'd obviously missed when a man came on to the stage to read the nominations for one of the categories .,disgust,"['we', 'were', 'be', 'feeling', 'feel', 'rather', 'disgruntled', 'at', 'how', 'many', 'good', 'films', 'film', 'we', ""'d"", 'would', 'obviously', 'missed', 'miss', 'when', 'a', 'man', 'came', 'come', 'on', 'to', 'the', 'stage', 'to', 'read', 'the', 'nominations', 'nomination', 'for', 'one', 'of', 'the', 'categories', 'category']",sadness,3.0,1.263,22.0,1.6858972760802846,22.0,3.3259948296815756,22.0,2.2435867612995883,22.0,3.0386172866372814,22.0,3.162610123652011,22.0,2.6056330648569217,22.0,3.880545276126546,22.0,2.0571153816657914,inspired,22.0,3.880545276126546
"He looked disgruntled to see Harbury , despite Eliot 's explanation that he wanted Harbury to give what further help Shildon needed .",disgust,"['he', 'looked', 'look', 'disgruntled', 'to', 'see', 'harbury', 'despite', 'eliot', ""'s"", 'explanation', 'that', 'he', 'wanted', 'want', 'harbury', 'to', 'give', 'what', 'further', 'help', 'shildon', 'needed', 'need']",sadness,1.0,0.7120000000000001,13.0,1.031271379701352,13.0,1.7572527738237709,13.0,1.906471777433174,13.0,1.8733462094634619,13.0,1.5754220280375144,13.0,1.342338966019152,12.0,2.2402765432872163,13.0,1.2736203222343594,inspired,12.0,2.2402765432872163
"He could pretend she was a good housewife , cook and mother to other men who were disgruntled at their wives , brilliant careers .",disgust,"['he', 'could', 'pretend', 'she', 'was', 'be', 'a', 'good', 'housewife', 'cook', 'and', 'mother', 'to', 'other', 'men', 'man', 'who', 'were', 'be', 'disgruntled', 'at', 'their', 'they', 'wives', 'wife', 'brilliant', 'careers', 'career']",trust,4.0,2.437,14.0,0.9461355198955748,14.0,2.066407327718043,14.0,1.6886754108983029,14.0,1.7649705493769805,14.0,1.9841995577050904,14.0,1.296003213535755,14.0,2.716916623636102,14.0,1.5366917972341514,inspired,14.0,2.716916623636102
"It linked the poor performance with the exodus to the West of more than 330,000 East Germans disgruntled with Communism .",disgust,"['it', 'linked', 'link', 'the', 'poor', 'performance', 'with', 'the', 'exodus', 'to', 'the', 'west', 'of', 'more', 'than', '330,000', 'east', 'germans', 'disgruntled', 'with', 'communism']",anger,2.0,1.224,10.0,1.5274133512204398,10.0,1.379780424237777,10.0,1.3412700819611716,10.0,1.3051626378263868,10.0,1.0122903504689227,10.0,0.9113568306514217,10.0,1.3821084327492326,10.0,1.1406178908846478,afraid,10.0,1.5274133512204398
Woody Allen wrote and directed this comedy in which he stars as New Yorker Isaac Davis who is in love with his city but disgruntled with his job as a TV comedy writer .,disgust,"['woody', 'allen', 'wrote', 'write', 'and', 'directed', 'direct', 'this', 'comedy', 'in', 'which', 'he', 'stars', 'star', 'as', 'new', 'yorker', 'isaac', 'davis', 'who', 'is', 'be', 'in', 'love', 'with', 'his', 'he', 'city', 'but', 'disgruntled', 'with', 'his', 'he', 'job', 'as', 'a', 'tv', 'comedy', 'writer']",joy,2.0,1.234,19.0,1.2893378876546437,19.0,3.0640429051299694,19.0,1.9213099294958156,19.0,2.426174324105158,19.0,3.253119207143783,19.0,2.1292172174233555,19.0,3.123414751694407,19.0,1.7933837773528671,dontcare,19.0,3.253119207143783
"But they were caught out when accounts assistant Anne Riley , disgruntled at being sacked , told chairman Douglas Bishop of their alleged antics .",disgust,"['but', 'they', 'were', 'be', 'caught', 'catch', 'out', 'when', 'accounts', 'account', 'assistant', 'anne', 'riley', 'disgruntled', 'at', 'being', 'be', 'sacked', 'sack', 'told', 'tell', 'chairman', 'douglas', 'bishop', 'of', 'their', 'they', 'alleged', 'allege', 'antics', 'antic']",trust,3.0,1.4060000000000001,19.0,1.3389274745468458,19.0,3.327565077602716,19.0,3.2366177398012583,19.0,2.8935975435497547,19.0,2.6144718043608464,19.0,1.7129733632241204,19.0,2.2748468261749086,18.0,1.6010001707395503,amused,19.0,3.327565077602716
"Charles opened his eyes warily , disgruntled at being dragged out of his dream .",disgust,"['charles', 'opened', 'open', 'his', 'he', 'eyes', 'eye', 'warily', 'disgruntled', 'at', 'being', 'be', 'dragged', 'drag', 'out', 'of', 'his', 'he', 'dream']",sadness,1.0,0.7120000000000001,10.0,0.9666625582923267,10.0,1.4828127425392517,10.0,1.3685521834439387,10.0,1.3803493373123694,10.0,1.2582967848007667,10.0,0.9941327468719116,10.0,1.6501311221867678,10.0,0.899062524552667,inspired,10.0,1.6501311221867678
"Nor , in the western part of the country , does disgruntlement with Mr Kohl mean gruntlement for Social Democrats .",disgust,"['nor', 'in', 'the', 'western', 'part', 'of', 'the', 'country', 'does', 'do', 'disgruntlement', 'with', 'mr', 'kohl', 'mean', 'gruntlement', 'for', 'social', 'democrats']",,0.0,0.0,9.0,1.036233856958706,8.0,1.1688174515896887,8.0,0.9144338895943149,8.0,1.1188599080069999,8.0,1.2370993047006553,9.0,1.129988803047338,9.0,1.6732378364954137,8.0,0.7213289496068831,inspired,9.0,1.6732378364954137
"Be prepared to train twice as hard on your weaker side and each time you feel fed-up through lack of progress , switch to your stronger side to give yourself a boost .",disgust,"['be', 'prepared', 'prepare', 'to', 'train', 'twice', 'as', 'hard', 'on', 'your', 'you', 'weaker', 'side', 'and', 'each', 'time', 'you', 'feel', 'fed', 'feed', 'up', 'through', 'lack', 'of', 'progress', 'switch', 'to', 'your', 'you', 'stronger', 'side', 'to', 'give', 'yourself', 'a', 'boost']",anticipation,4.0,2.29,17.0,1.9390566297845762,17.0,2.3311352162802117,17.0,1.837379713314816,17.0,2.3179907397504818,17.0,2.0094113690098867,17.0,1.8419779598332642,17.0,2.897604632130503,17.0,1.825443739896261,inspired,17.0,2.897604632130503
We are getting a bit fed-up of people saying how badly opponents play against us .,disgust,"['we', 'are', 'be', 'getting', 'get', 'a', 'bit', 'fed', 'feed', 'up', 'of', 'people', 'saying', 'say', 'how', 'badly', 'opponents', 'opponent', 'play', 'against', 'us', 'we']",sadness,1.0,0.455,13.0,1.3290560089035843,13.0,1.9055258086341307,13.0,1.4210818141290034,13.0,1.7954166162010092,13.0,1.6938991445740865,13.0,1.3897328973106462,13.0,2.0837726092458775,13.0,1.3815151010016624,inspired,13.0,2.0837726092458775
FACTORY workers fed-up with secretary Carolyn Bullock 's dodgy parking hoisted her car on to the firm 's roof with a crane .,disgust,"['factory', 'workers', 'worker', 'fed', 'feed', 'up', 'with', 'secretary', 'carolyn', 'bullock', ""'s"", 'dodgy', 'parking', 'hoisted', 'hoist', 'her', 'she', 'car', 'on', 'to', 'the', 'firm', ""'s"", 'roof', 'with', 'a', 'crane']",,0.0,0.0,16.0,1.9216333734528954,16.0,2.2773865143694856,16.0,2.1336753933961443,16.0,2.1811558657329035,16.0,1.699778072765771,16.0,1.747244051774024,16.0,1.9379597190156173,16.0,2.101167009493159,amused,16.0,2.2773865143694856
"In an increasingly health-conscious world , executives from Brazil to Britain have become increasingly fed-up with luncheon excesses .",disgust,"['in', 'an', 'a', 'increasingly', 'health', 'conscious', 'world', 'executives', 'executive', 'from', 'brazil', 'to', 'britain', 'have', 'become', 'increasingly', 'fed', 'feed', 'up', 'with', 'luncheon', 'excesses', 'excess']",joy,2.0,0.665,14.0,1.6229284097577337,14.0,2.1154891597671512,14.0,1.555369617331881,14.0,1.7074616307279853,14.0,1.765309345523961,14.0,1.502662689942476,14.0,2.2948200517053543,14.0,1.4359590952434576,inspired,14.0,2.2948200517053543
"I know they are working on a building site but we are just fed-up with this disruption . """,disgust,"['i', 'know', 'they', 'are', 'be', 'working', 'work', 'on', 'a', 'building', 'site', 'but', 'we', 'are', 'be', 'just', 'fed', 'feed', 'up', 'with', 'this', 'disruption']",surprise,1.0,0.648,8.0,1.0534009086983482,8.0,1.1251852919534095,8.0,0.9274571570757407,8.0,1.0932371195201593,8.0,0.8953056486932376,8.0,0.7501185221336496,8.0,1.231086406981545,8.0,0.9242089449439096,inspired,8.0,1.231086406981545
The cave-man got fed-up with walking,disgust,"['the', 'cave', 'man', 'got', 'get', 'fed', 'feed', 'up', 'with', 'walking']",,0.0,0.0,7.0,0.6484525422563293,7.0,1.2172516694178475,7.0,0.639512865593296,7.0,0.8539044608968167,7.0,0.8939956827198233,7.0,0.7569021249488879,7.0,1.1648020795233396,7.0,0.8251785746436594,amused,7.0,1.2172516694178475
"They have also aroused Protestant anger against Dr Runcie , at the same time as he has become involved in a row over his attack on the ` Pharisees "" of British society .",anger,"['they', 'have', 'also', 'aroused', 'arous', 'protestant', 'anger', 'against', 'dr', 'runcie', 'at', 'the', 'same', 'time', 'as', 'he', 'has', 'have', 'become', 'involved', 'in', 'a', 'row', 'over', 'his', 'he', 'attack', 'on', 'the', 'pharisees', 'of', 'british', 'society']",anger,3.0,2.001,13.0,1.277284115643393,13.0,1.6047407673648226,12.0,1.763851679860884,13.0,2.0729527332867153,13.0,1.4132467857042776,13.0,0.9908167842960132,13.0,2.541497357632873,13.0,1.335609776211021,inspired,13.0,2.541497357632873
To his own surprise all his anger against Edouard had evaporated .,anger,"['to', 'his', 'he', 'own', 'surprise', 'all', 'his', 'he', 'anger', 'against', 'edouard', 'had', 'have', 'evaporated', 'evaporate']",anger,1.0,0.8109999999999999,5.0,0.7062088780886675,5.0,0.7040265252724601,5.0,0.7601430116387573,5.0,0.7236873839437286,4.0,0.44225092336225397,5.0,0.5383244399103052,4.0,0.44082534512671373,5.0,0.6845334926571132,angry,5.0,0.7601430116387573
"Fear fingered Ruth again , and she suppressed a futile burst of anger against Adam .",anger,"['fear', 'fingered', 'finger', 'ruth', 'again', 'and', 'she', 'suppressed', 'suppress', 'a', 'futile', 'burst', 'of', 'anger', 'against', 'adam']",anger,3.0,1.7639999999999998,10.0,1.092829709316275,10.0,1.354588246013476,10.0,1.3662861199911323,10.0,1.1567239470875963,10.0,1.009071708134964,10.0,0.9951631133799121,10.0,1.8745108388850102,10.0,1.150826317191634,inspired,10.0,1.8745108388850102
"This is often the feeling the bereaved find most difficult to acknowledge , their anger against the dead person for abandoning them to face the world alone .",anger,"['this', 'is', 'be', 'often', 'the', 'feeling', 'the', 'bereaved', 'find', 'most', 'difficult', 'to', 'acknowledge', 'their', 'they', 'anger', 'against', 'the', 'dead', 'person', 'for', 'abandoning', 'abandon', 'them', 'they', 'to', 'face', 'the', 'world', 'alone']",sadness,4.0,2.395,14.0,1.4350960772504684,14.0,1.7549629635814121,14.0,1.830677114957636,14.0,1.9128166869017562,14.0,1.5772590657027181,14.0,1.102659323081973,14.0,2.2674588144998675,14.0,2.119069954024168,inspired,14.0,2.2674588144998675
In me battled a flood of relief at being reprieved and anger at such vile deception .,anger,"['in', 'me', 'i', 'battled', 'battle', 'a', 'flood', 'of', 'relief', 'at', 'being', 'be', 'reprieved', 'reprieve', 'and', 'anger', 'at', 'such', 'vile', 'deception']",anger,3.0,2.22,8.0,0.88663666403493,8.0,0.8947756257420728,8.0,1.1877174931927017,8.0,1.1445849746084555,8.0,0.9593172451556493,8.0,0.7126357743908456,8.0,1.0083119454578044,8.0,1.2060202774175406,sad,8.0,1.2060202774175406
Despite a flaring anger at this impertinence her eyes were drawn to the strong column of his throat as he swallowed .,anger,"['despite', 'a', 'flaring', 'anger', 'at', 'this', 'impertinence', 'her', 'she', 'eyes', 'eye', 'were', 'be', 'drawn', 'draw', 'to', 'the', 'strong', 'column', 'of', 'his', 'he', 'throat', 'as', 'he', 'swallowed', 'swallow']",anger,1.0,0.8109999999999999,12.0,1.3476859403255723,12.0,1.8381313382856639,12.0,1.3013535605888973,12.0,1.5208642294536876,12.0,1.578323236772994,12.0,1.094668288727235,12.0,1.911436430189957,12.0,1.407536975655993,inspired,12.0,1.911436430189957
"JOHN SMITH , understandably , is boiling with anger at the Tory refusal to recall Parliament .",anger,"['john', 'smith', 'understandably', 'is', 'be', 'boiling', 'boil', 'with', 'anger', 'at', 'the', 'tory', 'refusal', 'to', 'recall', 'parliament']",anger,1.0,0.8109999999999999,10.0,1.0452671484878717,10.0,1.4807338648418202,10.0,1.4077371042699025,10.0,1.3430288900032556,10.0,1.5904443377878146,10.0,0.9660333549341211,10.0,1.3087217816548258,10.0,0.8580335180203889,dontcare,10.0,1.5904443377878146
