sentiment,sentiment_score,tweet_text
anger,0.6799999999999999,GEICO BusinessMgmt Job Management Development Program Auto Damage Management Training Baltimore MD Jobs
trust,0.531,CGI Engineering Analyst Baltimore MD IT Job Jobs Hiring TweetMyJobs
trust,0.594,TELEMETRY Nurse RN needed for Per Diem and Local Baltimore MD Nursing Job
trust,0.375,Clinical Research Coordinator FindingPharma Baltimore MD GeneralScience clinicaltrial Job Jobs Hiring
anger,0.578,Insurance Job alert Auto Damage Trainee GEICO Baltimore MD Jobs Hiring
joy,0.493,Soliant Health IT Job Senior Network Administrator FTE Job MD Baltimore MD Jobs Hiring TweetMyJobs
trust,0.8360000000000001,Aerotek Aviation General Manager 110k to 130k Baltimore MD SkilledTrade Job Jobs Hiring
trust,0.531,TweetMyJobs Database Job alert Research Analyst Robert Half Technology Baltimore MD Jobs Hiring
trust,0.695,Baltimore MD Pharmaceutical Job Product Research Scientist at Aerotek Jobs Hiring
sadness,0.8640000000000001,IT Job in Baltimore M Sadness Senior Network Administrator FTE Job MD at Soliant Health Jobs Hiring TweetMyJobs
trust,0.664,Pharmaceutical Sales Specialist ONCWC Baltimore MD AstraZeneca Baltimore MD Pharmaceutical Job
joy,0.7509999999999999,IT Job alert Epic Clarity Ambulatory Report Developer Epic Job Soliant Health Baltimore MD Jobs
anger,0.609,SkilledTrade Job alert Painters Collision Centers Baltimore MD Dealership Cars Car VeteranJob
trust,1.266,Nursing Job in Baltimore M Sadness Travel Nurse RN needed for 13 week LD at Jobs
sadness,1.5989999999999998,Baltimore MD Insurance Job Field Property Loss Specialist Catastrophe Safeco at Liberty Mutual Insurance
trust,0.461,Aerotek SkilledTrade Job CNC Programmer Baltimore MD Jobs Hiring
fear,0.312,Baltimore MD Pharmaceutical Job Clinical Pharmacist at Aerotek Jobs Hiring
trust,1.016,Travel Nurse RN needed for 13 week MED SURG Baltimore MD Nursing Job Jobs
anticipation,0.516,Robert Half Technology FullTime C ASP NET Developer Baltimore City Baltimore MD IT Job Jobs Hiring
sadness,0.8640000000000001,WebDesign Job in Baltimore M Sadness Federal User Experience Architect at Accenture Jobs Hiring TweetMyJobs
trust,1.016,Soliant Health CVOR RN Travel Nurse Contract Job in Baltimore MD Baltimore MD Nursing RN Job Jobs
joy,0.493,psychiatry Job alert Baltimore MD Psychiatrist job inpatient Soliant Health Baltimore MD Jobs Hiring
trust,0.883,Maintenance Technician GTW Aerotek Baltimore MD SkilledTrade Job Jobs Hiring
anticipation,1.1720000000000002,Cada Dia Baltimores Freddie Gray Protests turn Violent What started out a a peaceful demonstration in front of City Hall ended
anticipation,1.1720000000000002,ELB Baltimores Freddie Gray Protests turn Violent What started out a a peaceful demonstration in front of City Hall ended with
trust,0.594,ONCOLOGY Nurse RN needed for Per Diem and Local Baltimore MD Nursing Job
trust,0.469,Baltimore MD Education Job SAT Instructor AnnapolisSeverna Park MD at KTP PreCollege Jobs Hiring
trust,1.117,Dear White America Toya Graham Is Not Your Hero Baltimore
anger,0.5,Thousands protest in US over police injustice LarryHogan
sadness,0.8640000000000001,psychiatry Job in Baltimore M Sadness Baltimore MD Outpatient mixture Psychiatrist job at Soliant Health Jobs
trust,0.648,Thousands Of New York Protesters Rally In Solidarity With B Baltimore NewYorkers
anger,0.515,Baltimore protester scolded by mom Im just going to try Baltimore AndersonCooper
joy,0.493,Soliant Health psychiatry Job Psychiatrist Needed in Metro Baltimore MD Baltimore MD Jobs Hiring
trust,0.484,Baltimore police car up in flame
sadness,1.113,Baltimore police clash with protester after Freddie Gray funeral – l
sadness,1.113,Clashes flare in US following Freddie Gray funeral ShihabRattansi BaltimoreSun
trust,0.477,Tonights view from Mt Vernon All life do matter PrayForBaltimore
trust,0.477,Tonights view from Mt Vernon All life do matter PrayForBaltimore
sadness,1.113,Clashes in US city Baltimore after Freddie Gray funeral
sadness,1.113,Clashes in US city Baltimore after Freddie Gray funeral
trust,0.937,Baltimore MD IT Job System Analyst Epic Ambulatory Baltimore MD at Soliant Health Jobs Hiring
sadness,1.754,State of emergency in Baltimore after Gray funeral Baltimore Maryland
sadness,1.754,State of emergency in Baltimore after Gray funeral teargas Maryland
anger,0.8440000000000001,Info VIDEO Après le funérailles dun jeune noir de violentes émeutes à Baltimore
surprise,0.828,State of emergency and curfew in Baltimore a protest turn US AnthonyBatts
trust,0.594,Nursing Job alert ICU Nurse RN needed for Per Diem and Baltimore MD Jobs
anger,1.294,The Wire creator David Simon condemns selfish Baltimore r Missouri Ferguson
trust,1.2109999999999999,Field Property Loss Specialist – National Liberty Mutual Insurance Baltimore MD Insurance Job Jobs
sadness,0.8640000000000001,SkilledTrade Job in Baltimore M Sadness Freight Conductor at CSX CSXJobs Veterans Jobs Hiring TweetMyJobs
joy,0.7509999999999999,Baltimore MD IT Job Systems Analyst Epic Clarity Ambulatory Epic Job Maryland at Soliant Health Jobs
trust,0.531,Robert Half Technology IT Job Reporting Analyst Baltimore MD Jobs Hiring TweetMyJobs
trust,1.2109999999999999,Field Property Loss Specialist – National Liberty Mutual Insurance Baltimore MD Insurance Job Jobs
anger,2.094,Baltimore mom slap and scold son who wa rioting
trust,0.531,Business Analyst Robert Half Technology Baltimore MD IT Job Jobs Hiring TweetMyJobs
trust,0.664,Aerotek QA Document Control Specialist Baltimore MD Pharmaceutical Job Jobs Hiring
trust,0.531,Robert Half Technology IT Job Database Analyst Baltimore MD Jobs Hiring TweetMyJobs
fear,0.977,Baltimore MD IT Job TEST ENGINEER Defense Industry Shock Testing at CTG Jobs Hiring TweetMyJobs
joy,0.7509999999999999,IT Job alert Epic Clarity Ambulatory Report Developer Epic Job Soliant Health Baltimore MD Jobs
disgust,0.43,Baltimore Residents Begin Clearing Debris After Night of Ri MondawminMall
trust,0.461,Baltimore MD SkilledTrade Job HVACR Service Technician at Aerotek Jobs Hiring
sadness,0.8640000000000001,Aerospace Job in Baltimore M Sadness Sr Systems Engineer at Aerotek Jobs Hiring
trust,0.914,Baltimore MD SkilledTrade Job Journeyman Plumber at Aerotek Jobs Hiring
joy,0.6539999999999999,Baltimore Residents Come Together To Clean Up City After Ri Baltimore Facebook
trust,0.664,Pharmaceutical Job alert QA Specialist Aerotek Baltimore MD Jobs Hiring
trust,0.461,Aerotek SkilledTrade Job Assembler Baltimore MD Jobs Hiring
sadness,0.8640000000000001,Nursing Job in Baltimore M Sadness LD Nurse RN needed for Per Diem and Local at
joy,0.493,Psychiatry Job near Baltimore Maryland Soliant Health Baltimore MD psychiatry Job Jobs Hiring
trust,0.977,Department of Veterans Affairs Maintenance Mechanic Baltimore MD FacilitiesMgmt VeteranJob Job Jobs
trust,1.266,Baltimore Not All Ba Tongue sticking out cheeky playful or blowing a raspberry This show a young boy showing support for the police and show that not everyone is ag
trust,1.266,Baltimore Not All Ba Tongue sticking out cheeky playful or blowing a raspberry This show a young boy showing support for the police and show that not everyone is ag
trust,1.266,ELB Baltimore Not All Ba Tongue sticking out cheeky playful or blowing a raspberry This show a young boy showing support for the police and show that not everyone is against the police
trust,1.266,Cada Dia Baltimore Not All Ba Tongue sticking out cheeky playful or blowing a raspberry This show a young boy showing support for the police and show that not everyone is against the police
trust,0.531,Protester Schools MSNBC Anchor About Media Coverage Of Balt seatbelt MSNBC
anger,0.578,Insurance Job alert Auto Damage Trainee GEICO Baltimore MD Jobs Hiring
trust,1.273,ELB STAND STRONG WE MUST RIZE An amazing Hip Hop group POETIC JUSTICE just sent me an amazing song I believe this should g
trust,1.273,Cada Dia STAND STRONG WE MUST RIZE An amazing Hip Hop group POETIC JUSTICE just sent me an amazing song I believe this sho
sadness,0.8640000000000001,Education Job in Baltimore M Sadness GRE Instructor Baltimore at KTP Graduate Jobs Hiring TweetMyJobs
fear,0.907,Signs of Unrest a Baltimore Enforces Curfew NationalGuard
trust,0.484,Police regain control of Baltimore Baltimore Maryland
trust,0.383,Crowds Scatter a Baltimore Curfew Takes Hold NationalGuard
fear,0.312,Healthcare Job PHYSICAL THERAPIST PT needed for Local and Baltimore MD
fear,1.6719999999999997,Police hurl smoke grenade at protester to enforce curfew in Baltimo
joy,0.493,Baltimore MD psychiatry Job Baltimore Maryland FullTime Psychiatrist Job at Soliant Health Jobs Hiring
trust,0.469,KTP PreCollege Education Job SAT Instructor North Baltimore MD Baltimore MD Jobs Hiring TweetMyJobs
trust,1.2109999999999999,Insurance Job alert Field Property Loss Specialist – National Liberty Mutual Insurance Baltimore MD
trust,1.219,SkilledTrade Job in Baltimore M Sadness Carpenter V at Johns Hopkins Bayview Medical Ce Jobs Hiring
trust,0.469,RealEstate Job alert Title PostCloserAdmin Aerotek Baltimore MD Jobs Hiring
trust,1.102,Johns Hopkins Bayview Medical Ce Recruiting Job Nurse Recruiter Baltimore MD Jobs Hiring TweetMyJobs
trust,0.664,IT Job alert Retail Rx Specialist II Johns Hopkins Home Care Group Baltimore MD Jobs Hiring
joy,0.493,psychiatry Job alert Baltimore MD Area Adult Psychiatrist Needed for Soliant Health Baltimore MD
trust,1.289,IT Job in Baltimore M Sadness Sr Clinical Systems Analyst at Johns Hopkins Bayview Medical Ce Jobs Hiring
trust,0.469,Aerotek Employee Benefits Associate Baltimore MD Insurance Job Jobs Hiring
trust,0.461,Aerotek Generator Service Technician Baltimore MD SkilledTrade Job Jobs Hiring
trust,0.664,Insurance Job alert Enrollment Specialist Aerotek Baltimore MD Jobs Hiring
anger,0.7909999999999999,Baltimore mother who slapped son for rioting I didnt want him to b
anger,0.578,Baltimore MD Insurance Job Auto Damage Trainee at GEICO Jobs Hiring
joy,0.493,Soliant Health Pharmacy Tech Position in Baltimore MD Baltimore MD Healthcare Job Jobs Hiring
sadness,0.8640000000000001,psychiatry Job in Baltimore M Sadness Psychiatrist in Baltimore MD Area at Soliant Health Jobs Hiring
trust,0.531,Baltimore MD Pharmaceutical Job Laboratory Analyst I at Aerotek Jobs Hiring
trust,1.219,SkilledTrade Job in Baltimore M Sadness HVAC Technician V at Johns Hopkins Bayview Medical Ce Jobs Hiring
trust,0.555,Job alert Territory ManagerMid Atlantic BrownForman Baltimore MD VeteranJob Jobs Hiring
anger,0.7879999999999999,Riot looting ensues in Baltimore These photo depict residence of Baltimore Md protesting riotin iReport
anger,0.7879999999999999,Riot looting ensues in Baltimore These photo depict residence of Baltimore Md protesting rioting and lo
anger,0.848,Its not the right word to call our child Outrage aft CarlStokes BarackObama
trust,0.883,CBRE Accounting Job Transaction Coordinator Finance Experience Preferred Baltimore MD Jobs Hiring
trust,1.016,OR RN Travel Nurse Job in Baltimore Maryland Soliant Health Baltimore MD Nursing RN Job Jobs Hiring
anger,0.7879999999999999,ELB Riot looting ensues in Baltimore These photo depict residence of Baltimore Md protesting rioting and looting after the
anger,0.7879999999999999,Cada Dia Riot looting ensues in Baltimore These photo depict residence of Baltimore Md protesting rioting and looting afte
trust,0.469,Insurance Job alert Employee Benefits Associate Aerotek Baltimore MD Jobs Hiring
trust,0.969,Johns Hopkins Bayview Medical Ce Carpenter V Baltimore MD SkilledTrade Job Jobs Hiring TweetMyJobs
anticipation,0.773,Bring Your Hope to Baltimore Facebook CNN
anger,0.6799999999999999,Baltimore MD BusinessMgmt Job Management Development Program Auto Damage Management Training at GEICO Jobs
joy,1.707,Russian medium is loving the Baltimore riot KIEV Twitter
trust,1.734,Maryland Governor Calls Night of Relative Calm in Baltimore NationalGuard attorney
trust,1.0630000000000002,Varian Medical Systems CustomerService Job Advanced Support Engineer Baltimore MD VeteranJob Jobs Hiring
sadness,0.8640000000000001,IT Job in Baltimore M Sadness Clinical Solutions Development Manager at Philips North America Jobs Hiring
anger,0.7909999999999999,The Slap Seen Round the World Baltimore America
sadness,0.8640000000000001,Retail Job in Baltimore M Sadness Full Time Assistant Manager at rue21 rue21 VeteranJob Jobs Hiring
trust,1.2109999999999999,Liberty Mutual Insurance Field Property Loss Specialist – National Baltimore MD Insurance Job Jobs
joy,0.455,Cool out friday
trust,0.695,BaltimoreMaryland United States55°C 418°FHumidity 100Moderate Rain
trust,0.695,BaltimoreMaryland United States111°C 520°FHumidity 50Few Clouds
trust,0.695,BaltimoreMaryland United States111°C 520°FHumidity 50Few Clouds
joy,0.7879999999999999,The happiest of happy hour are when youre with the people that bring out the best and want nothing…
joy,1.479,Happy birthday cookie
trust,0.586,My new desk mate
disgust,0.672,EW OMG THE NEW INSTAGRAM UPDATE IS HIDEOUS
anticipation,1.062,Thinking about starting Twitter Bedside Empowerment Baptist Church w the Right Rev Deacon Dr Brown
trust,0.617,Oh my god loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface
disgust,0.6559999999999999,Opened Trash High Grass or Weeds request via iPhone at 217 E Preston St Always a lot of open trash in alley ra
