Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!,fear,0.479,fear,"['rooney', 'needs', 'to', 'come', 'off', 'absolutely', 'dreadful', 'see_no_evil_monkey', 'see_no_evil_monkey', 'see_no_evil_monkey', 'class', 'goal', 'from', 'showing', 'why', 'he', 'should', 'be', 'in', 'the', 'team']","['rooney', 'need', ""to'"", 'come', 'off', 'absolutely', 'dreadful', 'see_no_evil_monkey', 'see_no_evil_monkey', 'see_no_evil_monkey', 'class', 'goal', 'from', 'show', 'why', 'he', 'should', ""be'"", 'in', ""the'"", 'team']",trust,2.0,1.016,inspired,11.0,1.9973505107934102,0.0,0.0,7.0,2.0,1.0,0.0,joy,7.0
@madihayousufzai Please DM your concern,fear,0.271,fear,"['please', 'dm', 'your', 'concern']","['please', 'dm', 'you', 'concern']",,0.0,0.0,inspired,3.0,0.48697913097780055,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
@mr_HAAAAN wow inadvertently horrible puns is definitely my thing,fear,0.333,fear,"['wow', 'inadvertently', 'horrible', 'puns', 'is', 'definitely', 'my', 'thing']","[""wow'"", 'inadvertently', 'horrible', 'pun', 'be', 'definitely', 'my', 'thing']",anger,1.0,0.742,amused,7.0,1.4662537728292986,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful",fear,0.417,fear,"['appointment', 'booked', 'between', '1', '6', 'today', 'waited', 'in', 'all', 'day', 'and', 'nobody', 'showed', 'up', 'also', 'requested', 'a', 'call', 'back', 'and', 'never', 'got', 'one', 'awful']","['appointment', 'book', 'between', '1', ""'"", '6', 'today', 'wait', 'in', 'all', 'day', 'and', 'nobody', 'show', 'up', 'also', 'request', 'a', 'call', 'back', 'and', 'never', 'get', 'one', 'awful']",fear,1.0,0.672,inspired,20.0,3.2173679671733093,0.0,0.0,10.0,2.0,1.0,0.0,joy,10.0
Looks like I'm going in for my op just over a week or so early! #nervous 🙈🙈🙈,fear,0.833,fear,"['looks', 'like', 'i', 'am', 'going', 'in', 'for', 'my', 'op', 'just', 'over', 'a', 'week', 'or', 'so', 'early', 'nervous', 'see_no_evil_monkey', 'see_no_evil_monkey', 'see_no_evil_monkey']","['look', 'like', ""i'"", 'be', 'go', 'in', 'for', 'my', 'op', 'just', 'over', ""a'"", 'week', 'or', ""so'"", 'early', 'nervous', 'see_no_evil_monkey', 'see_no_evil_monkey', 'see_no_evil_monkey']",anticipation,1.0,0.602,amused,9.0,1.801587577597359,0.0,0.0,4.0,0.0,0.0,1.0,joy,4.0
Another fun fact: i am afraid,fear,0.667,fear,"['another', 'fun', 'fact', 'i', 'am', 'afraid']","['another', 'fun', 'fact', 'i', 'be', 'afraid']",fear,1.0,0.8440000000000001,inspired,4.0,0.7429279835678049,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
How am I supposed to intimidate the freshman if half of them are taller than I am??,fear,0.604,fear,"['how', 'am', 'i', 'supposed', 'to', 'intimidate', 'the', 'freshman', 'if', 'half', 'of', 'them', 'are', 'taller', 'than', 'i', 'am']","['how', 'be', ""i'"", 'suppose', ""to'"", 'intimidate', ""the'"", 'freshman', 'if', 'half', 'of', 'they', 'be', 'taller', 'than', 'i', 'am']",fear,1.0,0.6409999999999999,inspired,6.0,0.9990218956338015,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,fear,0.271,fear,"['swear', 'all', 'of', 'my', 'guy', 'friends', 'are', 'scaredy', 'cats', 'you', 'do', 'not', 'do', 'horror', 'movies', 'you', 'do', 'not', 'do', 'haunted', 'houses', 'wtf', 'do', 'you', 'do', 'then']","[""'swear"", 'all', 'of', 'my', 'guy', 'friend', 'be', 'scaredy', 'cat', 'you', ""do'"", 'not', ""do'"", 'horror', 'movie', 'you', ""do'"", 'not', ""do'"", 'haunt', 'house', 'wtf', 'do', 'you', ""do'"", 'then']",fear,3.0,2.142,amused,15.0,3.8180689032649746,1.0,1.0,7.0,1.0,0.0,0.0,joy,7.0
@Burnt_Out_Darth @theaterofscifi thanks. #nightmare,fear,0.688,fear,"['thanks', 'nightmare']","['thanks', 'nightmare']",fear,1.0,0.828,inspired,2.0,0.34584088515410305,0.0,0.0,0.0,0.0,0.0,1.0,fear,1.0
"@OnyxFlare25 She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;",fear,0.271,fear,"['she', 'chuckles', 'shaking', 'her', 'head', 'no', 'i', 'just', 'have', 'a', 'really', 'vivid', 'imagination', 'i', 'guess', 'it', 'happens', 'when', 'you', 'meet', 'someone&gt']","[""she'"", 'chuckle', 'shake', 'she', 'head', ""no'"", ""i'"", 'just', 'have', ""a'"", 'really', 'vivid', 'imagination', ""i'"", 'guess', 'it', 'happen', 'when', 'you', 'meet', 'someone&gt']",joy,2.0,1.221,amused,12.0,2.3756526452126527,0.0,0.0,5.0,0.0,2.0,0.0,joy,5.0
@stevie7t Why does talksport sound like it's being broadcasted from someone's basement  #quality #amateurs,fear,0.354,fear,"['why', 'does', 'talksport', 'sound', 'like', 'it', 'is', 'being', 'broadcasted', 'from', 'someone', 'is', 'basement', 'quality', 'amateurs']","['why', 'do', 'talksport', 'sound', 'like', 'it', 'be', 'be', 'broadcast', 'from', 'someone', 'be', 'basement', 'quality', 'amateur']",trust,1.0,0.484,amused,9.0,1.7935097579555952,0.0,0.0,4.0,0.0,1.0,0.0,joy,4.0
"So looks like @united would rather lose all my business, than let me apply my credits towards my change fee, due to terrorism",fear,0.521,fear,"['so', 'looks', 'like', 'would', 'rather', 'lose', 'all', 'my', 'business', 'than', 'let', 'me', 'apply', 'my', 'credits', 'towards', 'my', 'change', 'fee', 'due', 'to', 'terrorism']","[""'so'"", 'look', 'like', 'would', 'rather', 'lose', 'all', 'my', 'business', 'than', 'let', ""me'"", 'apply', 'my', 'credit', 'towards', 'my', 'change', 'fee', 'due', ""to'"", 'terrorism']",fear,3.0,1.558,inspired,16.0,2.8164883597352603,0.0,0.0,11.0,2.0,0.0,2.0,joy,11.0
Happy 69th @StephenKing! May u keep haunting us for many years. #horror #writing,fear,0.36,fear,"['happy', '69th', 'may', 'u', 'keep', 'haunting', 'us', 'for', 'many', 'years', 'horror', 'writing']","['happy', '69th', 'may', ""u'"", 'keep', 'haunt', 'we', 'for', 'many', 'year', 'horror', 'writing']",fear,2.0,1.5639999999999998,inspired,11.0,2.0247767829238437,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
One more step in long work #visa process is over. Relief. Onto next step. #expat #restless,fear,0.458,fear,"['one', 'more', 'step', 'in', 'long', 'work', 'visa', 'process', 'is', 'over', 'relief', 'onto', 'next', 'step', 'expat', 'restless']","[""'one"", 'more', 'step', 'in', 'long', 'work', 'visa', 'process', 'be', 'over', 'relief', 'onto', 'next', 'step', 'expat', 'restless']",joy,1.0,0.43799999999999994,inspired,11.0,2.1359517054267876,0.0,0.0,9.0,1.0,0.0,0.0,joy,9.0
Dunno y am going to the Yorkshire scare grounds when I only lasted a minute in the Alton towers one before running out a fire exit crying,fear,0.812,fear,"['dunno', 'y', 'am', 'going', 'to', 'the', 'yorkshire', 'scare', 'grounds', 'when', 'i', 'only', 'lasted', 'a', 'minute', 'in', 'the', 'alton', 'towers', 'one', 'before', 'running', 'out', 'a', 'fire', 'exit', 'crying']","['dunno', 'be', 'go', ""to'"", ""the'"", 'yorkshire', 'scare', 'grounds', 'when', ""i'"", 'only', 'last', 'a', 'minute', 'in', ""the'"", 'alton', 'tower', 'one', 'before', 'run', 'out', ""a'"", 'fire', 'exit', 'crying']",fear,3.0,1.73,angry,18.0,2.5847881641772728,0.0,0.0,5.0,2.0,0.0,1.0,joy,5.0
"@PrinceJumbo You're welcome and thank to you likewise! What are you hoping to learn, like your no 1 concern?",fear,0.229,fear,"['you', 'are', 'welcome', 'and', 'thank', 'to', 'you', 'likewise', 'what', 'are', 'you', 'hoping', 'to', 'learn', 'like', 'your', 'no', '1', 'concern']","['you', 'be', 'welcome', 'and', 'thank', ""to'"", ""you'"", 'likewise', 'what', 'be', 'you', 'hope', ""to'"", 'learn', 'like', 'you', 'no', '1', 'concern']",trust,2.0,1.1640000000000001,inspired,8.0,1.5460823720154702,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
"Any #entrenepuers, #start ups, #SME's out there looking for proactive #accountancy, #tax and #business advice? We can help. Get in touch.",fear,0.208,fear,"['any', 'entrenepuers', 'start', 'ups', 'sme', 'is', 'out', 'there', 'looking', 'for', 'proactive', 'accountancy', 'tax', 'and', 'business', 'advice', 'we', 'can', 'help', 'get', 'in', 'touch']","['any', 'entrenepuer', 'start', 'up', 'sme', 'be', 'out', 'there', 'look', ""for'"", 'proactive', 'accountancy', 'tax', 'and', 'business', 'advice', ""we'"", 'can', 'help', 'get', 'in', 'touch']",anticipation,1.0,0.75,inspired,13.0,2.9463627324923114,0.0,0.0,9.0,1.0,1.0,1.0,joy,9.0
@riinkanei he's a horrible person and now i gag when i see people quote him,fear,0.583,fear,"['he', 'is', 'a', 'horrible', 'person', 'and', 'now', 'i', 'gag', 'when', 'i', 'see', 'people', 'quote', 'him']","['he', 'be', ""a'"", 'horrible', 'person', 'and', 'now', 'i', 'gag', 'when', ""i'"", 'see', 'people', 'quote', 'he']",disgust,2.0,1.367,inspired,6.0,0.9495169576288514,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
"@ZaidZamanHamid Speech is still not up to the mark. No mention of 'Genocide', Indian terrorism in Pak. It was all planned speech.",fear,0.458,fear,"['speech', 'is', 'still', 'not', 'up', 'to', 'the', 'mark', 'no', 'mention', 'of', 'genocide', 'indian', 'terrorism', 'in', 'pak', 'it', 'was', 'all', 'planned', 'speech']","['speech', 'be', 'still', 'not', 'up', ""to'"", ""the'"", 'mark', ""no'"", 'mention', 'of', 'genocide', 'indian', 'terrorism', 'in', 'pak', 'it', 'be', 'all', 'plan', 'speech']",fear,1.0,0.9690000000000001,angry,10.0,1.4593353892071101,0.0,0.0,8.0,2.0,0.0,1.0,joy,8.0
“We can easily #forgive a #child who is #afraid of the #dark; the real #tragedy of #life is when #men are #afraid of the #light.”–Plato,fear,0.375,fear,"['we', 'can', 'easily', 'forgive', 'a', 'child', 'who', 'is', 'afraid', 'of', 'the', 'dark', 'the', 'real', 'tragedy', 'of', 'life', 'is', 'when', 'men', 'are', 'afraid', 'of', 'the', 'light', 'plato']","[""we'"", 'can', 'easily', 'forgive', 'a', 'child', ""who'"", 'be', 'afraid', 'of', ""the'"", 'dark', ""the'"", 'real', 'tragedy', 'of', 'life', 'be', 'when', 'man', 'be', 'afraid', 'of', ""the'"", 'light', 'plato']",fear,2.0,1.7030000000000003,inspired,12.0,2.517781460199131,0.0,0.0,8.0,1.0,1.0,0.0,joy,8.0
Job interview in the afternoon  #ek,fear,0.7290000000000001,fear,"['job', 'interview', 'in', 'the', 'afternoon', 'ek']","['job', 'interview', 'in', ""the'"", 'afternoon', 'ek']",,0.0,0.0,annoyed,4.0,0.673112265950814,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
"If purging was real, Kenya would be the country where the elite purge from choppers while the low-class cower under their beds for 12 hours",fear,0.583,fear,"['if', 'purging', 'was', 'real', 'kenya', 'would', 'be', 'the', 'country', 'where', 'the', 'elite', 'purge', 'from', 'choppers', 'while', 'the', 'low', 'class', 'cower', 'under', 'their', 'beds', 'for', '12', 'hours']","['if', 'purging', 'be', 'real', 'kenya', 'would', ""be'"", 'the', 'country', 'where', ""the'"", 'elite', 'purge', 'from', 'chopper', 'while', ""the'"", 'low', 'class', 'cower', 'under', 'they', 'bed', 'for', '12', 'hour']",trust,2.0,1.0789999999999997,annoyed,16.0,2.483839007376227,1.0,1.0,4.0,0.0,2.0,1.0,joy,4.0
"Good job #Texas for saying no to #Obama for #refugees who could be #terrorists! #Wakeup, #America! #Stop #terrorism. #pray @foxandfriends",fear,0.562,fear,"['good', 'job', 'texas', 'for', 'saying', 'no', 'to', 'obama', 'for', 'refugees', 'who', 'could', 'be', 'terrorists', 'wakeup', 'america', 'stop', 'terrorism', 'pray']","['good', 'job', 'texas', 'for', 'say', ""no'"", ""to'"", 'obama', 'for', 'refuge', ""who'"", 'could', ""be'"", 'terrorist', 'wakeup', 'america', 'stop', 'terrorism', 'pray']",fear,4.0,3.019,afraid,16.0,2.476690020136682,0.0,0.0,5.0,0.0,1.0,2.0,joy,5.0
"Never fear the want of business. A man who qualifies himself well for his calling, never fails of employment.",fear,0.312,fear,"['never', 'fear', 'the', 'want', 'of', 'business', 'a', 'man', 'who', 'qualifies', 'himself', 'well', 'for', 'his', 'calling', 'never', 'fails', 'of', 'employment']","['never', 'fear', ""the'"", 'want', 'of', 'business', 'a', 'man', ""who'"", 'qualify', 'himself', 'well', 'for', 'he', 'calling', 'never', 'fail', 'of', 'employment']",fear,1.0,0.828,inspired,12.0,2.21499724895187,0.0,0.0,8.0,1.0,2.0,0.0,joy,8.0
@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?,fear,0.14,fear,"['sorry', 'to', 'upset', 'u', 'madam', 'if', 'you', 'have', 'got', 'any', 'queries', 'do', 'not', 'hesitate', 'to', 'contact', 'our', 'pr', 'department', 'in', 'the', 'meantime', 'do', 'you', 'fancy', 'a', 'beer']","['sorry', ""to'"", 'upset', ""u'"", 'madam', 'if', 'you', 'have', 'get', 'any', 'query', ""do'"", 'not', 'hesitate', ""to'"", 'contact', ""our'"", ""pr'"", 'department', 'in', ""the'"", 'meantime', ""do'"", 'you', 'fancy', 'a', 'beer']",joy,2.0,0.657,amused,14.0,2.3316290721332833,0.0,0.0,7.0,2.0,1.0,0.0,joy,7.0
Changing my hair again ,fear,0.292,fear,"['changing', 'my', 'hair', 'again']","['change', 'my', 'hair', 'again']",,0.0,0.0,inspired,3.0,0.7125045879569333,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
@MaxiNutrition order 321073 parcel 15502922895987. #awful #customercare by @DPD_UK tried to view calling card online. black image #noshow,fear,0.375,fear,"['order', '321073', 'parcel', '15502922895987', 'awful', 'customercare', 'by', 'tried', 'to', 'view', 'calling', 'card', 'online', 'black', 'image', 'noshow']","[""'order"", '321073', 'parcel', '15502922895987', 'awful', 'customercare', 'by', 'try', ""to'"", 'view', 'calling', 'card', 'online', 'black', 'image', 'noshow']",sadness,2.0,0.9219999999999999,amused,11.0,1.7544498215261541,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
Look at me. Made it through the day without a meltdown. ,fear,0.354,fear,"['look', 'at', 'me', 'made', 'it', 'through', 'the', 'day', 'without', 'a', 'meltdown']","['look', 'at', 'i', 'make', 'it', 'through', ""the'"", 'day', 'without', ""a'"", 'meltdown']",sadness,1.0,0.703,inspired,6.0,1.051667055155979,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
Today has dragged on ,fear,0.375,fear,"['today', 'has', 'dragged', 'on']","['today', 'have', 'drag', 'of', 'and']",,0.0,0.0,angry,3.0,0.5133652343998432,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
@STLouis_RamsFan their whole team is limited when they're on the field. ,fear,0.292,fear,"['their', 'whole', 'team', 'is', 'limited', 'when', 'they', 'are', 'on', 'the', 'field']","['they', 'whole', 'team', 'be', 'limit', 'when', 'they', 'be', 'of', 'and', ""the'"", 'field']",trust,1.0,0.664,inspired,5.0,0.8882679327693449,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. ,fear,0.292,fear,"['i', 'counld', 'not', 'care', 'less', 'about', 'gotham', 'i', 'have', 'not', 'watched', 'it', 'since', 'the', 'mid', 'point', 'of', 'season', '1']","[""'i"", 'counld', 'not', 'care', 'less', 'about', 'gotham', ""i'"", 'have', 'not', 'watch', 'it', 'since', ""the'"", 'mid', 'point', 'of', 'season', '1']",anticipation,1.0,0.523,inspired,9.0,1.552361473932029,0.0,0.0,6.0,1.0,0.0,0.0,joy,6.0
"#GoodAfternoon! ^^ Doesn't matter whn you #start something, as long as you start it #today. 'Age' only exists in the mind. You are #Timeless",fear,0.208,fear,"['good', 'afternoon', 'does', ""n't"", 'matter', 'whn', 'you', 'start', 'something', 'as', 'long', 'as', 'you', 'start', 'it', 'today', 'age', 'only', 'exists', 'in', 'the', 'mind', 'you', 'are', 'timeless']","['good', 'afternoon', 'do', 'not', 'matter', ""whn'"", 'you', 'start', 'something', 'as', 'long', 'as', 'you', 'start', 'it', 'today', 'age', 'only', 'exist', 'in', ""the'"", 'mind', 'you', 'be', 'timeless']",anticipation,3.0,1.539,inspired,12.0,2.5617746050820354,0.0,0.0,7.0,1.0,1.0,0.0,joy,7.0
Every year I go to universal studios to horror nights as a 3rd wheel lol 😊😂,fear,0.25,fear,"['every', 'year', 'i', 'go', 'to', 'universal', 'studios', 'to', 'horror', 'nights', 'as', 'a', '3rd', 'wheel', 'lol', 'smiling_face_with_smiling_eyes', 'face_with_tears_of_joy']","['every', 'year', 'i', 'go', ""to'"", 'universal', 'studio', ""to'"", 'horror', 'night', 'as', 'a', '3rd', 'wheel', 'lol', 'smiling_face_with_smiling_eyes', 'face_with_tears_of_joy']",fear,1.0,0.9229999999999999,amused,11.0,2.3616596748319183,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
@UNHumanRights @UNDP_Pakistan wat an irony? #Pakistan lecturing the world on curbing #terrorism,fear,0.625,fear,"['wat', 'an', 'irony', 'pakistan', 'lecturing', 'the', 'world', 'on', 'curbing', 'terrorism']","['wat', 'a', 'irony', 'pakistan', 'lecturing', ""the'"", 'world', 'on', 'curb', 'terrorism']",fear,1.0,0.9690000000000001,inspired,8.0,1.2524281979761078,0.0,0.0,3.0,0.0,0.0,1.0,joy,3.0
Do you think humans have the sense for recognizing impending doom? ,fear,0.667,fear,"['do', 'you', 'think', 'humans', 'have', 'the', 'sense', 'for', 'recognizing', 'impending', 'doom']","[""do'"", 'you', 'think', 'human', 'have', ""the'"", 'sense', 'for', 'recognize', 'impending', 'doom']",fear,2.0,1.3900000000000001,inspired,8.0,1.3968992367498045,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
Bring on my interview at hospital tho 🙈🙈 #nervous,fear,0.7709999999999999,fear,"['bring', 'on', 'my', 'interview', 'at', 'hospital', 'tho', 'see_no_evil_monkey', 'see_no_evil_monkey', 'nervous']","['bring', 'of', 'and', 'my', 'interview', 'at', 'hospital', ""tho'"", 'see_no_evil_monkey', 'see_no_evil_monkey', 'nervous']",fear,3.0,1.133,amused,5.0,0.7546993960699138,0.0,0.0,3.0,1.0,0.0,1.0,joy,3.0
@kohara19 It's a rare land octopus. Be very afraid.,fear,0.43,fear,"['it', 'is', 'a', 'rare', 'land', 'octopus', 'be', 'very', 'afraid']","['it', 'be', 'a', 'rare', 'land', 'octopus', ""be'"", 'very', 'afraid']",fear,1.0,0.8440000000000001,inspired,4.0,0.6777291852803904,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
i'd let jiho step on my throat but he'd probs be afraid he'd hurt me,fear,0.688,fear,"['i', 'would', 'let', 'jiho', 'step', 'on', 'my', 'throat', 'but', 'he', 'would', 'probs', 'be', 'afraid', 'he', 'would', 'hurt', 'me']","[""'i"", 'would', 'let', 'jiho', 'step', 'of', 'and', 'my', 'throat', 'but', 'he', 'would', 'prob', ""be'"", 'afraid', 'he', 'would', 'hurt', 'i']",fear,2.0,1.532,dontcare,8.0,1.7766315927091485,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless,fear,0.438,fear,"['this', 'week', 'is', 'massacre', 'theatre', 'pert', 'by', 'is', 'the', 'first', 'one', 'i', 'can', 'think', 'of', 'that', 'requires', 'subtitles', 'breathless']","['this', 'week', 'be', 'massacre', 'theatre', 'pert', 'by', 'be', ""the'"", 'first', 'one', ""i'"", 'can', 'think', 'of', 'that', 'require', 'subtitle', 'breathless']",sadness,1.0,0.9309999999999999,inspired,12.0,2.0371564088649543,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... ,fear,0.271,fear,"['average', '22000', 'for', 'the', 'massif']","['average', '22000', 'for', ""the'"", 'massif']",,0.0,0.0,afraid,2.0,0.6453093511241029,1.0,1.0,2.0,0.0,0.0,0.0,joy,2.0
I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic,fear,0.833,fear,"['i', 'had', 'a', 'panic', 'attack', 'when', 'i', 'counld', 'not', 'find', 'on', 'twitter', 'turns', 'out', 'my', 'twitter', 'is', 'a', 'jerk', 'i', 'can', 'still', 'see', 'her', 'nyssa', 'alghul', 'panic']","[""'i"", 'have', 'a', 'panic', 'attack', 'when', ""i'"", 'counld', 'not', 'find', 'on', 'twitter', 'turn', 'out', 'my', 'twitter', 'be', 'a', 'jerk', 'i', 'can', 'still', 'see', 'she', 'nyssa', 'alghul', 'panic']",fear,2.0,1.5470000000000002,inspired,9.0,1.3538415733125435,0.0,0.0,6.0,2.0,0.0,1.0,joy,6.0
"@washingtondc @NMAAHC That is Noah Ark, it's a terrific design.",fear,0.25,fear,"['that', 'is', 'noah', 'ark', 'it', 'is', 'a', 'terrific', 'design']","['that', 'be', 'noah', 'ark', 'it', 'be', ""a'"", 'terrific', 'design']",,0.0,0.0,amused,4.0,0.8259039799505913,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
"@Beetrootrabbit it was, work was an awful reality on the Tuesday @verilyberrily @emmmmerla, thanks so much for coming! xx",fear,0.229,fear,"['it', 'was', 'work', 'was', 'an', 'awful', 'reality', 'on', 'the', 'tuesday', 'thanks', 'so', 'much', 'for', 'coming']","['it', 'be', 'work', 'be', 'a', 'awful', 'reality', 'of', 'and', ""the'"", 'tuesday', 'thanks', ""so'"", 'much', 'for', 'come']",fear,1.0,0.672,inspired,8.0,1.4144588983116242,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
@peacexxanna your nightmare,fear,0.583,fear,"['your', 'nightmare']","['you', 'nightmare']",fear,1.0,0.828,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0
"@stephtikkanen oh so true, so true. ",fear,0.125,fear,"['oh', 'so', 'true', 'so', 'true']","[""'oh'"", ""so'"", 'true', ""so'"", 'true']",trust,1.0,0.789,inspired,2.0,0.4427806650159817,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
