Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
"@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",joy,0.271,joy,"['he', 'grumbled', 'as', 'he', 'sat', 'atop', 'the', 'sushi', 'bar', 'stool', 'crossing', 'his', 'arms', 'defiantly', 'in', 'a', 'playful', 'gesture', 'though', 'he', 'gave', 'anyone', 'who', '&gt']","[""he'"", 'grumble', 'as', 'he', 'sit', 'atop', ""the'"", 'sushi', 'bar', 'stool', 'crossing', 'he', 'arm', 'defiantly', 'in', ""a'"", 'playful', 'gesture', 'though', 'he', 'give', 'anyone', ""who'"", '&gt']",joy,2.0,0.996,surprise,18.0,3.6863323067031417,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
@JamieNicks_ it makes complete sense and i'm elated to hear this :],joy,0.688,joy,"['it', 'makes', 'complete', 'sense', 'and', 'i', 'am', 'elated', 'to', 'hear', 'this']","['it', 'make', 'complete', 'sense', 'and', 'i', 'be', 'elated', ""to'"", 'hear', 'this']",joy,2.0,1.409,surprise,6.0,1.297367396849983,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...,joy,0.562,joy,"['drawing', 'mini-comics', 'is', 'joyful', 'folding', 'mini-comics', 'is', 'meditative', 'and', 'relaxing', 'i', 'think', 'i', 'need', 'to', 'do', 'them', 'for', 'more', 'than', 'just', 'halloween']","['drawing', 'mini-', 'comic', 'be', 'joyful', 'folding', 'mini-', 'comic', 'be', 'meditative', 'and', 'relax', ""i'"", 'think', ""i'"", 'need', ""to'"", ""do'"", 'they', 'for', 'more', 'than', 'just', 'halloween']",joy,3.0,2.093,surprise,10.0,2.4286678976779332,0.0,0.0,8.0,1.0,1.0,0.0,joy,8.0
@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter,joy,0.667,joy,"['may', 'i', 'send', 'you', 'a', 'copy', 'of', 'hero', 'the', 'greyhound', 'either', 'e-book', 'or', 'real', 'paper', 'one', 'a', 'boy', 'and', 'a', 'greyhound', 'smiles', 'tears', 'laughter']","[""'may"", ""i'"", 'send', 'you', 'a', 'copy', 'of', 'hero', ""the'"", 'greyhound', 'either', ""'e"", 'book', 'or', 'real', 'paper', 'one', 'a', 'boy', 'and', 'a', 'greyhound', 'smile', 'tear', 'laughter']",joy,4.0,2.902,surprise,15.0,2.937144976960095,0.0,0.0,11.0,1.0,0.0,0.0,joy,11.0
@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,joy,0.804,joy,"['thank', 'you', 'so', 'much', 'for', 'coming', 'to', 'detroit', 'i', 'am', 'going', 'to', 'sob', 'joyful', 'rainbows', 'now', 'brb']","['thank', 'you', ""so'"", 'much', 'for', 'come', ""to'"", 'detroit', ""i'"", 'be', 'go', ""to'"", 'sob', 'joyful', 'rainbow', 'now', 'brb']",joy,3.0,2.019,surprise,11.0,2.4382661731209443,0.0,0.0,4.0,1.0,1.0,0.0,joy,4.0
Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically,joy,0.5,joy,"['watch', 'this', 'amazing', 'live.ly', 'broadcast', 'by', 'lively', 'musically']","['watch', 'this', 'amazing', 'live.ly', 'broadcast', 'by', 'lively', 'musically']",,0.0,0.0,surprise,5.0,1.0711146067488782,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \nGA🙋 Have a joyful day,joy,0.68,joy,"['\\n', 'ga', 'person_raising_hand', 'have', 'a', 'joyful', 'day']","['\\n', ""ga'"", 'person_raising_hand', 'have', 'a', 'joyful', 'day']",joy,1.0,0.879,surprise,3.0,0.5440777334473975,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
@ByeKandace can't cheer for a jigaboo,joy,0.146,joy,"['can', 'not', 'cheer', 'for', 'a', 'jigaboo']","['can', 'not', 'cheer', 'for', 'a', 'jigaboo']",joy,1.0,0.897,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
"@eleanor_binks at least Blake lively and Ryan Reynolds are still together, God bless what a beaut couple",joy,0.475,joy,"['at', 'least', 'blake', 'lively', 'and', 'ryan', 'reynolds', 'are', 'still', 'together', 'god', 'bless', 'what', 'a', 'beaut', 'couple']","[""'at"", 'least', 'blake', 'lively', 'and', 'ryan', 'reynold', 'be', 'still', 'together', 'god', 'bless', 'what', ""a'"", 'beaut', 'couple']",joy,3.0,1.5,surprise,11.0,1.867139298382329,0.0,0.0,6.0,1.0,1.0,0.0,joy,6.0
Too fucking playful,joy,0.227,joy,"['too', 'fucking', 'playful']","['too', 'fuck', 'playful']",joy,1.0,0.609,surprise,3.0,0.6475895271784844,0.0,1.0,1.0,0.0,0.0,0.0,,0.0
#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter!  #cleverpeople,joy,0.78,joy,"['terribledebatequestions', 'has', 'given', 'me', 'so', 'many', 'laughs', 'this', 'afternoon', 'thanks', 'twitter', 'cleverpeople']","['terribledebatequestion', 'have', 'give', 'i', 'so', 'many', 'laugh', 'this', 'afternoon', 'thanks', 'twitter', 'cleverpeople']",joy,2.0,1.641,surprise,8.0,1.434976021121282,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
"@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself, it;s some hearty chicken noodle soup, right?",joy,0.46,joy,"['great', 'to', 'hear', 'if', 'there', 'is', 'one', 'thing', 'that', 'makes', 'you', 'feel', 'more', 'like', 'yourself', 'it', ';s', 'some', 'hearty', 'chicken', 'noodle', 'soup', 'right']","[""'great"", ""to'"", 'hear', 'if', 'there', 'be', 'one', 'thing', 'that', 'make', 'you', 'feel', 'more', 'like', 'yourself', 'it', 's', 'some', 'hearty', 'chicken', 'noodle', 'soup', 'right']",,0.0,0.0,surprise,13.0,2.5018119108578634,0.0,0.0,9.0,0.0,0.0,0.0,joy,9.0
@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.,joy,0.76,joy,"['we', 'just', 'found', 'thin', 'mints', 'in', 'a', 'freezer', 'clean', 'i', 'counld', 'not', 'be', 'more', 'elated']","[""we'"", 'just', 'find', 'thin', 'mint', 'in', ""a'"", 'freezer', 'clean', ""i'"", 'counld', 'not', ""be'"", 'more', 'elated']",joy,3.0,1.4120000000000001,surprise,8.0,1.6292042756514382,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
@Matalan when the lady in Xmas dept answers your call as 'hello mrs Xmas' yep true story #winning #Xmas #cheer #goodcustomerservice ❤ 📞👍😊,joy,0.74,joy,"['when', 'the', 'lady', 'in', 'xmas', 'dept', 'answers', 'your', 'call', 'as', 'hello', 'mrs', 'xmas', 'yep', 'true', 'story', 'winning', 'xmas', 'cheer', 'goodcustomerservice', 'red_heart', 'telephone_receiver', 'thumbs_up', 'smiling_face_with_smiling_eyes']","['when', ""the'"", 'lady', 'in', 'xmas', 'dept', 'answer', 'you', 'call', 'as', 'hello', 'mr', 'xmas', 'yep', 'true', 'story', 'win', 'xmas', 'cheer', ""goodcustomerservice'"", 'red_heart', 'telephone_receiver', 'thumbs_up', 'smiling_face_with_smiling_eyes']",joy,5.0,3.3739999999999997,disgust,15.0,2.546962199532609,0.0,0.0,9.0,0.0,0.0,0.0,joy,9.0
Your #smile is a messenger of your good will.,joy,0.604,joy,"['your', 'smile', 'is', 'a', 'messenger', 'of', 'your', 'good', 'will']","['you', 'smile', 'be', ""a'"", 'messenger', 'of', 'you', 'good', 'will']",joy,2.0,1.2970000000000002,surprise,3.0,0.5708171350047306,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
We have been a better second half team this season. So there's that. ,joy,0.2,joy,"['we', 'have', 'been', 'a', 'better', 'second', 'half', 'team', 'this', 'season', 'so', 'there', 'is', 'that']","[""we'"", 'have', 'be', ""a'"", 'better', 'second', 'half', 'team', 'this', 'season', ""so'"", 'there', 'be', 'that']",,0.0,0.0,surprise,5.0,0.8829353324265088,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
@Nick_Offerman I'll be there!! Can't wait for all the #mirth!,joy,0.6459999999999999,joy,"['i', 'will', 'be', 'there', 'ca', ""n't"", 'wait', 'for', 'all', 'the', 'mirth']","[""'i"", 'will', ""be'"", 'there', ""ca'"", 'not', 'wait', 'for', 'all', 'the', 'mirth']",joy,1.0,0.375,disgust,3.0,0.47337533440230106,0.0,0.0,4.0,3.0,0.0,0.0,joy,4.0
@p_dortch7 I make sacrifices to make you happy,joy,0.18,joy,"['i', 'make', 'sacrifices', 'to', 'make', 'you', 'happy']","[""'i"", 'make', 'sacrifice', ""to'"", 'make', 'you', 'happy']",joy,1.0,0.7879999999999999,surprise,4.0,1.080764900621959,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
@rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much,joy,0.458,joy,"['glee', 'glee', 'glee', 'glee', 'g', 'lee', 'glee', 'i', 'lost', 'lost', 'lost', 'lowe', 'much']","['glee', 'glee', 'glee', 'glee', 'g', 'lee', 'glee', ""i'"", 'lose', 'lose', 'lose', 'lowe', 'much']",sadness,2.0,1.134,surprise,6.0,0.9952567148038209,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
"Of cheerfulness, or a good temper - the more it is spent, the more of it remains.",joy,0.56,joy,"['of', 'cheerfulness', 'or', 'a', 'good', 'temper', 'the', 'more', 'it', 'is', 'spent', 'the', 'more', 'of', 'it', 'remains']","['of', 'cheerfulness', 'or', ""a'"", 'good', 'temper', ""the'"", 'more', 'it', 'be', 'spend', ""the'"", 'more', 'of', 'it', 'remains']",joy,2.0,1.3050000000000002,surprise,6.0,1.8735854279348327,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile,joy,0.7040000000000001,joy,"['happy', 'birthday', 'have', 'a', 'blessed', 'day', 'love', 'from', 'toronto', 'bday', 'smile']","['happy', 'birthday', 'have', ""a'"", 'bless', 'day', 'love', 'from', 'toronto', 'bday', 'smile']",joy,7.0,5.123,surprise,8.0,1.7816396815908053,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable,joy,0.58,joy,"['asked', 'one', 'thing', 'from', 'our', 'guys', 'tonight', 'and', 'got', 'it', 'happy', 'proud', 'disappointed', 'that', 'is', 'football', 'timetoclimbthetable']","['ask', 'one', 'thing', 'from', 'we', 'guy', 'tonight', 'and', 'get', 'it', 'happy', 'proud', 'disappointed', 'that', 'be', 'football', 'timetoclimbthetable']",joy,3.0,1.742,surprise,13.0,2.610904573041789,0.0,0.0,5.0,1.0,1.0,0.0,joy,5.0
Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday #breezy,joy,0.25,joy,"['halfway', 'to', 'work', 'and', 'i', 'realize', 'i', 'forgot', 'to', 'put', 'on', 'underwear', 'it', 'is', 'going', 'to', 'be', 'one', 'of', 'those', 'days', 'mombrain', 'toomuchgoingon', 'longday', 'breezy']","['halfway', ""to'"", 'work', 'and', ""i'"", 'realize', ""i'"", 'forget', ""to'"", 'put', 'on', 'underwear', 'it', 'be', 'go', ""to'"", ""be'"", 'one', 'of', 'those', 'day', 'mombrain', 'toomuchgoingon', 'longday', 'breezy']",,0.0,0.0,surprise,13.0,2.726427362742402,0.0,0.0,5.0,1.0,1.0,0.0,joy,5.0
@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist,joy,0.458,joy,"['yessir', 'also', 'cheering', 'for', 'sweden', 'bc', 'of', 'lundqvist']","['yessir', 'also', 'cheer', 'for', 'sweden', 'bc', 'of', 'lundqvist']",joy,2.0,1.7560000000000002,surprise,6.0,1.1912716542227675,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
@RyuRedwings2 and I have discovered you can now send animated gifs over the updated iMessage,joy,0.292,joy,"['and', 'i', 'have', 'discovered', 'you', 'can', 'now', 'send', 'animated', 'gifs', 'over', 'the', 'updated', 'imessage']","['and', ""i'"", 'have', 'discover', 'you', 'can', 'now', 'send', 'animated', 'gif', 'over', ""the'"", 'update', 'imessage']",joy,1.0,0.515,disgust,9.0,1.518788535684135,0.0,0.0,8.0,0.0,0.0,0.0,joy,8.0
"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.",joy,0.292,joy,"['sometimes', 'he', 'likes', 'to', 'ride', 'arround', 'on', 'people', 'is', 'shoulders', 'or', 'drop', 'on', 'them', 'unexpectedly', 'from', 'vents', 'or', 'doorjambs', 'like', 'a', 'big', 'gleeful', 'spider']","['sometimes', ""he'"", 'likes', ""to'"", 'ride', 'arround', 'on', 'people', 'be', 'shoulder', 'or', 'drop', 'of', 'and', 'they', 'unexpectedly', 'from', 'vent', ""or'"", 'doorjamb', 'like', 'a', 'big', 'gleeful', 'spider']",surprise,1.0,0.836,surprise,14.0,2.240752256917223,1.0,1.0,5.0,1.0,2.0,0.0,joy,5.0
@B4caferacer I see things in  the clouds that others can't see so I can #elate,joy,0.625,joy,"['i', 'see', 'things', 'in', 'the', 'clouds', 'that', 'others', 'can', 'not', 'see', 'so', 'i', 'can', 'elate']","['i', 'see', 'thing', 'in', ""the'"", 'cloud', 'that', ""'other"", 'can', 'not', 'see', 'so', 'i', 'can', 'elate']",,0.0,0.0,surprise,6.0,1.1522808253305445,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day ,joy,0.58,joy,"['it', 'feels', 'good', 'to', 'get', 'outside', 'for', 'a', 'minute', 'and', 'get', 'some', 'fresh', 'air', 'it', 'is', 'hard', 'to', 'stay', 'cooped', 'up', 'inside', 'all', 'day']","['it', 'feel', 'good', ""to'"", 'get', 'outside', 'for', 'a', 'minute', 'and', 'get', 'some', 'fresh', 'air', 'it', 'be', 'hard', ""to'"", 'stay', 'coop', 'up', 'inside', 'all', 'day']",joy,1.0,0.547,surprise,14.0,2.561510640850191,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",joy,0.16699999999999998,joy,"['i', 'assure', 'you', 'there', 'is', 'no', 'laughter', 'but', 'increasing', 'anger', 'at', 'the', 'costs', 'and', 'arrogance', 'of', 'westminster']","[""'i"", 'assure', 'you', 'there', 'be', ""no'"", 'laughter', 'but', 'increase', 'anger', 'at', ""the'"", 'cost', 'and', 'arrogance', 'of', 'westminster']",joy,1.0,0.8240000000000001,surprise,9.0,1.3760525517472297,1.0,1.0,7.0,0.0,0.0,0.0,joy,7.0
love to play underlord while listening to cheery anime music,joy,0.54,joy,"['love', 'to', 'play', 'underlord', 'while', 'listening', 'to', 'cheery', 'anime', 'music']","['love', ""to'"", 'play', 'underlord', 'while', 'listen', ""to'"", 'cheery', 'anime', 'music']",joy,3.0,2.086,surprise,7.0,1.556748757796048,1.0,1.0,1.0,0.0,0.0,1.0,,0.0
"The book that can start improving your relationship tonight.  Taking you on a journey of #fun, #laughter, #romance and #metaphysics.  htt…",joy,0.509,joy,"['the', 'book', 'that', 'can', 'start', 'improving', 'your', 'relationship', 'tonight', 'taking', 'you', 'on', 'a', 'journey', 'of', 'fun', 'laughter', 'romance', 'and', 'metaphysics', 'htt']","[""the'"", 'book', 'that', 'can', 'start', 'improve', ""your'"", 'relationship', 'tonight', 'take', 'you', 'of', 'and', ""a'"", 'journey', 'of', 'fun', 'laughter', 'romance', 'and', 'metaphysic', 'htt']",joy,6.0,3.7159999999999993,surprise,13.0,2.609577241932904,0.0,0.0,9.0,0.0,1.0,0.0,joy,9.0
Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste,joy,0.229,joy,"['does', 'anyone', 'remember', 'a', 'movie', 'that', 'is', 'animated', 'in', 'the', 'late', '70', ""'s"", 'called', 'shame', 'of', 'the', 'jungle', 'john', 'bulushi', 'was', 'in', 'it', 'wild', 'if', 'that', 'is', 'your', 'taste']","['do', 'anyone', 'remember', 'a', 'movie', 'that', 'be', 'animated', 'in', ""the'"", 'late', '70', ""'s"", 'call', 'shame', 'of', ""the'"", 'jungle', 'john', 'bulushi', 'be', 'in', 'it', 'wild', 'if', 'that', 'be', 'you', 'taste']",disgust,2.0,0.789,surprise,12.0,2.0349708891712877,0.0,0.0,7.0,1.0,0.0,0.0,joy,7.0
that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.,joy,0.469,joy,"['that', 'is', 'my', 'breezy', 'breezy', 'breezy', 'that', 'is', 'my', 'breezy', 'that', 'is', 'my', 'buzzinnnnnn']","['that', 'be', 'my', 'breezy', 'breezy', 'breezy', 'that', 'be', 'my', 'breezy', 'that', 'be', 'my', 'buzzinnnnnn']",,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,surprise,1.0
Food that gets delivered 😍🙌🏻  ,joy,0.7290000000000001,joy,"['food', 'that', 'gets', 'delivered', 'smiling_face_with_heart_eyes', 'raising_hands', 'light_skin_tone']","['food', 'that', ""gets'"", 'deliver', 'smiling_face_with_heart_eyes', 'raisinglhand', 'light_skin_tone']",,0.0,0.0,surprise,4.0,0.6798891228030903,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
"@finkowska @PigletParker they happen. I expect your thumbs were all over the place in glee, interpreting my double negative.",joy,0.375,joy,"['they', 'happen', 'i', 'expect', 'your', 'thumbs', 'were', 'all', 'over', 'the', 'place', 'in', 'glee', 'interpreting', 'my', 'double', 'negative']","['they', 'happen', ""i'"", 'expect', ""your'"", 'thumb', 'be', 'all', ""'over"", ""the'"", 'place', 'in', 'glee', 'interpret', 'my', 'double', 'negative']",joy,1.0,0.875,surprise,10.0,1.7003576419406385,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
"Logically speaking, this can't be the worst I've ever felt and even if it was then its passing will still be a joyous occasion",joy,0.16699999999999998,joy,"['logically', 'speaking', 'this', 'can', 'not', 'be', 'the', 'worst', 'i', 'have', 'ever', 'felt', 'and', 'even', 'if', 'it', 'was', 'then', 'it', 's', 'passing', 'will', 'still', 'be', 'a', 'joyous', 'occasion']","['logically', 'speak', 'this', 'can', 'not', ""be'"", ""the'"", 'worst', ""i'"", 'have', 'ever', 'feel', 'and', 'even', 'if', 'it', 'be', 'then', 'it', ""'s"", 'pass', 'will', 'still', ""be'"", 'a', 'joyous', 'occasion']",joy,1.0,0.922,surprise,13.0,2.493595924645851,0.0,0.0,9.0,3.0,1.0,0.0,joy,9.0
tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo,joy,0.657,joy,"['tfw', 'you', 'are', 'en-route', 'to', 'your', 'future', 'i', 'am', 'coming', 'for', 'ya', 'openhouse', 'futurecantor', 'exhilarating', 'n', 'y', 'cletsgo']","[""'tfw"", 'you', 'be', 'en-', 'route', ""to'"", 'you', 'future', ""i'"", 'am', 'come', 'for', ""ya'"", 'openhouse', 'futurecantor', 'exhilarating', 'and', 'y', 'cletsgo']",,0.0,0.0,surprise,6.0,1.1920962582092804,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  😍😍,joy,0.688,joy,"['these', 'girls', 'who', 'are', 'playful', 'and', 'childlike', 'seem', 'to', 'have', 'such', 'lovely', 'relationships', 'ca', ""n't"", 'imagine', 'them', 'having', 'serious', 'convos', 'but', 'it', 'is', 'cute', 'smiling_face_with_heart_eyes', 'smiling_face_with_heart_eyes']","['these', 'girl', ""who'"", 'be', 'playful', 'and', 'childlike', 'seem', ""to'"", 'have', 'such', 'lovely', 'relationship', 'can', 'not', 'imagine', 'they', 'have', 'serious', 'convo', 'but', 'it', 'be', 'cute', 'smiling_face_with_heart_eyes', 'smiling_face_with_heart_eyes']",joy,3.0,1.842,surprise,13.0,2.895185691013851,0.0,0.0,10.0,1.0,1.0,0.0,joy,10.0
Hey NASCAR fans. Are you going to the race in Loudon this weekend?  Why not stop by New Day Diner for a great hearty breakfast before you go,joy,0.385,joy,"['hey', 'nascar', 'fans', 'are', 'you', 'going', 'to', 'the', 'race', 'in', 'loudon', 'this', 'weekend', 'why', 'not', 'stop', 'by', 'new', 'day', 'diner', 'for', 'a', 'great', 'hearty', 'breakfast', 'before', 'you', 'go']","['hey', 'nascar', 'fan', 'be', 'you', 'go', ""to'"", ""the'"", 'race', 'in', 'loudon', 'this', 'weekend', 'why', 'not', 'stop', 'by', 'new', 'day', 'diner', 'for', 'a', 'great', 'hearty', 'breakfast', 'before', 'you', 'go']",joy,2.0,0.683,surprise,15.0,2.459936855436664,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
@niceoneWern @Alotta_Pain the gleesome threesome,joy,0.32,joy,"['the', 'gleesome', 'threesome']","[""the'"", 'gleesome', 'threesome']",,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet,joy,0.604,joy,"['aww', 'i', 'had', 'a', 'maine', 'coon', 'when', 'i', 'was', 'little', 'named', 'ted', 'eddy', 'the', 'wonder', 'cat', 'they', 'are', 'such', 'good', 'cats', 'very', 'playful', 'and', 'sweet']","[""aww'"", ""i'"", 'have', 'a', 'maine', 'coon', 'when', ""i'"", 'be', 'little', 'name', 'ted', 'eddy', ""the'"", 'wonder', 'cat', 'they', 'be', 'such', 'good', 'cat', 'very', 'playful', 'and', 'sweet']",joy,4.0,2.387,surprise,13.0,2.225234466018946,0.0,0.0,6.0,0.0,0.0,1.0,joy,6.0
Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday ,joy,0.25,joy,"['halfway', 'to', 'work', 'and', 'i', 'realize', 'i', 'forgot', 'to', 'put', 'on', 'underwear', 'it', 'is', 'going', 'to', 'be', 'one', 'of', 'those', 'days', 'mombrain', 'toomuchgoingon', 'longday']","['halfway', ""to'"", 'work', 'and', ""i'"", 'realize', ""i'"", 'forget', ""to'"", 'put', 'on', 'underwear', 'it', 'be', 'go', ""to'"", ""be'"", 'one', 'of', 'those', 'day', 'mombrain', 'toomuchgoingon', 'longday']",,0.0,0.0,surprise,12.0,2.4383864930312527,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
"@_haye_ optimism is he'll lose, that's actually a compromise :P",joy,0.34600000000000003,joy,"['optimism', 'is', 'he', 'will', 'lose', 'that', 'is', 'actually', 'a', 'compromise']","['optimism', 'be', 'he', 'will', 'lose', 'that', 'be', 'actually', ""a'"", 'compromise']",surprise,2.0,0.719,surprise,4.0,0.8528365669205483,0.0,0.0,2.0,3.0,0.0,0.0,sadness,3.0
@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life. ,joy,0.479,joy,"['you', 'are', 'welcome', 'it', 'is', 'genuinely', 'made', 'me', 'give', 'my', 'head', 'a', 'wobble', 'and', 'realise', 'what', 'is', 'important', 'in', 'life']","['you', 'be', 'welcome', 'it', 'be', 'genuinely', 'make', ""me'"", 'give', 'my', 'head', 'a', 'wobble', 'and', 'realise', 'what', 'be', 'important', 'in', 'life']",joy,1.0,0.43799999999999994,surprise,10.0,2.101885636810179,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
