Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. ,fear,0.583,fear,"['watching', 'paranormal', 'activity', 'the', 'ghost', 'dimension', 'i', 'am', 'not', 'sure', 'how', 'i', 'feel', 'about', 'it', 'yet']","['watch', 'paranormal', 'activity', ""the'"", 'ghost', 'dimension', ""i'"", 'am', 'not', 'sure', 'how', ""i'"", 'feel', 'about', 'it', 'yet']",fear,2.0,0.8600000000000001,9.0,0.9927106954469127,9.0,1.1072706185877113,9.0,0.7640444499033311,9.0,0.9913451264569018,9.0,0.6429102173509158,9.0,1.7102449069808898,surprise,9.0,1.7102449069808898
Just got done watching Jeepers Creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm 🎬📽🎬,fear,0.604,fear,"['just', 'got', 'done', 'watching', 'jeepers', 'creepers', 'it', 'was', 'epic', 'horror', 'horrormoviesarebest', 'movies', 'movie', 'horrorfilm', 'clapper_board', 'film_projector', 'clapper_board']","['just', 'get', 'do', 'watch', 'jeeper', 'creeper', 'it', 'be', 'epic', 'horror', 'horrormoviesarebest', 'movie', 'movie', 'horrorfilm', 'clapper_board', 'film_projector', 'clapper_board']",fear,2.0,1.111,9.0,0.7468537404193614,9.0,1.1244840474454598,9.0,0.5549560273860179,10.0,1.721723600269145,9.0,0.7276141448279442,10.0,1.6135731597330811,joy,10.0,1.721723600269145
"At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.",fear,0.22,fear,"['at', 'school', 'my', 'classmate', 'is', 'with', 'me', 'at', 'music', 'class', 'and', 'he', 'sang', 'hallelujah', 'like', 'god', 'with', 'my', 'friend', 'we', 'were', 'breathless']","['at', 'school', 'my', 'classmate', 'be', 'with', ""mee'"", 'at', 'music', 'class', 'and', 'he', 'sang', ""hallelujah'"", 'like', 'god', 'with', 'my', 'friend', ""we'"", 'be', 'breathless']",joy,4.0,2.406,10.0,0.8891425622145073,10.0,1.3351289119884413,10.0,0.5279290363216154,10.0,1.0782197707668615,10.0,0.7324984837354859,10.0,1.7688719783098552,surprise,10.0,1.7688719783098552
@LFC What an awful team,fear,0.312,fear,"['what', 'an', 'awful', 'team']","['what', 'a', 'awful', 'team']",fear,1.0,0.672,2.0,0.23443905562943507,2.0,0.22689604450731013,2.0,0.14253106762695525,2.0,0.2148692407133892,2.0,0.2945817247711988,2.0,0.3380377708436212,surprise,2.0,0.3380377708436212
"@eclecticbrotha Thanks, big bro. It's shake and bake and you helped.",fear,0.184,fear,"['thanks', 'big', 'bro', 'it', 'is', 'shake', 'and', 'bake', 'and', 'you', 'helped']","['thanks', 'big', 'bro', 'it', 'be', 'shake', 'and', 'bake', 'and', 'you', 'help']",,0.0,0.0,7.0,0.596415941915886,7.0,0.8804129902703929,7.0,0.5315653178777822,7.0,0.8912503610716811,7.0,0.5268637287388318,7.0,1.4446222661429395,surprise,7.0,1.4446222661429395
Omg he kissed her🙈  #w,fear,0.062,fear,"['omg', 'he', 'kissed', 'her', 'see_no_evil_monkey', 'w']","[""'omg"", 'he', 'kiss', ""her'"", 'see_no_evil_monkey', ""'w""]",joy,1.0,0.61,3.0,0.20704564727034255,3.0,0.27572176680443916,3.0,0.1562128252420878,3.0,0.3687721872035629,3.0,0.22795172301282093,3.0,0.46960811194161667,surprise,3.0,0.46960811194161667
I absolutely love having an anxiety attack halfway through a family meal,fear,0.7290000000000001,fear,"['i', 'absolutely', 'love', 'having', 'an', 'anxiety', 'attack', 'halfway', 'through', 'a', 'family', 'meal']","[""'i"", 'absolutely', 'love', 'have', 'a', 'anxiety', 'attack', 'halfway', 'through', 'a', 'family', 'meal']",fear,2.0,1.391,7.0,0.9299357383247866,7.0,0.8694664728519568,7.0,0.699888773695043,7.0,0.6876774439518555,7.0,0.7808559869274796,7.0,1.270812326766797,surprise,7.0,1.270812326766797
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED ,fear,0.333,fear,"['howl', 'at', 'the', 'moon', 'with', 'at', 'next', 'wednesday', 'the', '28th', 'for', 'a', 'free', 'double', 'feature', 'of', 'silver', 'bullet', 'and', 'cursed']","['howl', 'at', ""the'"", 'moon', 'with', 'at', 'next', 'wednesday', ""the'"", '28th', 'for', 'a', 'free', 'double', 'feature', 'of', 'silver', 'bullet', 'and', 'curse']",fear,3.0,1.7650000000000001,11.0,1.2639383724785922,11.0,1.504113334011376,11.0,0.9125055073200197,11.0,1.286688393970176,11.0,1.2524956382875128,11.0,1.5592746677756326,surprise,11.0,1.5592746677756326
never afraid to start over,fear,0.304,fear,"['never', 'afraid', 'to', 'start', 'over']","['never', 'afraid', ""to'"", 'start', 'over']",fear,1.0,0.8440000000000001,3.0,0.33392064828596324,3.0,0.3919555137745302,3.0,0.25109789501715635,3.0,0.29225055940805333,3.0,0.29436527248516253,3.0,0.6513718712854857,surprise,3.0,0.6513718712854857
I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,fear,0.52,fear,"['i', 'had', 'really', 'strange', 'and', 'awful', 'dreams', 'last', 'night', 'i', 'would', 'did', 'not', 'even', 'eat', 'cheese', 'before', 'bed', 'lovemysleep']","[""'i"", 'have', 'really', 'strange', 'and', 'awful', 'dream', 'last', 'night', ""i'"", 'would', 'do', 'not', 'even', 'eat', 'cheese', 'before', 'bed', 'lovemysleep']",joy,2.0,1.043,12.0,1.188008601324979,12.0,1.450567875345524,12.0,0.8313091020903988,12.0,1.269500194880284,12.0,1.1550410233292538,12.0,2.519843713366891,surprise,12.0,2.519843713366891
"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",fear,0.583,fear,"['it', 'is', 'amazing', 'how', 'something', 'gets', 'stuck', 'in', 'your', 'head', 'and', 'you', 'can', 'not', 'shake', 'a', 'memory', 'sometimes', 'i', 'miss', 'people', 'a', 'lot', 'wish', 'they', 'knew']","['it', 'be', 'amazing', 'how', 'something', 'get', 'stick', 'in', 'you', 'head', 'and', 'you', 'can', 'not', 'shake', 'a', 'memory', 'sometimes', ""i'"", 'miss', 'people', 'a', 'lot', 'wish', 'they', 'know']",sadness,1.0,0.379,16.0,1.539691074390905,16.0,2.0977245399953817,16.0,1.179984419939582,16.0,1.6715901188246634,16.0,1.4439531087467885,16.0,3.1703331785055013,surprise,16.0,3.1703331785055013
"@schokokitsune As much as I always eat....so no. -w- \n\nBut I shake all the time, so eeeeh. Maybe I should go see a doctor 'cause of it .w.",fear,0.708,fear,"['as', 'much', 'as', 'i', 'always', 'eat', 'so', 'no', 'w-', 'but', 'i', 'shake', 'all', 'the', 'time', 'so', 'eeeeh', 'maybe', 'i', 'should', 'go', 'see', 'a', 'doctor', ""'"", 'cause', 'of', 'it']","['as', 'much', 'as', ""i'"", 'always', 'eat', 'so', ""no'"", 'with', 'but', ""i'"", 'shake', 'all', ""the'"", 'time', ""so'"", 'eeeeh', 'maybe', ""i'"", 'should', 'go', 'see', 'a', 'doctor', 'cause', 'of', 'it']",,0.0,0.0,10.0,1.0547751830987813,10.0,1.3264181500735908,10.0,0.8563639942935997,10.0,0.9442970414044655,10.0,0.9684402441562026,10.0,1.9214097529088443,surprise,10.0,1.9214097529088443
"That heart pounding, goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary, bad dream of mine. 😰",fear,0.8959999999999999,fear,"['that', 'heart', 'pounding', 'goosebumping', 'nightmare', 'experience', 'fearful', 'face', 'woke', 'up', '3:00', 'in', 'the', 'morning', 'with', 'that', 'scary', 'bad', 'dream', 'of', 'mine', 'anxious_face_with_sweat']","['that', 'heart', 'pounding', 'goosebumping', 'nightmare', 'experience', 'fearful', 'face', 'wake', 'up', '3:00', 'in', ""the'"", 'morning', 'with', 'that', 'scary', 'bad', 'dream', 'of', 'mine', 'anxious_face_with_sweat']",fear,5.0,3.3289999999999997,13.0,1.4081662952384817,13.0,1.4615371477755943,13.0,1.480431732007612,13.0,1.2435133300538326,13.0,1.7477003727799096,13.0,2.3455620278790885,surprise,13.0,2.3455620278790885
@BowkerMorgan awe thanks morgs!!! love u lots girly ❤️😊❤️,fear,0.062,fear,"['awe', 'thanks', 'morgs', 'love', 'u', 'lots', 'girly', 'red_heart', '️', 'smiling_face_with_smiling_eyes', 'red_heart']","['awe', 'thanks', 'morg', 'love', ""u'"", 'lot', 'girly', 'red_heart', '️', 'smiling_face_with_smiling_eyes', 'red_heart']",joy,1.0,0.828,6.0,0.35657815705369295,6.0,0.7873964835415028,6.0,0.27305256552634316,6.0,0.7234988384899034,6.0,0.4353394471619665,6.0,1.487803997160464,surprise,6.0,1.487803997160464
@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 #awful,fear,0.562,fear,"['and', 'i', 'hope', 'when', 'the', 'police', 'met', 'him', 'at', 'the', 'subway', 'that', 'they', 'took', 'him', 'straight', 'to', 'jail', 'confused', 'face', 'awful']","['and', ""i'"", 'hope', 'when', ""tha'"", 'police', 'meet', 'he', 'at', ""tha'"", 'subway', 'that', 'they', 'take', 'he', 'straight', ""to'"", 'jail', 'confused', 'face', 'awful']",fear,3.0,1.5779999999999998,12.0,1.7343883241811928,12.0,1.6830316726850523,12.0,1.0132274396355838,12.0,1.1685430098096516,12.0,1.4221377967952935,12.0,1.806883963277876,surprise,12.0,1.806883963277876
"@madhav_pastey moral of the story, never check mails in the night. PS. Most notices have nothing much to worry about. @ashwinikn",fear,0.354,fear,"['moral', 'of', 'the', 'story', 'never', 'check', 'mails', 'in', 'the', 'night', 'ps', 'most', 'notices', 'have', 'nothing', 'much', 'to', 'worry', 'about']","['moral', 'of', ""the'"", 'story', 'never', 'check', 'mail', 'in', ""the'"", 'night', 'ps', 'most', 'notice', 'have', 'nothing', 'much', ""to'"", 'worry', 'about']",sadness,1.0,0.6409999999999999,13.0,1.7746240854713653,13.0,1.8403034550661066,13.0,0.9656798307741872,13.0,1.2695604113701027,13.0,1.244740109773376,13.0,2.0648482861079644,surprise,13.0,2.0648482861079644
@hotpatooties more like quickie divorce ,fear,0.21600000000000005,fear,"['more', 'like', 'quickie', 'divorce']","['more', 'like', 'quickie', 'divorce']",sadness,1.0,0.623,3.0,0.42307347400063944,3.0,0.2991884021290676,2.0,0.09114147644941697,3.0,0.15787944662147027,3.0,0.19713836755665562,3.0,0.28998213155812846,anger,3.0,0.42307347400063944
Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! #nervous,fear,0.6459999999999999,fear,"['just', 'over', 'a', 'week', 'until', 'i', 'start', 'my', 'new', 'job', 'in', 'f1', 'looking', 'forward', 'to', 'it', 'and', 'cacking', 'myself', 'at', 'the', 'same', 'time', 'nervous']","['just', 'over', ""a'"", 'week', 'until', ""i'"", 'start', 'my', 'new', 'job', 'in', 'f1', 'look', 'forward', ""to'"", 'it', 'and', 'cacking', 'myself', 'at', ""the'"", 'same', 'time', 'nervous']",fear,1.0,0.469,9.0,0.9042906168526464,9.0,1.1233571452623512,9.0,0.7953085113843888,9.0,1.0509811207012667,9.0,0.8159257213473063,9.0,1.7036513000444733,surprise,9.0,1.7036513000444733
@DSWT I despair at this madness! It's beyond #shocking it's cold blooded murder!  How long will #SouthAfrica stand by &amp;watch #WorldRhinoDay,fear,0.7709999999999999,fear,"['i', 'despair', 'at', 'this', 'madness', 'it', 'is', 'beyond', 'shocking', 'it', 'is', 'cold', 'blooded', 'murder', 'how', 'long', 'will', 'south', 'africa', 'stand', 'by', '&amp', 'watch', 'world', 'rhino', 'day']","[""'i"", 'despair', 'at', 'this', 'madness', 'it', 'be', 'beyond', 'shocking', 'it', 'be', 'cold', 'blooded', 'murder', 'how', 'long', 'will', 'south', 'africa', 'stand', 'by', 'watch', 'world', 'rhino', 'day']",fear,4.0,2.41,15.0,2.1500397977444448,15.0,1.7104122713662497,15.0,1.7252346801329574,15.0,1.4487994123438022,15.0,1.7623851313154097,15.0,2.3714733708115956,surprise,15.0,2.3714733708115956
Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed,fear,0.6459999999999999,fear,"['another', 'day', 'another', 'flight', 'see_no_evil_monkey', 'i', 'swear', 'my', 'last', 'ever', 'flight', 'you', 'take', 'the', 'love', 'out', 'of', 'flying', 'easyjet', 'horrific', 'alwaysdelayed']","['another', 'day', 'another', 'flight', 'see_no_evil_monkey', 'i', 'swear', 'my', 'last', 'ever', 'flight', 'you', 'take', ""the'"", 'love', 'out', 'of', 'fly', 'easyjet', 'horrific', 'alwaysdelayed']",fear,2.0,1.25,12.0,1.4327880200206755,12.0,1.4343593858002384,12.0,1.4402182590924646,12.0,1.3732958406346432,11.0,1.3568191988961547,12.0,1.8096726571079775,surprise,12.0,1.8096726571079775
Now #India is #afraid of #bad #terrorism.,fear,0.6459999999999999,fear,"['now', 'india', 'is', 'afraid', 'of', 'bad', 'terrorism']","['now', 'india', 'be', 'afraid', 'of', 'bad', 'terrorism']",fear,3.0,2.188,4.0,0.5489227567316424,4.0,0.49647548411375875,4.0,0.5216036482151003,4.0,0.3386251467228737,4.0,0.5044036500039435,4.0,0.595894601233643,surprise,4.0,0.595894601233643
On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO.  #censorship,fear,0.333,fear,"['on', 'the', 'drive', 'home', 'today', 'i', 'heard', 'a', 'censored', 'version', 'of', 'spirits', 'by', 'the', 'strumbellas', 'guns', 'replaced', 'with', 'dreams', 'just', 'no.', 'censorship']","['of', ""n'"", ""the'"", 'drive', 'home', 'today', ""i'"", 'hear', ""a'"", 'censor', 'version', 'of', 'spirit', 'by', ""the'"", 'strumbellas', 'gun', 'replace', 'with', 'dream', 'just', 'no.', 'censorship']",joy,5.0,2.492,17.0,2.406803048847534,17.0,2.2701493186058097,17.0,1.3697238744831979,17.0,1.6745559889981192,17.0,1.6721987003247305,17.0,3.1565482787230343,surprise,17.0,3.1565482787230343
@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon  #jersey4sale,fear,0.521,fear,"['you', 'have', 'no', 'police', 'credentials', 'you', 'were', 'a', 'litigator', 'nothing', 'more', 'no', 'experience', 'sad', 'trump', 'puppet', 'felon', 'jersey4sale']","['you', 'have', ""no'"", 'police', 'credential', 'you', 'be', ""a'"", 'litigator', 'nothing', 'more', ""no'"", 'experience', 'sad', 'trump', 'puppet', 'felon', 'jersey4sale']",fear,2.0,1.0,10.0,1.3602330956284538,10.0,1.4732844118741217,10.0,0.969972108304353,10.0,0.7800597998533357,10.0,1.0299359800343764,10.0,2.021786827000288,surprise,10.0,2.021786827000288
@icuminhoesasses Think about it if he need white peoples votes wouldn't just reach out about things that only concern them &amp; leave out rest?,fear,0.5,fear,"['think', 'about', 'it', 'if', 'he', 'need', 'white', 'peoples', 'votes', 'would', 'not', 'just', 'reach', 'out', 'about', 'things', 'that', 'only', 'concern', 'them', 'leave', 'out', 'rest']","['think', 'about', 'it', 'if', ""he'"", 'need', 'white', 'people', 'vote', 'would', 'not', 'just', 'reach', 'out', 'about', 'thing', 'that', 'only', 'concern', 'they', 'leave', 'out', 'rest']",joy,3.0,0.8119999999999999,14.0,1.6485444152508624,14.0,1.9261774921645827,14.0,1.3706719970499677,14.0,1.294665975842139,14.0,1.3337797006581593,14.0,2.379697260917933,surprise,14.0,2.379697260917933
I lost my blinders .... #panic,fear,0.975,fear,"['i', 'lost', 'my', 'blinders', 'panic']","['i', 'lose', 'my', 'blinder', 'panic']",fear,2.0,1.141,4.0,0.44865591447199904,4.0,0.5930078849014955,4.0,0.49880552832098785,4.0,0.2732601833116635,4.0,0.49220985154303853,4.0,0.9582155753848467,surprise,4.0,0.9582155753848467
@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻 ,fear,0.938,fear,"['i', 'am', 'so', 'sorry', 'this', 'is', 'heartbreaking', 'and', 'so', 'scary', 'if', 'it', 'can', 'happen', 'there', 'it', 'can', 'happen', 'anywhere', 'please', 'be', 'safe', 'folded', 'hands', 'light_skin_tone']","[""'i"", 'be', ""so'"", 'sorry', 'this', 'be', 'heartbreaking', 'and', ""so'"", 'scary', 'if', 'it', 'can', 'happen', 'there', 'it', 'can', 'happen', 'anywhere', 'please', ""be'"", 'safe', 'fold', 'hand', 'light_skin_tone']",fear,1.0,0.7659999999999999,11.0,1.1976291335560962,11.0,1.399027322491056,11.0,1.0538944274794004,11.0,1.0092497736346822,11.0,1.2420953539469068,11.0,2.036507545240431,surprise,11.0,2.036507545240431
@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' ,fear,0.375,fear,"['also', 'your', 'car', 'hahahah', ""'oh"", 'we', 'have', 'broken', 'down', 'lemme', 'just', 'rearrange', 'the', 'car', 'quickly']","['also', 'you', 'car', 'hahahah', ""'oh"", ""we'"", 'have', 'break', 'down', 'lemme', 'just', 'rearrange', ""the'"", 'car', 'quickly']",sadness,2.0,0.875,5.0,0.6113341484615283,5.0,0.6353108658735146,6.0,1.2081465552590527,6.0,0.5098780692119003,5.0,0.6307004772551741,6.0,0.992152231725659,fear,6.0,1.2081465552590527
@indiamarshall_ that's great! It's not easy!\n&amp; it's amazing when nervousness turns into adrenaline 😂\nHad you had concerts as soloist before?,fear,0.479,fear,"['that', 'is', 'great', 'it', 'is', 'not', 'easy', '\\n&amp', 'it', 'is', 'amazing', 'when', 'nervousness', 'turns', 'into', 'adrenaline', 'face_with_tears_of_joy', 'had', 'you', 'had', 'concerts', 'as', 'soloist', 'before']","['that', 'be', 'great', 'it', 'be', 'not', 'easy', '\\\\n&amp', 'it', 'be', 'amazing', 'when', 'nervousness', 'turn', 'into', 'adrenaline', 'face_with_tears_of_joy', 'have', 'you', 'have', 'concert', 'as', 'soloist', 'before']",fear,1.0,0.627,10.0,0.7499872971195685,10.0,1.2605224133684043,9.0,0.5234226107136675,10.0,1.1756771158472157,10.0,0.9706575022138474,10.0,2.3125495160129645,surprise,10.0,2.3125495160129645
10 page script due Friday for class. Who said I could do this MFA thing? #panic #GradSchoolProblems #someonetelltinafeytohireme,fear,0.8540000000000001,fear,"['10', 'page', 'script', 'due', 'friday', 'for', 'class', 'who', 'said', 'i', 'could', 'do', 'this', 'mfa', 'thing', 'panic', 'grad', 'school', 'problems', 'someonetelltinafeytohireme']","['10', ""'"", 'page', 'script', 'due', 'friday', 'for', 'class', ""who'"", 'say', 'i', 'could', ""do'"", 'this', 'mfa', 'thing', 'panic', 'grad', 'school', 'problem', 'someonetelltinafeytohireme']",fear,2.0,1.016,15.0,1.8073314796196076,15.0,2.078044245090542,15.0,1.6445078897097711,15.0,1.366078673522177,15.0,1.6795902825467555,15.0,2.3909522707475395,surprise,15.0,2.3909522707475395
"@Miami4Trump Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama",fear,0.63,fear,"['yeah', 'but', 'bad', 'part', 'is', 'the', 'terrorism', 'terror', 'muslims', 'will', 'not', 'be', 'the', 'ones', 'leaving', 'obama', 'legacy', 'nationalsecurity', 'disaster', 'obama']","['yeah', 'but', 'bad', 'part', 'be', ""the'"", 'terrorism', 'terror', 'muslim', 'will', 'not', ""be'"", ""the'"", 'one', 'leave', 'obama', 'legacy', 'nationalsecurity', 'disaster', 'obama']",fear,4.0,3.172,14.0,1.8980331391793086,14.0,1.9270293270178367,14.0,1.681060674578276,14.0,1.2722611096783412,14.0,1.7697914432375084,14.0,2.0492417781690615,surprise,14.0,2.0492417781690615
@officialShaky 'Operation Echoes' is gathering momentum ... #tense  #feelsick #excited,fear,0.667,fear,"['operation', 'echoes', 'is', 'gathering', 'momentum', 'tense', 'feelsick', 'excited']","[""'operation"", 'echo', 'be', 'gather', 'momentum', 'tense', 'feelsick', 'excited']",joy,1.0,0.818,8.0,1.069763287243488,8.0,0.9817721048167831,8.0,0.923935454629744,8.0,0.9195186584220736,8.0,0.7539080199413228,8.0,1.3410256763173356,surprise,8.0,1.3410256763173356
@economictimes World knows #Pakistan is an epicentre of #terror. The #pakistan speech in UN has define their agenda,fear,0.6459999999999999,fear,"['world', 'knows', 'pakistan', 'is', 'an', 'epicentre', 'of', 'terror', 'the', 'pakistan', 'speech', 'in', 'un', 'has', 'define', 'their', 'agenda']","['world', 'know', 'pakistan', 'be', 'a', 'epicentre', 'of', 'terror', ""the'"", 'pakistan', 'speech', 'in', 'un', 'have', 'define', 'they', 'agenda']",fear,1.0,0.953,10.0,1.36484864457089,10.0,1.298698170752008,10.0,1.7856567011036184,10.0,0.8139197647602054,10.0,0.9645453008283682,10.0,1.444013348197178,fear,10.0,1.7856567011036184
