ID,tweet,affect_dimension,intensity_score,sentiment,tweet_text
2017-En-20932,@GreensACT @ShaneRattenbury @carolinelec what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.,fear,0.312,fear,what about publictransport to amp from CanberraAirport Most cities have Mr Barr very coy on
2017-En-20171,@KennyCoble @Rosie these horrific situations will only get worse if trump is elected. vote Hillary.,fear,0.708,fear,these horrific situations will only get worse if trump is elected vote Hillary
2017-En-21725,Need good vibes for my doctors appointment tomorrow! #nervous,fear,0.8420000000000001,fear,Need good vibes for my doctors appointment tomorrow nervous
2017-En-21335,"@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to ",fear,0.375,fear,evidently feels above norms SHOW the tax return if you have nothing to
2017-En-21591,"#Depression has you wanting to change the past, #anxiety has you focusing on the unknown future. Neither are about living in the present.",fear,0.542,fear,Depression has you wanting to change the past anxiety has you focusing on the unknown future Neither are about living in the present
2017-En-21236,Bout ta get my @dontbreathe on up in here! @WarrenTheaters #nervous #icantholdmybreaththatlong,fear,0.688,fear,Bout ta get my on up in here nervous icantholdmybreaththatlong
2017-En-20317,mmmm i'm kinda sad i hope i can shake this before school,fear,0.616,fear,mmmm im kinda sad i hope i can shake this before school
2017-En-20965,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear",fear,0.292,fear,Dont let fear hold you back from being who you want to be Use its power to push you towards your goals No more fear just action fear
2017-En-21550,This is awful,fear,0.794,fear,This is awful
2017-En-21581,I would just give her with their naked body. #afraid,fear,0.688,fear,I would just give her with their naked body afraid
2017-En-21322,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. ,fear,0.521,fear,Im going to get the weirdest thank you noteor worsetotal silence and no acknowledgement
2017-En-20920,@KateyKeegan now I'm really excited for November! Hope they're not all horrid chavs though 😅,fear,0.312,fear,now Im really excited for November Hope theyre not all horrid chavs though smilingfacewithopenmouthcoldsweat
2017-En-20573,I hate that a black lady is painting herself white on the internet for laughs and likes... #terrible #BadForm #DidntLaugh,fear,0.479,fear,I hate that a black lady is painting herself white on the internet for laughs and likes terrible BadForm DidntLaugh
2017-En-21732,On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #shocking #crime #documentary #reallife,fear,0.5,fear,On the last episode of MakingAMurderer poor Brendan glad they appeal it shocking crime documentary reallife
2017-En-20714,It's 5:55am. I'm hungry but there is no food. ,fear,0.41700000000000004,fear,Its 555am Im hungry but there is no food
2017-En-20238,wow if i need to start over on SIF im prob gonna just die,fear,0.667,fear,wow if i need to start over on SIF im prob gonna just die
2017-En-20686,@SmileWhileYoDie @KiloSierraC @h0wabouthannah @Drops I'll be okay don't worry,fear,0.43799999999999994,fear,Ill be okay dont worry
2017-En-20526,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare,fear,0.519,fear,Why is it when you nap during the day you are so comfortable but sleeping at night youll never be as comfortable nightmare
2017-En-21053,"Aberdeen st Johnstone, let's see who can punt it the furthest ",fear,0.22899999999999998,fear,Aberdeen st Johnstone lets see who can punt it the furthest
2017-En-20999,@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible,fear,0.271,fear,watched the cobblers loads this season how is gorre a pro footballler terrible
2017-En-21779,Mom you remember when Narley died? You cried like a baby! ,fear,0.43799999999999994,fear,Mom you remember when Narley died You cried like a baby
2017-En-21618,@Chic_Happens_ @Sean_Okeeffe1 @royalmusing I dread the comparisons to Queen Máxima. Guarantee I will lose followers when that happens.,fear,0.6459999999999999,fear,I dread the comparisons to Queen Máxima Guarantee I will lose followers when that happens
2017-En-22028,You know you exercised good when your limbs are shaking afterwards 😂,fear,0.292,fear,You know you exercised good when your limbs are shaking afterwards facewithtearsofjoy
2017-En-20587,LMAO this person must hate me so bad to talk shit behind an anonymous account #awe /:,fear,0.479,fear,LMAO this person must hate me so bad to talk shit behind an anonymous account awe Embarrassed or blushing
2017-En-21850,@gmbremer is his shoulder a legit concern? 'Expects to play' isn't reassuring 2 games into the season after having shoulder problems.,fear,0.43799999999999994,fear,is his shoulder a legit concern Expects to play isnt reassuring 2 games into the season after having shoulder problems
2017-En-22004,I just want to be in Canada rn 😭 awe,fear,0.479,fear,I just want to be in Canada rn loudlycryingface awe
2017-En-20029,6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed,fear,0.875,fear,6 5 minutes to perform and Im nervous I wish these noises would stop handicapped annoyed
2017-En-21144,@FraserKeegan just had a steak pie supper ,fear,0.083,fear,just had a steak pie supper
2017-En-20055,Life long fear of havin a shit and a spider crawls up ya bum,fear,0.8540000000000001,fear,Life long fear of havin a shit and a spider crawls up ya bum
2017-En-21825,I'm ready for October. Cooler weather and more #horror flicks on TV.,fear,0.16699999999999998,fear,Im ready for October Cooler weather and more horror flicks on TV
2017-En-20743,"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that  #Brendonati",fear,0.4,fear,The more videos post the more i am convinced i might should not have done that Brendonati
2017-En-20498,God we need a new goal keeper! They’re both horrific.,fear,0.521,fear,God we need a new goal keeper Theyre both horrific
2017-En-20475,On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?,fear,0.54,fear,On a side note if you are self medicating Thats not helping that is burying the anxiety that WILL manifest in another way Heart disease
2017-En-20903,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. 🔪,fear,0.33299999999999996,fear,aliens zombie gore slash ghost sith horror I love it all kitchenknife
2017-En-20239,"When your body says FUCK YOU BITCH, You ain't sleeping\n #sleep #cantsleep #drained ",fear,0.667,fear,When your body says FUCK YOU BITCH You am not sleepingn sleep cantsleep drained
2017-En-22042,there are magpies gathering around me help I'm going to be swooped ! #terrorism,fear,0.7709999999999999,fear,there are magpies gathering around me help Im going to be swooped terrorism
2017-En-21944,.@morningmika &amp; her @HillaryClinton Super PAC @Morning_Joe @MSNBC in full #panic mode over @realDonaldTrump #momentum!\n\n#TrumpPence16 #MAGA,fear,0.723,fear,amp her Super PAC in full panic mode over momentumnnTrumpPence16 MAGA
2017-En-21886,"He accusd India of HR violations in Kashmir BUT refusd to name India's role in fomenting terror in Pakistan through TTP, BLA &amp; MQM.shame #ZH",fear,0.625,fear,He accusd India of HR violations in Kashmir BUT refusd to name Indias role in fomenting terror in Pakistan through TTP BLA amp MQMshame ZH
2017-En-21880,@lilpeachbbyy dude dead ass she said if she came she'd start shit with Amy &amp; literally Amy didn't do anything but cal her out on her BS,fear,0.43799999999999994,fear,dude dead ass she said if she came shed start shit with Amy amp literally Amy didnt do anything but cal her out on her BS
2017-En-21972,I never let anything below me concern me.,fear,0.22899999999999998,fear,I never let anything below me concern me
2017-En-22050,What did y'all do to your app @NFLfantasy   It's horrible.  #horrible.  Worst except once ever,fear,0.5,fear,What did yall do to your app Its horrible horrible Worst except once ever
2017-En-22226,World wants #peace from  #WorldPeaceDay #internationaldayofpeace,fear,0.292,fear,World wants peace from WorldPeaceDay internationaldayofpeace
2017-En-21663,This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂,fear,0.45799999999999996,fear,This girl was shaking her drink in the break room and it wasnt fully closed and yeah its all over the place now including me expressionlessface expressionlessface facewithtearsofjoy
2017-En-21477,if Man U lose i may actually have a nervous breakdown,fear,0.875,fear,if Man You lose i may actually have a nervous breakdown
2017-En-22237,@qdoba omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,fear,0.7290000000000001,fear,omg Im so slow bc my eng is not very well and my hands are shaking uhh help meee Im like this lil chicken now frontfacingbabychick MoreisBetter
2017-En-20541,Ronaldo has been shocking. He's tried to do skill twice and he's nearly fallen over both times,fear,0.5,fear,Ronaldo has been shocking Hes tried to do skill twice and hes nearly fallen over both times
2017-En-21388,@PARISDENNARD why should I listen to someone with a tie like that? #awful,fear,0.354,fear,why should I listen to someone with a tie like that awful
2017-En-21672,@60DaysInJail Dafron is hands down the biggest loser on the planet!!! Typical  #lifer,fear,0.43799999999999994,fear,Dafron is hands down the biggest loser on the planet Typical lifer
2017-En-21115,@casillasbreanna awe thanks girl 😊😊,fear,0.146,fear,awe thanks girl smilingfacewithsmilingeyes smilingfacewithsmilingeyes
2017-En-22027,"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore  #nojobsinbiology",fear,0.83,fear,With only 7 months left until I possess my undergraduate degree I feel like I cant handle adulthood anymore nojobsinbiology
2017-En-21271,@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom ,fear,0.45799999999999996,fear,holy shitwhat the hell happened to your lips Fix that shit mtv teenmom
2017-En-21569,"@AnsarAAbbasi John Kerry fckd u,chief justiceofpak made the statement publicly about party supporting terror what else u need#terrorstatepak",fear,0.792,fear,John Kerry fckd uchief justiceofpak made the statement publicly about party supporting terror what else u needterrorstatepak
