Word	ErrorFrequency	CorrectFrequency	ErrorProbability
kenned	0	1	0.0
secondary	0	143	0.0
scary	1	711	0.0014044943820224719
insight	0	8	0.0
moods	0	8	0.0
compatibility	0	1	0.0
undertakes	0	1	0.0
sites	0	229	0.0
stimulates	0	4	0.0
diseases	3	97	0.03
illiteracy	0	2	0.0
rhubarb	0	4	0.0
functionally	0	2	0.0
hugging	0	5	0.0
squad	0	2	0.0
inducing	0	1	0.0
profit	1	146	0.006802721088435374
furious	0	39	0.0
weatherman	0	3	0.0
accusations	0	2	0.0
hurricane	1	193	0.005154639175257732
relax	0	494	0.0
breather	0	1	0.0
actualized	0	3	0.0
pressed	0	11	0.0
great	14	9988	0.0013997200559888023
depreciation	0	1	0.0
lying	1	109	0.00909090909090909
boost	0	31	0.0
erected	0	3	0.0
fog	0	15	0.0
hacienda	0	1	0.0
convection	0	2	0.0
complied	0	4	0.0
psychiatry	0	10	0.0
spa	0	42	0.0
congratulating	0	3	0.0
slightest	0	2	0.0
crossing	0	35	0.0
utterances	0	1	0.0
practising	0	13	0.0
basal	0	1	0.0
healthily	0	6	0.0
expressly	0	2	0.0
speculation	0	6	0.0
excitedly	0	1	0.0
superficial	0	9	0.0
captivating	0	3	0.0
julienne	0	1	0.0
rot	0	4	0.0
cupboard	1	35	0.027777777777777776
briefly	0	32	0.0
swelling	0	2	0.0
foreword	0	4	0.0
sliced	0	15	0.0
issuing	0	5	0.0
nautilus	0	4	0.0
feared	0	12	0.0
gasket	0	1	0.0
complaint	3	401	0.007425742574257425
appreciative	0	3	0.0
promote	0	152	0.0
diffused	0	4	0.0
pretended	0	12	0.0
palings	0	2	0.0
auditorium	0	12	0.0
party	11	14653	7.501363884342608E-4
schizophrenia	0	1	0.0
bouncing	0	2	0.0
extincted	0	4	0.0
irons	0	3	0.0
villas	0	7	0.0
fleet	0	4	0.0
limit	0	1249	0.0
sullen	0	1	0.0
schedules	0	50	0.0
submerges	0	1	0.0
guttering	0	1	0.0
disciples	0	1	0.0
relay	0	11	0.0
bled	0	1	0.0
nested	0	1	0.0
tracker	0	1	0.0
depositing	0	7	0.0
symbol	0	80	0.0
tot	0	1	0.0
alarming	0	24	0.0
goddaughter	0	4	0.0
mustang	0	1	0.0
roaring	0	3	0.0
poor	0	856	0.0
intemperate	0	1	0.0
depict	0	3	0.0
thrilling	0	35	0.0
recreations	0	1	0.0
draining	0	2	0.0
configuring	0	9	0.0
providing	0	114	0.0
lucks	0	1	0.0
indoors	0	56	0.0
contingent	0	3	0.0
rafting	0	16	0.0
impresses	0	3	0.0
aperitif	0	2	0.0
seashore	0	10	0.0
obey	0	124	0.0
spas	0	1	0.0
kits	0	84	0.0
immobilized	0	1	0.0
barbecued	0	1	0.0
rosemary	0	10	0.0
belatedly	0	2	0.0
settees	0	1	0.0
stripped	0	2	0.0
chamomile	0	5	0.0
played	2	950	0.0021008403361344537
embarrassment	1	8	0.1111111111111111
fanny	0	74	0.0
slat	0	1	0.0
servers	0	32	0.0
trials	0	8	0.0
laptops	0	8	0.0
fit	0	686	0.0
collides	0	5	0.0
wees	0	1	0.0
sod	0	2	0.0
irresistible	0	2	0.0
fabricating	0	2	0.0
habituated	0	1	0.0
sleepers	0	3	0.0
via	0	148	0.0
abdomen	0	4	0.0
entertainers	0	1	0.0
veggies	0	1	0.0
conspires	0	2	0.0
diesel	0	9	0.0
oxford	0	51	0.0
arguable	0	1	0.0
federal	0	213	0.0
drinker	0	1	0.0
busying	0	10	0.0
wine	9	5416	0.0016589861751152074
clandestine	0	2	0.0
uncomplicated	0	1	0.0
landfall	0	27	0.0
lab	0	59	0.0
goodness	0	13	0.0
limited	1	219	0.004545454545454545
appropriating	0	2	0.0
sunniest	0	2	0.0
young	7	3670	0.0019037258634756595
equable	0	1	0.0
eleven	3	2037	0.0014705882352941176
pursued	0	27	0.0
parka	0	1	0.0
lucked	0	19	0.0
chanced	0	2	0.0
secret	0	264	0.0
glimpses	0	1	0.0
mast	0	14	0.0
launch	0	116	0.0
inflating	0	1	0.0
sticky	0	5	0.0
era	0	27	0.0
boasting	0	2	0.0
marries	0	24	0.0
cooker	0	46	0.0
notation	0	1	0.0
tagging	0	2	0.0
reeves	0	3	0.0
pave	0	2	0.0
flavorful	0	2	0.0
sled	0	3	0.0
eligibility	0	6	0.0
forgiveness	0	2	0.0
sly	0	6	0.0
detect	0	9	0.0
recuperate	0	3	0.0
baboons	0	2	0.0
celestial	0	2	0.0
rotate	0	2	0.0
arithmetic	0	1	0.0
potato	2	213	0.009302325581395349
associate	1	47	0.020833333333333332
sweetest	0	5	0.0
witchcraft	0	5	0.0
sunning	0	4	0.0
dust	0	31	0.0
technicians	0	16	0.0
squares	0	15	0.0
reputation	0	277	0.0
cured	0	24	0.0
mink	0	1	0.0
voyager	0	2	0.0
spayed	0	1	0.0
tinker	0	1	0.0
illustrators	0	3	0.0
violation	0	8	0.0
hairless	0	7	0.0
tong	0	5	0.0
invitation	10	804	0.012285012285012284
requisition	0	1	0.0
anatomy	0	13	0.0
liters	0	7	0.0
waterside	0	1	0.0
wilder	0	3	0.0
verify	0	56	0.0
alternative	0	122	0.0
handcuffed	0	1	0.0
avocado	0	10	0.0
flatted	0	2	0.0
slinked	0	1	0.0
solely	0	1	0.0
debilitating	0	2	0.0
lifts	1	1	0.5
recognition	0	66	0.0
endure	0	60	0.0
deliver	0	375	0.0
gyms	0	9	0.0
sexist	0	7	0.0
maximize	0	4	0.0
hatred	0	4	0.0
interchangeable	0	1	0.0
suicide	0	35	0.0
nutshell	0	19	0.0
favors	0	5	0.0
singsongs	0	1	0.0
pillows	0	49	0.0
forest	2	371	0.005361930294906166
beatific	0	1	0.0
ahead	4	1151	0.003463203463203463
reversed	0	4	0.0
condoms	0	1	0.0
aileron	0	1	0.0
jazz	0	364	0.0
echoed	0	1	0.0
lover	0	98	0.0
bibliography	0	1	0.0
prerequisite	0	7	0.0
miller	0	37	0.0
tornados	0	1	0.0
goodbye	67	924	0.06760847628657922
cubing	0	12	0.0
resistant	0	13	0.0
toastmasters	0	1	0.0
wasteful	0	1	0.0
boards	0	19	0.0
perishes	0	1	0.0
severity	0	5	0.0
mighty	0	7	0.0
exterior	0	18	0.0
queuing	0	1	0.0
backpacking	0	33	0.0
fluent	0	254	0.0
road	7	1793	0.0038888888888888888
extinction	0	20	0.0
desist	0	2	0.0
daydreaming	0	1	0.0
poring	0	2	0.0
panorama	0	13	0.0
listening	9	2206	0.004063205417607223
domino	0	6	0.0
rebellious	0	10	0.0
chicks	0	7	0.0
pharmaceutical	1	116	0.008547008547008548
maternal	0	9	0.0
hays	0	11	0.0
restructuring	0	6	0.0
adjuster	0	2	0.0
deserved	0	45	0.0
stuck	1	52	0.018867924528301886
jubilee	0	3	0.0
successively	0	4	0.0
wept	0	4	0.0
collapsed	0	10	0.0
installation	1	50	0.0196078431372549
confidentially	0	1	0.0
knack	0	3	0.0
rent	1	1281	7.8003120124805E-4
garnishing	0	1	0.0
mainframe	0	1	0.0
eliminating	0	7	0.0
confidentiality	0	5	0.0
grudge	0	1	0.0
patrons	0	2	0.0
coefficient	0	1	0.0
hypertension	0	1	0.0
arid	0	4	0.0
maniacs	0	1	0.0
enshrine	0	1	0.0
shopper	0	4	0.0
tutors	0	4	0.0
tricky	0	15	0.0
expenditure	0	15	0.0
suits	0	1156	0.0
birdcage	0	11	0.0
pottery	0	2	0.0
catchy	0	74	0.0
nut	0	10	0.0
complaisant	0	1	0.0
important	21	4732	0.004418262150220913
insisting	0	3	0.0
adroit	0	2	0.0
drifting	0	3	0.0
treetops	0	1	0.0
therewith	0	6	0.0
planning	13	2591	0.0049923195084485405
soccer	0	4306	0.0
done	0	1042	0.0
hearing	1	1300	7.686395080707148E-4
rises	0	27	0.0
dignity	0	18	0.0
gunner	0	1	0.0
dragged	0	3	0.0
tore	0	3	0.0
accountant	10	559	0.01757469244288225
stereotypes	0	5	0.0
succeed	0	186	0.0
cautioned	0	1	0.0
floors	1	164	0.006060606060606061
encrypts	0	1	0.0
brewer	0	1	0.0
gusts	0	3	0.0
gilding	0	1	0.0
tours	0	33	0.0
root	0	29	0.0
dyes	0	3	0.0
lion	0	155	0.0
intensively	0	7	0.0
effects	0	203	0.0
coast	1	217	0.0045871559633027525
exorbitant	0	1	0.0
encrusted	4	21	0.16
tart	0	8	0.0
clod	0	10	0.0
comely	0	1	0.0
typed	0	8	0.0
leapt	0	1	0.0
vastly	0	1	0.0
maids	0	4	0.0
dominated	0	17	0.0
hopefully	0	92	0.0
diarrhea	0	14	0.0
broaden	0	30	0.0
chart	0	62	0.0
toed	0	11	0.0
pandas	0	66	0.0
poverty	0	24	0.0
race	0	130	0.0
fury	0	5	0.0
feminine	0	6	0.0
nova	0	89	0.0
enhancing	0	16	0.0
campers	0	3	0.0
inbound	0	1	0.0
staples	0	4	0.0
semantics	0	1	0.0
bind	0	4	0.0
mousetrap	0	1	0.0
temple	0	30	0.0
loadable	0	1	0.0
gaze	0	4	0.0
ignored	0	15	0.0
suspend	0	3	0.0
saddle	0	2	0.0
expansion	0	24	0.0
peripheral	0	3	0.0
commonplace	0	1	0.0
quantum	0	1	0.0
galaxy	0	4	0.0
homeward	0	1	0.0
groping	0	1	0.0
alcoholism	0	1	0.0
thickened	0	1	0.0
retold	0	3	0.0
equal	1	164	0.006060606060606061
antenna	0	4	0.0
specifies	0	2	0.0
affirmative	0	8	0.0
seem	0	364	0.0
terrified	1	129	0.007692307692307693
diagnosed	0	19	0.0
unbreakable	0	2	0.0
circa	0	3	0.0
repairs	0	75	0.0
backpacker	0	3	0.0
challenge	0	343	0.0
underlines	0	5	0.0
breakdown	0	7	0.0
thank	6	6689	8.961911874533233E-4
advocating	0	3	0.0
staircases	0	3	0.0
drown	0	10	0.0
archeology	0	2	0.0
introduction	2	143	0.013793103448275862
remote	1	62	0.015873015873015872
electronically	0	1	0.0
several	0	1390	0.0
revolves	0	3	0.0
fantastic	1	827	0.0012077294685990338
weddings	0	16	0.0
liable	0	7	0.0
rock	2	2208	9.049773755656109E-4
rug	1	629	0.0015873015873015873
pears	1	42	0.023255813953488372
incessant	0	1	0.0
babysitting	0	2	0.0
davits	0	1	0.0
ordering	0	39	0.0
familial	0	1	0.0
shafts	0	1	0.0
noun	0	1	0.0
sorted	0	21	0.0
withered	0	3	0.0
multiplying	0	1	0.0
steadier	0	1	0.0
handout	0	1	0.0
diverting	0	2	0.0
kissing	0	33	0.0
healthfully	0	1	0.0
moments	0	152	0.0
ensure	0	282	0.0
injector	0	1	0.0
glimpse	0	2	0.0
importation	0	7	0.0
aim	1	433	0.002304147465437788
capitalistic	0	3	0.0
heart	0	648	0.0
doting	0	1	0.0
obscene	0	5	0.0
peppered	0	1	0.0
device	1	164	0.006060606060606061
displaying	0	6	0.0
trading	1	80	0.012345679012345678
interpret	0	23	0.0
digging	0	7	0.0
troublesome	0	5	0.0
preposition	0	2	0.0
hawing	0	1	0.0
blankets	0	24	0.0
souring	0	2	0.0
prettiest	0	1	0.0
layoff	0	3	0.0
impersonators	0	1	0.0
bikes	0	48	0.0
milky	0	3	0.0
buds	0	1	0.0
unwanted	0	146	0.0
buttock	0	1	0.0
temptations	0	4	0.0
commandant	0	1	0.0
shall	0	219	0.0
disaffected	0	1	0.0
overcharge	0	1	0.0
fishy	0	1	0.0
dead	0	253	0.0
medicinal	0	5	0.0
smiled	0	19	0.0
truer	0	1	0.0
normality	0	1	0.0
advancement	0	25	0.0
consequences	2	74	0.02631578947368421
archaeologists	0	1	0.0
participate	1	327	0.003048780487804878
wedding	4	1559	0.0025591810620601407
subconscious	0	2	0.0
din	0	4	0.0
imperial	0	1	0.0
battleground	0	1	0.0
desserts	0	116	0.0
invited	5	689	0.007204610951008645
cups	0	56	0.0
adverted	0	2	0.0
flattening	0	1	0.0
negatively	0	7	0.0
intelligence	1	100	0.009900990099009901
backfired	0	8	0.0
corrections	0	17	0.0
simpler	0	11	0.0
cleanser	0	1	0.0
outsell	0	1	0.0
colas	0	8	0.0
equation	0	2	0.0
simmered	0	1	0.0
looped	0	1	0.0
resorted	0	1	0.0
liked	0	940	0.0
inverse	0	2	0.0
betterment	0	1	0.0
ornamental	0	2	0.0
anonymous	1	21	0.045454545454545456
clear	0	507	0.0
tofu	0	10	0.0
acclaimed	0	1	0.0
thorny	0	1	0.0
generosity	0	2	0.0
supreme	0	2	0.0
fold	0	9	0.0
banking	0	75	0.0
rums	0	1	0.0
converter	1	219	0.004545454545454545
yoghurts	0	4	0.0
eligible	1	74	0.013333333333333334
ordered	1	520	0.0019193857965451055
observed	0	53	0.0
allowance	0	7	0.0
physiotherapy	0	14	0.0
repeating	0	7	0.0
neckline	0	4	0.0
lobster	0	15	0.0
strudel	0	2	0.0
guy	0	774	0.0
showed	0	270	0.0
brittle	0	1	0.0
trickle	0	2	0.0
aquaculture	0	1	0.0
drafting	0	6	0.0
differences	1	142	0.006993006993006993
hangout	0	1	0.0
batter	0	16	0.0
pancake	0	6	0.0
describe	19	896	0.020765027322404372
dachshunds	0	1	0.0
shady	0	4	0.0
wide	0	288	0.0
exhilarating	11	1389	0.007857142857142858
normative	0	1	0.0
sits	0	46	0.0
contributing	0	8	0.0
marihuana	0	1	0.0
mention	0	145	0.0
inward	0	2	0.0
acquisition	0	14	0.0
revenge	1	45	0.021739130434782608
ice	1	3559	2.808988764044944E-4
weather	29	6993	0.0041298775277698666
incorrectly	0	3	0.0
and	75	405243	1.8503989460127605E-4
hesitations	0	2	0.0
gibe	0	1	0.0
keenly	0	2	0.0
nymph	0	1	0.0
romance	0	103	0.0
beard	0	44	0.0
perishable	0	2	0.0
concert	3	177	0.016666666666666666
essentially	0	8	0.0
activates	0	7	0.0
claw	0	6	0.0
tendered	0	1	0.0
vanquished	0	1	0.0
license	1	105	0.009433962264150943
spray	0	5	0.0
warring	0	7	0.0
ornament	0	5	0.0
exterminate	0	1	0.0
clock	1	2880	3.471017007983339E-4
defends	0	5	0.0
brackets	0	1	0.0
accommodate	0	18	0.0
suction	0	1	0.0
penalize	0	1	0.0
wrinkle	0	1	0.0
ether	1	1	0.5
whopping	0	1	0.0
overcoat	0	7	0.0
induce	0	2	0.0
minds	0	23	0.0
whispering	0	6	0.0
surprises	0	31	0.0
rained	0	43	0.0
tertiary	0	2	0.0
though	1	710	0.0014064697609001407
nominee	0	7	0.0
wring	0	3	0.0
altered	0	4	0.0
heft	0	1	0.0
confronted	0	14	0.0
medulla	0	1	0.0
persuading	0	8	0.0
coursing	0	3	0.0
dexterous	0	1	0.0
actually	1	1213	8.237232289950577E-4
reviving	0	1	0.0
rummage	0	1	0.0
superstitions	0	1	0.0
cent	0	48	0.0
statistics	0	87	0.0
photographer	1	57	0.017241379310344827
gangway	0	1	0.0
gods	0	14	0.0
aliens	0	30	0.0
late	0	2610	0.0
madness	0	10	0.0
enveloped	0	1	0.0
sue	0	1748	0.0
aggressiveness	0	1	0.0
happen	1	829	0.0012048192771084338
banging	0	3	0.0
painter	0	52	0.0
oncology	0	8	0.0
trucker	0	1	0.0
gloves	4	277	0.014234875444839857
proof	0	101	0.0
sect	0	1	0.0
shark	0	93	0.0
employe	0	7	0.0
dock	0	13	0.0
slash	0	1	0.0
studied	9	2706	0.0033149171270718232
beginnings	0	3	0.0
villager	0	2	0.0
wave	0	107	0.0
gaming	0	8	0.0
basically	0	78	0.0
improbably	0	1	0.0
busyness	0	2	0.0
mitigation	0	3	0.0
cleaning	5	720	0.006896551724137931
activists	0	1	0.0
asserting	0	1	0.0
horrifying	0	12	0.0
happiness	2	251	0.007905138339920948
transparent	0	16	0.0
flute	1	243	0.004098360655737705
battery	0	69	0.0
reply	1	597	0.0016722408026755853
inference	0	1	0.0
blessed	0	22	0.0
windscreen	0	2	0.0
nerd	0	7	0.0
tom	1	1988	5.027652086475615E-4
jugging	0	3	0.0
flaying	0	1	0.0
avoiding	0	58	0.0
homicide	0	3	0.0
lifetime	0	174	0.0
lie	1	226	0.004405286343612335
painfully	0	1	0.0
bowler	0	1	0.0
waked	0	16	0.0
definite	0	13	0.0
drill	0	6	0.0
exhilaration	0	3	0.0
unexciting	0	3	0.0
sabotage	0	1	0.0
communicable	0	1	0.0
very	26	53175	4.887126181838688E-4
fruitless	0	2	0.0
unveiled	0	3	0.0
blooding	0	2	0.0
temporal	0	1	0.0
bun	0	9	0.0
buccaneers	0	2	0.0
thatcher	0	7	0.0
disappear	2	53	0.03636363636363636
blockbuster	0	27	0.0
midwives	0	1	0.0
vases	0	4	0.0
dirt	0	26	0.0
resurrected	0	2	0.0
bottom	0	184	0.0
internally	0	3	0.0
consumes	0	5	0.0
lent	0	11	0.0
crowds	0	6	0.0
ifs	0	2	0.0
queen	0	71	0.0
illusions	0	2	0.0
merely	0	11	0.0
blissful	0	1	0.0
sister	3	8234	3.642102707296346E-4
ourselves	1	145	0.00684931506849315
twelfth	0	5	0.0
procession	0	1	0.0
jam	0	71	0.0
picaresque	0	1	0.0
battleship	0	3	0.0
salary	6	3229	0.0018547140649149924
ingenuous	0	2	0.0
fewest	0	2	0.0
lyrical	0	2	0.0
macaw	0	1	0.0
curricula	0	3	0.0
identification	0	35	0.0
topping	0	5	0.0
origins	0	13	0.0
sudden	0	70	0.0
yoga	6	1024	0.005825242718446602
difficulties	3	256	0.011583011583011582
fuzzy	0	5	0.0
alley	3	2302	0.0013015184381778742
average	2	314	0.006329113924050633
cages	0	20	0.0
slovenliness	0	1	0.0
vascular	0	6	0.0
pocket	0	74	0.0
freshman	0	12	0.0
confirmed	1	66	0.014925373134328358
contemporaneously	0	1	0.0
refusing	0	19	0.0
overcrowded	1	1	0.5
disappoint	0	49	0.0
hysterectomy	0	1	0.0
juvenile	0	31	0.0
visa	3	422	0.007058823529411765
ferryboat	0	2	0.0
blames	0	3	0.0
available	4	658	0.006042296072507553
elector	0	1	0.0
delighted	0	73	0.0
yogurt	1	21	0.045454545454545456
cocaine	0	3	0.0
violations	0	1	0.0
convergence	0	4	0.0
perplexed	0	2	0.0
subdivide	0	1	0.0
predestination	0	1	0.0
shed	0	6	0.0
opens	0	34	0.0
assists	0	6	0.0
upright	0	3	0.0
aided	0	3	0.0
manly	0	3	0.0
assaults	0	1	0.0
coffeehouse	0	1	0.0
pledge	0	8	0.0
brouhaha	0	1	0.0
spine	0	4	0.0
renal	0	1	0.0
clarinets	0	1	0.0
prep	0	4	0.0
wonted	0	3	0.0
coordinating	0	25	0.0
evolution	0	51	0.0
philosophy	0	48	0.0
reparations	0	1	0.0
weaves	0	2	0.0
deserves	0	52	0.0
rugs	0	52	0.0
littoral	0	1	0.0
connotes	0	1	0.0
dike	0	1	0.0
child	2	1088	0.001834862385321101
fan	0	181	0.0
forthcoming	0	4	0.0
scrutinize	0	2	0.0
scissor	0	1	0.0
awaiting	0	33	0.0
sleeve	0	44	0.0
skidded	0	2	0.0
racer	0	3	0.0
rumor	0	157	0.0
unnoticed	0	1	0.0
decide	4	756	0.005263157894736842
jot	0	4	0.0
busy	6	4248	0.0014104372355430183
mailed	0	2	0.0
researching	0	36	0.0
homes	0	154	0.0
sol	0	10	0.0
snub	0	1	0.0
gall	0	2	0.0
sensing	0	3	0.0
disk	0	33	0.0
visualization	0	2	0.0
ultrasonic	0	1	0.0
braked	0	2	0.0
round	1	336	0.002967359050445104
concerning	1	292	0.0034129692832764505
rooting	0	7	0.0
boated	0	2	0.0
discourage	0	4	0.0
terrace	1	61	0.016129032258064516
cushions	0	3	0.0
mans	0	28	0.0
bottles	52	10044	0.005150554675118859
lectures	0	35	0.0
mooring	0	3	0.0
trade	0	250	0.0
excellence	1	24	0.04
clumsy	0	3	0.0
question	1	795	0.001256281407035176
uplift	0	14	0.0
scenery	0	70	0.0
char	0	3	0.0
interrupting	0	6	0.0
weaver	0	3	0.0
countdown	0	2	0.0
collects	0	6	0.0
concealed	0	2	0.0
nationality	0	173	0.0
rumored	0	1	0.0
fulfils	0	5	0.0
committees	0	4	0.0
pap	0	11	0.0
bringing	6	1706	0.0035046728971962616
turnaround	0	4	0.0
remarked	0	5	0.0
contract	0	914	0.0
delinquent	0	3	0.0
bearing	0	8	0.0
triangular	1	8	0.1111111111111111
plentiful	0	5	0.0
bounded	0	2	0.0
modification	0	13	0.0
poems	0	16	0.0
chairmen	0	1	0.0
grams	1	10	0.09090909090909091
dos	0	170	0.0
werewolf	0	2	0.0
sicken	0	2	0.0
mammal	0	2	0.0
vendor	0	11	0.0
others	3	2099	0.0014272121788772598
horizontally	0	1	0.0
captured	0	62	0.0
vantage	0	9	0.0
helps	0	690	0.0
innovative	0	57	0.0
allay	0	9	0.0
socialization	0	2	0.0
cork	0	1	0.0
hook	0	4	0.0
felon	0	1	0.0
dietitian	0	1	0.0
catalepsy	0	1	0.0
existential	0	4	0.0
contraband	0	1	0.0
junkie	0	2	0.0
statures	0	1	0.0
later	5	2773	0.0017998560115190785
betters	0	4	0.0
advise	1	271	0.003676470588235294
escapes	0	18	0.0
transformation	0	11	0.0
biographical	0	2	0.0
repeater	0	1	0.0
fatigue	0	12	0.0
exiled	0	1	0.0
goodby	0	39	0.0
interception	0	1	0.0
defunct	0	2	0.0
wrist	0	10	0.0
afield	0	1	0.0
page	0	187	0.0
signalized	0	1	0.0
hinders	0	1	0.0
cards	0	480	0.0
interviewees	0	23	0.0
matte	0	3	0.0
appreciates	0	8	0.0
activity	1	464	0.002150537634408602
struggled	0	12	0.0
articles	1	191	0.005208333333333333
doctrinal	0	1	0.0
sparsely	0	2	0.0
matriarchal	0	1	0.0
firefight	0	3	0.0
equestrian	1	2	0.3333333333333333
ani	0	3	0.0
sustained	0	4	0.0
repay	0	20	0.0
transporting	0	1	0.0
vibrant	0	10	0.0
residents	0	38	0.0
disparity	0	2	0.0
filthy	0	12	0.0
nourishing	0	1	0.0
leaning	0	18	0.0
password	0	17	0.0
sheeting	0	1	0.0
gathering	0	49	0.0
shined	0	3	0.0
interconnected	0	1	0.0
sees	0	88	0.0
melancholy	0	6	0.0
poultice	0	268	0.0
prompted	0	5	0.0
frosty	0	6	0.0
printout	0	1	0.0
disconnected	0	1	0.0
disinfectant	0	1	0.0
animated	0	17	0.0
catalog	1	1496	6.680026720106881E-4
obeying	0	1	0.0
preset	0	2	0.0
equilibrium	0	3	0.0
humid	0	13	0.0
occidental	0	3	0.0
represents	1	95	0.010416666666666666
headland	0	1	0.0
access	0	205	0.0
ironical	0	5	0.0
moms	0	5	0.0
thumbs	0	19	0.0
fleeing	0	7	0.0
obligated	0	8	0.0
gift	2	1062	0.0018796992481203006
demeanor	0	3	0.0
locally	0	12	0.0
gifting	0	4	0.0
funds	0	43	0.0
plantation	0	8	0.0
cautious	0	7	0.0
realities	0	10	0.0
shading	0	1	0.0
audible	0	2	0.0
hah	0	4	0.0
ferocious	0	5	0.0
abbot	0	1	0.0
upholstered	0	1	0.0
paragraphs	0	5	0.0
trilled	0	1	0.0
furthering	0	1	0.0
blueberries	0	3	0.0
misadventure	1	2	0.3333333333333333
hippopotamuses	0	15	0.0
workouts	0	12	0.0
atrocities	0	1	0.0
disobedience	0	2	0.0
disturbing	0	20	0.0
weathers	0	22	0.0
flowing	0	19	0.0
inspired	0	84	0.0
strawberry	1	141	0.007042253521126761
emerge	0	3	0.0
colt	0	4	0.0
target	0	257	0.0
relays	0	2	0.0
fattening	0	2	0.0
mixers	0	5	0.0
absorbs	0	3	0.0
inhale	0	2	0.0
mocked	0	1	0.0
yard	0	69	0.0
acknowledged	0	6	0.0
straighten	0	3	0.0
sarcasm	0	4	0.0
trophy	0	7	0.0
mica	0	1	0.0
radiologists	0	2	0.0
elopement	0	3	0.0
mishaps	0	1	0.0
slicing	1	1	0.5
premier	0	6	0.0
abdominal	0	1	0.0
kept	0	168	0.0
foul	0	7	0.0
radioisotopes	0	1	0.0
postulate	0	3	0.0
lama	0	22	0.0
auras	0	1	0.0
amount	0	488	0.0
governs	0	2	0.0
fruit	0	1428	0.0
timid	0	2	0.0
threshold	0	1	0.0
eggs	1	515	0.001937984496124031
baying	0	4	0.0
level	0	1310	0.0
bourbon	0	2	0.0
introductions	0	9	0.0
worldwide	0	75	0.0
humanoid	0	14	0.0
stopovers	0	4	0.0
birdbaths	0	2	0.0
managers	2	185	0.0106951871657754
formalizing	0	1	0.0
mufflers	0	1	0.0
oranges	0	124	0.0
unorganized	0	7	0.0
worksheet	0	2	0.0
adaptability	0	3	0.0
climates	0	2	0.0
tap	0	13	0.0
guesswork	0	1	0.0
absence	1	51	0.019230769230769232
scream	0	216	0.0
tho	0	21	0.0
saloon	0	10	0.0
chafing	0	2	0.0
logical	0	28	0.0
adorable	0	36	0.0
began	2	939	0.0021253985122210413
crashed	0	37	0.0
preventing	0	22	0.0
premised	0	1	0.0
archived	0	1	0.0
dive	1	668	0.0014947683109118087
express	1	400	0.0024937655860349127
blackout	0	3	0.0
sneaks	0	7	0.0
lawyers	0	27	0.0
eagerness	0	3	0.0
sauce	5	198	0.024630541871921183
cosy	1	191	0.005208333333333333
dyed	0	6	0.0
silhouette	0	2	0.0
churn	0	1	0.0
functionary	0	4	0.0
gadget	0	157	0.0
get	3	19948	1.5036840258633654E-4
cow	0	20	0.0
disrespect	0	4	0.0
keen	0	224	0.0
endorse	0	3	0.0
castles	0	14	0.0
guts	0	2	0.0
diagnosis	0	14	0.0
solve	0	616	0.0
sterilization	0	1	0.0
wing	0	197	0.0
doctor	6	2337	0.002560819462227913
traditionally	0	3	0.0
clue	0	20	0.0
boarded	0	13	0.0
shrill	0	5	0.0
downed	0	6	0.0
fort	0	21	0.0
simplicity	0	9	0.0
candle	0	6	0.0
indirect	6	402	0.014705882352941176
resentment	0	1	0.0
advising	0	7	0.0
folklore	0	2	0.0
banners	0	7	0.0
requesting	1	435	0.0022935779816513763
tale	2	102	0.019230769230769232
murders	0	13	0.0
gage	0	6	0.0
fish	6	3165	0.001892147587511826
sometimes	26	11439	0.00226777147841256
hydrology	0	1	0.0
transported	0	3	0.0
whatsoever	0	5	0.0
hiding	0	27	0.0
cumin	0	1	0.0
vitriol	0	1	0.0
valid	0	56	0.0
nowhere	0	34	0.0
beauty	0	276	0.0
counterparts	0	2	0.0
exemplifying	0	1	0.0
invoke	0	1	0.0
appetite	4	21	0.16
error	0	25	0.0
blueberry	1	5	0.16666666666666666
rustic	0	228	0.0
disorderly	0	3	0.0
reunite	0	1	0.0
frequented	0	2	0.0
spells	0	8	0.0
globe	0	19	0.0
perfectionism	0	2	0.0
priory	0	2	0.0
overlong	0	2	0.0
misconduct	0	2	0.0
alone	4	1491	0.0026755852842809363
reschedule	4	266	0.014814814814814815
margin	0	13	0.0
advisement	0	2	0.0
foregone	0	1	0.0
leaked	0	11	0.0
colonial	1	114	0.008695652173913044
curved	0	60	0.0
nominees	0	19	0.0
mommy	0	28	0.0
attentions	0	10	0.0
rekindled	0	1	0.0
directed	0	103	0.0
outraged	0	5	0.0
backgrounds	0	7	0.0
sideways	0	1	0.0
attacker	0	5	0.0
harmonized	0	1	0.0
bait	0	3	0.0
impression	0	198	0.0
sandal	0	27	0.0
formation	0	109	0.0
bibliographical	0	1	0.0
tsunamis	1	52	0.018867924528301886
ambrosia	0	1	0.0
inclusion	0	2	0.0
crucifixion	0	1	0.0
publisher	0	16	0.0
dries	0	1	0.0
abductions	0	1	0.0
anythings	0	19	0.0
tablet	0	43	0.0
mystical	1	18	0.05263157894736842
benefit	0	546	0.0
entrepreneur	1	24	0.04
wacky	0	1	0.0
shipped	0	13	0.0
specious	0	1	0.0
grapefruit	0	4	0.0
rinse	0	6	0.0
dissolved	0	4	0.0
hyperventilating	0	1	0.0
imperfect	0	1	0.0
normalcy	0	1	0.0
violin	1	318	0.003134796238244514
channels	1	36	0.02702702702702703
projecting	0	3	0.0
