ori_sentiment,tweet_text,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
nocode,"Budding artist that cant stop drawing, get your kids artwork on the walls of &gt;&gt;","['budding', 'bud', 'artist', 'that', 'ca', 'can', 'nt', 'not', 'stop', 'drawing', 'draw', 'get', 'your', 'you', 'kids', 'kid', 'artwork', 'on', 'the', 'walls', 'wall', 'of', '&gt', '&gt']",joy,2.0,0.78,inspired,14.0,3.152775704842707,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
disgust,"I know, so disgusting. should be ashamed.","['i', 'know', 'so', 'disgusting', 'should', 'be', 'ashamed']",disgust,2.0,1.141,inspired,3.0,0.6769236000404673,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
happy,Late Pollock set to be one of the most provocative &amp; absorbing shows,"['late', 'pollock', 'set', 'to', 'be', 'one', 'of', 'the', 'most', 'provocative', 'absorbing', 'absorb', 'shows', 'show']",trust,1.0,0.35200000000000004,inspired,9.0,2.0005441199577096,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
nocode,I believe Mrs Thatcher thought it was a compliment and used it frequently in her speeches,"['i', 'believe', 'mrs', 'thatcher', 'thought', 'think', 'it', 'was', 'be', 'a', 'compliment', 'and', 'used', 'use', 'it', 'frequently', 'in', 'her', 'she', 'speeches', 'speech']",anticipation,2.0,0.867,inspired,11.0,2.044233713933997,0.0,0.0,7.0,0.0,1.0,0.0,joy,7.0
happy,Showing your workings The Production Line of Happiness. Really interesting hang and subject,"['showing', 'show', 'your', 'you', 'workings', 'working', 'the', 'production', 'line', 'of', 'happiness', 'really', 'interesting', 'hang', 'and', 'subject']",anticipation,2.0,1.1099999999999999,inspired,11.0,2.107603611081773,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
happy,always manage to be fresh and unexpected &amp; they have done it again with #pollock . Brilliant.,"['always', 'manage', 'to', 'be', 'fresh', 'and', 'unexpected', 'they', 'have', 'done', 'do', 'it', 'again', 'with', '#pollock', 'brilliant']",trust,2.0,1.07,inspired,6.0,1.2172921680643245,0.0,0.0,8.0,0.0,1.0,0.0,joy,8.0
nocode,Any analysis of metal compounds within the Prussian forces swords? #BonaparteAndTheBritish #Waterloo200,"['any', 'analysis', 'of', 'metal', 'compounds', 'compound', 'within', 'the', 'prussian', 'forces', 'force', 'swords', 'sword', 'bonaparte', 'and', 'thebritish', 'waterloo200']",anger,1.0,0.418,inspired,11.0,1.812815332329496,0.0,0.0,4.0,0.0,0.0,1.0,joy,4.0
sad,"Wish would help more with improvements to Bloomsbury Sq, where hundreds of visitors to the museum pass through every day!","['wish', 'would', 'help', 'more', 'with', 'improvements', 'improvement', 'to', 'bloomsbury', 'sq', 'where', 'hundreds', 'hundred', 'of', 'visitors', 'visitor', 'to', 'the', 'museum', 'pass', 'through', 'every', 'day']",joy,2.0,0.5589999999999999,inspired,14.0,2.4296658127053616,0.0,0.0,6.0,1.0,1.0,1.0,joy,6.0
happy,The Cantabridgia Daili is out! Stories via,"['the', 'cantabridgia', 'daili', 'is', 'be', 'out', 'stories', 'story', 'via']",,0.0,0.0,inspired,3.0,0.6200154243276296,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,Artist Jackson pollock is black pourings to be exhibited in largest exhibition for 3 decades,"['artist', 'jackson', 'pollock', 'is', 'be', 'black', 'pourings', 'pouring', 'to', 'be', 'exhibited', 'exhibit', 'in', 'largest', 'exhibition', 'for', '3', 'decades', 'decade']",,0.0,0.0,inspired,11.0,2.7772948997551277,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
happy,"What a treat RT Exhibited for the first time in 15 years, ruskin is Turners are on cont","['what', 'a', 'treat', 'rt', 'exhibited', 'exhibit', 'for', 'the', 'first', 'time', 'in', '15', 'years', 'year', 'ruskin', 'is', 'be', 'turners', 'are', 'be', 'on', 'cont']",anticipation,2.0,1.032,inspired,11.0,2.4182531803528944,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
happy,Patients of Sharp Ward are enjoying historic views of the city thanks to,"['patients', 'patient', 'of', 'sharp', 'ward', 'are', 'be', 'enjoying', 'enjoy', 'historic', 'views', 'view', 'of', 'the', 'city', 'thanks', 'to']",joy,3.0,1.7690000000000001,inspired,11.0,1.8140631450221747,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
happy,The crowds were out in force at the today. Lovely warm afternoon.,"['the', 'crowds', 'crowd', 'were', 'be', 'out', 'in', 'force', 'at', 'the', 'today', 'lovely', 'warm', 'afternoon']",joy,2.0,1.1480000000000001,inspired,7.0,1.1911088025292982,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,#objects2015 at the for the second keynote by Tim Knox,"['#objects2015', 'at', 'the', 'for', 'the', 'second', 'keynote', 'by', 'tim', 'knox']",,0.0,0.0,dontcare,4.0,0.7518745636781627,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,This Sat #CastleHill15 is packed with free events indoors &amp; out for all ages plus last chance to see,"['this', 'sat', 'castlehill', '15', 'is', 'be', 'packed', 'pack', 'with', 'free', 'events', 'event', 'indoors', 'out', 'for', 'all', 'ages', 'age', 'plus', 'last', 'chance', 'to', 'see']",joy,1.0,0.544,inspired,13.0,2.468393590614823,0.0,0.0,9.0,1.0,1.0,0.0,joy,9.0
happy,"My favorite museums in #London are , and artifacts in Military,Human Civilizations and Geology.","['my', 'favorite', 'museums', 'museum', 'in', 'london', 'are', 'be', 'and', 'artifacts', 'artifact', 'in', 'military', 'human', 'civilizations', 'civilization', 'and', 'geology']",trust,2.0,1.093,inspired,11.0,2.1764840683955105,0.0,0.0,1.0,0.0,1.0,1.0,,0.0
happy,Looking forward to Honiton Ice cream shop visit on the way to in July to see Prize 2015. Glad to be showing too,"['looking', 'look', 'forward', 'to', 'honiton', 'ice', 'cream', 'shop', 'visit', 'on', 'the', 'way', 'to', 'in', 'july', 'to', 'see', 'prize', '2015', 'glad', 'to', 'be', 'showing', 'show', 'too']",trust,2.0,0.9140000000000001,inspired,14.0,2.537421584579938,0.0,0.0,9.0,0.0,0.0,0.0,joy,9.0
happy,Odin blesses you! = :0 #FF,"['odin', 'blesses', 'bless', 'you', ':0', 'ff']",trust,1.0,0.633,amused,4.0,0.6149525775535953,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
happy,Checking on the archive @ the #HamiltonKerrInstitute thank you for showing us around,"['checking', 'check', 'on', 'the', 'archive', '@', 'the', 'hamiltonkerrinstitute', 'thank', 'you', 'for', 'showing', 'show', 'us', 'we', 'around']",trust,1.0,0.35200000000000004,amused,8.0,1.3226924583616355,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
happy,Gaaf het gebruikt periscope om rondleidingen te streamen,"['gaaf', 'het', 'gebruikt', 'periscope', 'om', 'rondleidingen', 'te', 'the', 'streamen']",,0.0,0.0,angry,3.0,0.8013958399426504,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
happy,Saw this on visit with daughter.History of 'zar' ceremonies where used -fascinating. #SudaneseLyre,"['saw', 'see', 'this', 'on', 'visit', 'with', 'daughter', 'history', 'of', 'zar', 'ceremonies', 'ceremony', 'where', 'used', 'use', 'fascinating', 'sudanese', 'lyre']",joy,3.0,1.236,inspired,13.0,2.21964251903171,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
happy,A marvellous piece on &amp; rightly so. Jackson Pollock exh opens June 30 so make your way to Liverpool!,"['a', 'marvellous', 'piece', 'on', '&amp', 'rightly', 'so', 'jackson', 'pollock', 'exh', 'opens', 'open', 'june', '30', 'so', 'make', 'your', 'you', 'way', 'to', 'liverpool']",joy,1.0,0.833,inspired,11.0,2.590338155451094,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
happy,Fantastic!,['fantastic'],,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
angry,"Now in Parliament: whistles, banner, leaflets confiscated. 3 managers here on time. #noprivatisation #reinstatecandy","['now', 'in', 'parliament', 'whistles', 'whistle', 'banner', 'leaflets', 'leaflet', 'confiscated', 'confiscate', '3', 'managers', 'manager', 'here', 'on', 'time', '#noprivatisation', '#reinstatecandy']",anticipation,1.0,0.516,amused,11.0,1.8539476210677652,1.0,1.0,2.0,0.0,0.0,0.0,joy,2.0
sad,lots of disappointed people at the gallery today #strike #sadface,"['lots', 'lot', 'of', 'disappointed', 'people', 'at', 'the', 'gallery', 'today', '#strike', '#sadface']",sadness,1.0,0.636,inspired,6.0,1.1427517333251793,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
nocode,Celebrate the Feast Day of John the Baptist next week at our talk on his life depicted in... via,"['celebrate', 'the', 'feast', 'day', 'of', 'john', 'the', 'baptist', 'next', 'week', 'at', 'our', 'we', 'talk', 'on', 'his', 'he', 'life', 'depicted', 'depict', 'in', 'via']",joy,2.0,1.282,inspired,12.0,2.2428495124593453,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
happy,Off to see s first solo exhibition tonight!,"['off', 'to', 'see', 's', ""'s"", 'first', 'solo', 'exhibition', 'tonight']",,0.0,0.0,inspired,5.0,0.9861168152478796,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
happy,"Thank you for this interesting information, have a nice day!","['thank', 'you', 'for', 'this', 'interesting', 'information', 'have', 'a', 'nice', 'day']",,0.0,0.0,inspired,5.0,1.0495578696252577,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,Students ages 16+ can get a taste for subjects they are interested in as arranged by sign up now,"['students', 'student', 'ages', 'age', '16', 'can', 'get', 'a', 'taste', 'for', 'subjects', 'subject', 'they', 'are', 'be', 'interested', 'in', 'as', 'arranged', 'arrange', 'by', 'sign', 'up', 'now']",,0.0,0.0,inspired,12.0,2.3345872601627935,0.0,0.0,4.0,0.0,0.0,1.0,joy,4.0
nocode,"Roman gem engraved with Odysseus, his ship, and three sirens. Via archives","['roman', 'gem', 'engraved', 'engrave', 'with', 'odysseus', 'his', 'he', 'ship', 'and', 'three', 'sirens', 'siren', 'via', 'archives', 'archive']",fear,1.0,0.547,inspired,10.0,1.7371505710466992,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
nocode,Start your #FirstThursday at Ceviche Old St Gallery from 6pm next week:,"['start', 'your', 'you', 'first', 'thursday', 'at', 'ceviche', 'old', 'st', 'gallery', 'from', '6', 'pm', 'next', 'week']",anticipation,1.0,0.75,dontcare,10.0,2.1368164436788475,0.0,0.0,5.0,1.0,2.0,0.0,joy,5.0
happy,Beautiful Roman period statue of girl playing knucklebones tucked away where I had not seen it before,"['beautiful', 'roman', 'period', 'statue', 'of', 'girl', 'playing', 'play', 'knucklebones', 'knucklebone', 'tucked', 'tuck', 'away', 'where', 'i', 'had', 'have', 'not', 'seen', 'see', 'it', 'before']",joy,1.0,0.7809999999999999,inspired,12.0,2.211728900131364,0.0,0.0,7.0,2.0,1.0,0.0,joy,7.0
happy,Cool thing to stumble upon tween meetings #yearofpercussion #persepolis,"['cool', 'thing', 'to', 'stumble', 'upon', 'tween', 'meetings', 'meeting', '#yearofpercussion', '#persepolis']",,0.0,0.0,amused,7.0,1.1723738452465253,1.0,1.0,2.0,0.0,0.0,1.0,joy,2.0
happy,Delighted to have work selected for the #EvolverPrize2015 on July 4th,"['delighted', 'to', 'have', 'work', 'selected', 'select', 'for', 'the', 'evolver', 'prize2015', 'on', 'july', '4th']",joy,1.0,0.8909999999999999,inspired,5.0,0.8617562168483712,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
happy,And two works from are part of the rather thrilling story of Hepworth and Ben Nicholson in London in the 30's #Hepworth,"['and', 'two', 'works', 'work', 'from', 'are', 'be', 'part', 'of', 'the', 'rather', 'thrilling', 'story', 'of', 'hepworth', 'and', 'ben', 'nicholson', 'in', 'london', 'in', 'the', ""30's"", ""30'"", 'hepworth']",surprise,1.0,0.8590000000000001,amused,11.0,2.1598499999499774,0.0,0.0,7.0,0.0,2.0,0.0,joy,7.0
happy,"thanks for fav-ing. I spent 40m in yr place b4 a biz meeting and you know what, my heart soared! #artforthesoul","['thanks', 'for', 'fav-ing', 'i', 'spent', 'spend', '40', 'm', 'in', 'yr', 'place', 'b', '4', 'a', 'biz', 'meeting', 'and', 'you', 'know', 'what', 'my', 'heart', 'soared', 'soar', '#artforthesoul']",joy,2.0,1.078,dontcare,11.0,1.8538997085643143,1.0,1.0,5.0,0.0,1.0,2.0,joy,5.0
happy,BritishMuseum: RT LOVED Ancient Lives &amp; New Discoveries so fascinating and ama…ht…,"['britishmuseum', 'rt', 'loved', 'love', 'ancient', 'lives', 'life', 'new', 'discoveries', 'discovery', 'so', 'fascinating', 'and', 'ama…ht']",joy,3.0,2.125,inspired,10.0,2.1644845035394686,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,Watercolour: Elements of Nature' opens this week at the,"['watercolour', 'elements', 'element', 'of', 'nature', ""'"", ""'s"", 'opens', 'open', 'this', 'week', 'at', 'the']",joy,1.0,0.5,inspired,6.0,1.0049564601492036,0.0,0.0,2.0,0.0,1.0,1.0,joy,2.0
nocode,Don't forget to check out this weekend!,"['do', ""n't"", 'not', 'forget', 'to', 'check', 'out', 'this', 'weekend']",joy,1.0,0.441,inspired,3.0,0.5383309062463837,0.0,0.0,3.0,2.0,0.0,0.0,joy,3.0
happy,superb. Great to see you educating people. My personal all time favourite? Carravagio.,"['superb', 'great', 'to', 'see', 'you', 'educating', 'educate', 'people', 'my', 'personal', 'all', 'time', 'favourite', 'carravagio']",joy,1.0,0.8640000000000001,inspired,9.0,2.0833851394503258,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
not-relevant,National Gallery dispute to be discussed in Commons in adjournment debate at 4pm today,"['national', 'gallery', 'dispute', 'to', 'be', 'discussed', 'discuss', 'in', 'commons', 'common', 'in', 'adjournment', 'debate', 'at', '4', 'pm', 'today']",anger,1.0,0.531,annoyed,11.0,1.718698419263248,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,hayden is Surprise symphony?,"['hayden', 'is', 'be', 'surprise', 'symphony']",joy,2.0,0.9840000000000001,dontcare,3.0,0.6313173716976652,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,"The craftsmanship is so stunningly beautiful, hope to see it in person soon!","['the', 'craftsmanship', 'is', 'be', 'so', 'stunningly', 'beautiful', 'hope', 'to', 'see', 'it', 'in', 'person', 'soon']",joy,2.0,1.367,inspired,7.0,1.5723586215512488,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
happy,Thank you Dr Doria Tichit and for a facinating afternoon,"['thank', 'you', 'dr', 'doria', 'tichit', 'and', 'for', 'a', 'facinating', 'afternoon']",,0.0,0.0,annoyed,4.0,0.8224949342789413,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,might end up closer to you once most of them are back at or 😎,"['might', 'end', 'up', 'closer', 'to', 'you', 'once', 'most', 'of', 'them', 'they', 'are', 'be', 'back', 'at', 'or']",,0.0,0.0,inspired,4.0,0.6626631187008163,0.0,0.0,2.0,1.0,1.0,0.0,joy,2.0
nocode,Dear here you are #Pizzidimonte where was found the #Offerente that now is in you #museum #regards,"['dear', 'here', 'you', 'are', 'be', 'pizzidimonte', 'where', 'was', 'be', 'found', 'find', 'the', 'offerente', 'that', 'now', 'is', 'be', 'in', 'you', '#museum', '#regards']",trust,1.0,0.484,inspired,3.0,0.5853930811798254,0.0,0.0,4.0,0.0,1.0,0.0,joy,4.0
happy,the could keep you busy for so long! its packed with history!,"['the', 'could', 'keep', 'you', 'busy', 'for', 'so', 'long', 'it', 's', 'be', 'packed', 'pack', 'with', 'history']",anticipation,1.0,0.406,inspired,7.0,1.3343742338863982,0.0,0.0,8.0,0.0,0.0,0.0,joy,8.0
happy,that is my favourite bit. it is got a mermaid and everything!,"['that', 'is', 'be', 'my', 'favourite', 'bit', 'it', 'is', 'be', 'got', 'get', 'a', 'mermaid', 'and', 'everything']",,0.0,0.0,inspired,6.0,1.2758633330789768,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
nocode,"""Every good painter, paints what he is"" said artist #JacksonPollock. View his black period through Blind Spots exhibition at","['every', 'good', 'painter', 'paints', 'paint', 'what', 'he', 'is', 'be', 'said', 'say', 'artist', 'jacksonpollock', 'view', 'his', 'he', 'black', 'period', 'through', 'blind', 'spots', 'exhibition', 'at']",trust,1.0,0.617,inspired,14.0,3.004500838510858,0.0,0.0,5.0,1.0,1.0,0.0,joy,5.0
nocode,diving deep into this.,"['diving', 'deep', 'into', 'this']",,0.0,0.0,inspired,2.0,0.35514026857857295,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
not-relevant,"The 2nd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland","['the', '2nd', 'genocide', 'against', 'biafrans', 'as', 'promised', 'promise', 'by', 'buhari', 'has', 'have', 'begun', 'begin', '3', 'days', 'day', 'of', 'unreported', 'aerial', 'bombardment', 'in', 'biafraland']",fear,1.0,0.8440000000000001,angry,10.0,1.7426477847241129,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
nocode,Have you seen the summer menu at the Great Court Restaurant,"['have', 'you', 'seen', 'see', 'the', 'summer', 'menu', 'at', 'the', 'great', 'court', 'restaurant']",joy,1.0,0.591,amused,7.0,1.098673024044703,0.0,0.0,4.0,0.0,0.0,1.0,joy,4.0
nocode,Work by #AnthonyCaro &amp; Renaissance painter #Duccio displayed together at for first time,"['work', 'by', 'anthony', 'caro', '&amp', 'renaissance', 'painter', 'duccio', 'displayed', 'display', 'together', 'at', 'for', 'first', 'time']",anticipation,1.0,0.516,inspired,10.0,2.2094245087142252,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,NEW » Portrait Of An American Dream: Jackson Pollock &amp; Glenn Ligon Revealed,"['new', 'portrait', 'of', 'an', 'a', 'american', 'dream', 'jackson', 'pollock', '&amp', 'glenn', 'ligon', 'revealed', 'reveal']",joy,1.0,0.484,inspired,9.0,2.040959770884598,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
happy,Cant wait to go to the #AudreyHepburn Exhibition #icon Idolised this lady since I was a little girl.,"['cant', 'wait', 'to', 'go', 'to', 'the', 'audreyhepburn', 'exhibition', '#icon', 'idolised', 'idolise', 'this', 'lady', 'since', 'i', 'was', 'be', 'a', 'little', 'girl']",anticipation,1.0,0.523,happy,9.0,1.9438567800665296,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
happy,Looking forward to tonight is talk on my hero Napoleon with,"['looking', 'look', 'forward', 'to', 'tonight', 'is', 'be', 'talk', 'on', 'my', 'hero', 'napoleon', 'with']",trust,1.0,0.773,inspired,7.0,1.380060050658311,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
not-relevant,Develop your fundraising career at one of the world is leading arts organisations! Apply to work for,"['develop', 'your', 'you', 'fundraising', 'career', 'at', 'one', 'of', 'the', 'world', 'is', 'be', 'leading', 'lead', 'arts', 'art', 'organisations', 'organisation', 'apply', 'to', 'work', 'for']",anticipation,3.0,1.3519999999999999,inspired,13.0,2.6889688798487525,0.0,0.0,9.0,0.0,0.0,0.0,joy,9.0
happy,Amazing,['amazing'],,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,GLORIOUS PERSPECTIVE OF KIDS they see things in such a twinkly way #rt #kid,"['glorious', 'perspective', 'of', 'kids', 'kid', 'they', 'see', 'things', 'thing', 'in', 'such', 'a', 'twinkly', 'way', '#rt']",joy,3.0,1.548,inspired,8.0,2.0957850104709155,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
happy,Wow theyre #3dprinting a very ancient #museum pot for the millionth visitor #Exeter #technology #history,"['wow', 'they', 're', 'be', '3', 'dprinting', 'dprint', 'a', 'very', 'ancient', '#museum', 'pot', 'for', 'the', 'millionth', 'visitor', 'exeter', '#technology', '#history']",anticipation,1.0,0.531,amused,6.0,1.3803216129471467,0.0,0.0,4.0,1.0,1.0,0.0,joy,4.0
nocode,Encampment of the Royal Engineers in Bois de Boulogne after Battle of Waterloo by G.J. Scharf 1815,"['encampment', 'of', 'the', 'royal', 'engineers', 'in', 'bois', 'de', 'boulogne', 'after', 'battle', 'of', 'waterloo', 'by', 'g.j.', 'scharf', '1815']",anger,1.0,0.6970000000000001,amused,7.0,1.7494783621650294,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,The pivotal series of 'black pourings' by #JacksonPollock are on show from 30 June. #RARecommends,"['the', 'pivotal', 'series', 'of', 'black', 'pourings', 'pouring', 'by', 'jackson', 'pollock', 'are', 'be', 'on', 'show', 'from', '30', 'june', 'rarecommends', 'rarecommend']",trust,2.0,0.735,inspired,8.0,1.733743071276038,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
nocode,Book for Field visit programme &amp;,"['book', 'for', 'field', 'visit', 'programme']",,0.0,0.0,inspired,4.0,0.8186028522334049,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
happy,oh wow! that is fantastic!,"['oh', 'wow', 'that', 'is', 'be', 'fantastic']",,0.0,0.0,amused,3.0,0.6311947918879185,0.0,0.0,0.0,0.0,1.0,0.0,surprise,1.0
nocode,What public programs of the museum have you found most effective and interesting for your audience? #AskTheGallery,"['what', 'public', 'programs', 'program', 'of', 'the', 'museum', 'have', 'you', 'found', 'find', 'most', 'effective', 'and', 'interesting', 'for', 'your', 'you', 'audience', 'ask', 'thegallery']",trust,2.0,0.953,inspired,10.0,1.9436800222066264,0.0,0.0,10.0,0.0,1.0,0.0,joy,10.0
nocode,Egon Schiele at the moment.,"['egon', 'schiele', 'at', 'the', 'moment']",,0.0,0.0,annoyed,2.0,0.4477522310345486,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
happy,‘The Park is Open'… via &lt; AWESOME!,"['the', 'park', 'is', 'be', 'open', 'via', 'awesome']",,0.0,0.0,amused,4.0,0.672419497584156,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,BBC News Tate St Ives acquires Barbara hepworth is Palais de Danse workshop,"['bbc', 'news', 'tate', 'st', 'ives', 'acquires', 'acquire', 'barbara', 'hepworth', 'is', 'be', 'palais', 'de', 'danse', 'workshop']",,0.0,0.0,amused,12.0,2.2663881684721474,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
nocode,"i am at in London, Greater London","['i', 'am', 'be', 'at', 'in', 'london', 'greater', 'london']",,0.0,0.0,inspired,2.0,0.36957788078621484,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,Great #collection preserved for the future by !,"['great', '#collection', 'preserved', 'preserve', 'for', 'the', 'future', 'by']",,0.0,0.0,inspired,4.0,0.8545700343208773,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
