ori_sentiment,tweet_text,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
happy,#Pollock #Ligon &amp; #Bratescu Great time to visit Thanks for a lovely day.,"['pollock', 'ligon', '&amp', 'bratescu', 'great', 'time', 'to', 'visit', 'thanks', 'for', 'a', 'lovely', 'day']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7190000000000001,1.0,0.009000000000000001,1.0,0.18,2.0,1.0710000000000002,1.0,0.586,anticipation,2.0,1.0710000000000002
happy,Stunning! Congratulations to all who have made a home for learning and investigating the past. Prince A.,"['stunning', 'congratulations', 'congratulation', 'to', 'all', 'who', 'have', 'made', 'make', 'a', 'home', 'for', 'learning', 'learn', 'and', 'investigating', 'investigate', 'the', 'past', 'prince', 'a.']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5589999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.5589999999999999
happy,Happy #MuseumMonday,"['happy', 'museummonday']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7879999999999999,0.0,0.0,0.0,0.0,1.0,0.555,1.0,0.609,joy,1.0,0.7879999999999999
nocode,here at Wrexham Museum with launching Egypt exhibition,"['here', 'at', 'wrexham', 'museum', 'with', 'launching', 'launch', 'egypt', 'exhibition']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6409999999999999,0.0,0.0,anticipation,1.0,0.6409999999999999
nocode,Pupils at Bourn Primary Academy have been exploring watercolour &amp; elements with,"['pupils', 'pupyl', 'at', 'bourn', 'primary', 'academy', 'have', 'been', 'be', 'exploring', 'explore', 'watercolour', 'elements', 'element', 'with']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.695,0.0,0.0,anticipation,1.0,0.695
nocode,Tweet your questions now using #AskTheGallery for our Q&amp;A with Director Nicholas Penny ht... via,"['tweet', 'your', 'you', 'questions', 'question', 'now', 'using', 'use', 'ask', 'thegallery', 'for', 'our', 'we', 'q&amp', 'a', 'with', 'director', 'nicholas', 'penny', 'ht', 'via']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.445,trust,1.0,0.445
nocode,E from smART group in Arbury showing Dee her interpretation of the Grizzly Bear inspired by,"['e', 'from', 'sm', 'art', 'group', 'in', 'arbury', 'showing', 'show', 'dee', 'her', 'she', 'interpretation', 'of', 'the', 'grizzly', 'bear', 'inspired', 'inspire', 'by']",1.0,0.266,0.0,0.0,2.0,1.1019999999999999,3.0,1.434,1.0,0.0,2.0,0.5780000000000001,2.0,0.993,3.0,1.634,trust,3.0,1.634
nocode,Was he1 James Bond 2 a woman 3 a virtual projection?,"['was', 'be', 'he1', 'he', 'james', 'bond', '2', 'a', 'woman', '3', 'a', 'virtual', 'projection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
surprise,hmmmm...is it a teapot?? 😊,"['hmmmm', 'is', 'be', 'it', 'a', 'teapot']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"""How paintings sound"". Nice concept. Looking forward to going to this #soundscapes #audio #art","['how', 'paintings', 'painting', 'sound', 'nice', 'concept', 'looking', 'look', 'forward', 'to', 'going', 'go', 'to', 'this', '#soundscapes', '#soundscape', '#audio']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
not-relevant,"The 2nd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland","['the', '2nd', 'genocide', 'against', 'biafrans', 'as', 'promised', 'promise', 'by', 'buhari', 'has', 'have', 'begun', 'begin', '3', 'days', 'day', 'of', 'unreported', 'aerial', 'bombardment', 'in', 'biafraland']",1.0,0.606,0.0,0.0,1.0,0.8440000000000001,1.0,0.415,0.0,0.0,0.0,0.0,1.0,0.516,1.0,0.773,fear,1.0,0.8440000000000001
happy,Really really looking forward to this!,"['really', 'really', 'looking', 'look', 'forward', 'to', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Naked lady on show now:,"['naked', 'lady', 'on', 'show', 'now']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,trust,1.0,0.35200000000000004
happy,Can't beat the view over rooftop &amp; dome from restaurant!,"['ca', 'can', ""n't"", 'not', 'beat', 'the', 'view', 'over', 'rooftop', 'dome', 'from', 'restaurant']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"perfect choice for today, thank you💙","['perfect', 'choice', 'for', 'today', 'thank', 'you']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,1.0,0.445,1.0,0.539,joy,1.0,0.7190000000000001
nocode,#ToddleTate Pop-up tales and Koan puppets #LilianeLijn #IMOOS #ImagesMovingOutOntoSpace,"['toddle', 'tate', 'pop', 'up', 'tales', 'tale', 'and', 'koan', 'puppets', 'puppet', 'lilianelijn', 'imoos', '#imagesmovingoutontospace']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.508,0.0,0.0,0.0,0.0,surprise,1.0,0.508
nocode,Come visit cambridge open studio artists in Coleridge area all welcome,"['come', 'visit', 'cambridge', 'open', 'studio', 'artists', 'artist', 'in', 'coleridge', 'area', 'all', 'welcome']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Just seen one of my fave conservation teams On bbc2 well done team :,"['just', 'seen', 'see', 'one', 'of', 'my', 'fave', 'conservation', 'teams', 'team', 'on', 'bbc2', 'well', 'done', 'do', 'team']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43799999999999994,2.0,1.25,trust,2.0,1.25
nocode,#AskTheGallery What would you highlight from the digital strategy?,"['ask', 'thegallery', 'what', 'would', 'you', 'highlight', 'from', 'the', 'digital', 'strategy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"Priceless, stunning 'The Rosetta Stone' helped the hieroglyphs of ancient Egypt to be deciphered! *WoW*","['priceless', 'stunning', 'stun', 'the', 'rosetta', 'stone', 'helped', 'help', 'the', 'hieroglyphs', 'hieroglyph', 'of', 'ancient', 'egypt', 'to', 'be', 'deciphered', 'decipher', 'wow']",1.0,0.258,0.0,0.0,1.0,0.203,1.0,0.6409999999999999,0.0,0.0,1.0,0.711,0.0,0.0,0.0,0.0,surprise,1.0,0.711
nocode,First day back in London to do list: Pub lunch ☑️ ☑️ Nandos ☑️ LSE ☑️ Parliament…,"['first', 'day', 'back', 'in', 'london', 'to', 'do', 'list', 'pub', 'lunch', '☑️', '☑️', 'nandos', 'lse', '☑️', 'parliament']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47700000000000004,trust,1.0,0.47700000000000004
nocode,hey artist homage to piece in yr collection: anti-slavery medallion c1787 VIDEO,"['hey', 'artist', 'homage', 'to', 'piece', 'in', 'yr', 'collection', 'anti-slavery', 'medallion', 'c', '1787', 'video']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633,trust,1.0,0.633
nocode,Exeter ramm is millionth visitor receives unique gift,"['exeter', 'ramm', 'is', 'be', 'millionth', 'visitor', 'receives', 'receive', 'unique', 'gift']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1720000000000002,0.0,0.0,2.0,0.8679999999999999,2.0,1.1560000000000001,0.0,0.0,joy,3.0,1.1720000000000002
nocode,he is Got The Whole World In His Hand...,"['he', 'is', 'be', 'got', 'get', 'the', 'whole', 'world', 'in', 'his', 'he', 'hand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"Great to hear from Penny promoting the great work already occurring with MH ""Collections &amp; Identities"" #DefeatingDepression","['great', 'to', 'hear', 'from', 'penny', 'promoting', 'promote', 'the', 'great', 'work', 'already', 'occurring', 'occur', 'with', 'mh', 'collections', 'collection', 'identities', 'identity', 'defeatingdepression']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
not-relevant,"This is your twitter handle, you must tweet!!!!!!! If you are a Biafran............. The second GENOCIDE","['this', 'is', 'be', 'your', 'you', 'twitter', 'handle', 'you', 'must', 'tweet', 'if', 'you', 'are', 'be', 'a', 'biafran', 'the', 'second', 'genocide']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,did you checked the products? here is the quick look,"['did', 'do', 'you', 'checked', 'check', 'the', 'products', 'product', 'here', 'is', 'be', 'the', 'quick', 'look']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,More photos,"['more', 'photos', 'photo']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"I loved this, learned a lot!","['i', 'loved', 'love', 'this', 'learned', 'learn', 'a', 'lot']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.758,joy,2.0,1.687
happy,A treat for a Tuesday afternoon. Visiting #IndigenousAustralia at 'Enduring civilisation' in both senses of word,"['a', 'treat', 'for', 'a', 'tuesday', 'afternoon', 'visiting', 'visit', 'indigenousaustralia', 'at', 'enduring', 'civilisation', 'in', 'both', 'senses', 'sense', 'of', 'word']",1.0,0.175,1.0,0.078,1.0,0.094,2.0,0.5760000000000001,1.0,0.076,1.0,0.312,1.0,0.516,2.0,0.899,trust,2.0,0.899
nocode,How many horses were killed at Waterloo? #Waterloo200,"['how', 'many', 'horses', 'horse', 'were', 'be', 'killed', 'kill', 'at', 'waterloo', 'waterloo200']",0.0,0.0,0.0,0.0,1.0,0.9620000000000001,0.0,0.0,1.0,0.797,0.0,0.0,0.0,0.0,1.0,0.391,fear,1.0,0.9620000000000001
angry,help us&amp; RT ! Shell sponsors where we work &amp; they want to privatise us! #ShellNo,"['help', 'us&amp', 'rt', 'shell', 'sponsors', 'sponsor', 'where', 'we', 'work', 'they', 'want', 'to', 'privatise', 'us', 'we', 'shell', 'no']",1.0,0.23399999999999999,0.0,0.0,2.0,0.375,0.0,0.0,1.0,0.045,1.0,0.21100000000000002,0.0,0.0,1.0,0.531,trust,1.0,0.531
nocode,Book for Field visit programme &amp;,"['book', 'for', 'field', 'visit', 'programme']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,will be looking forward to updates :,"['will', 'be', 'looking', 'look', 'forward', 'to', 'updates', 'update']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"ok will do ; ' 　/ \ 　 / \\ 　\　\ /　//＿, . 　\　　// /_'} 　　/　　\ / . 　/　//\　\ 　/　// ｜\ // . /　//--｜ /　// /｜ \ // ｜ \_","['ok', 'will', 'do', '＿']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"The also have a 'Harpy Tomb', so called because of this dame spiriting junior away.","['the', 'also', 'have', 'a', 'harpy', 'tomb', 'so', 'called', 'call', 'because', 'of', 'this', 'dame', 'spiriting', 'spirit', 'junior', 'away']",1.0,0.03,1.0,0.21899999999999997,0.0,0.0,1.0,0.515,1.0,0.562,0.0,0.0,0.0,0.0,1.0,0.344,sadness,1.0,0.562
nocode,England *and* Fraunce.,"['england', 'and', 'fraunce']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,agreed lovely day with ARS!! Next cultural outing to be planned soon!,"['agreed', 'agree', 'lovely', 'day', 'with', 'ars', 'next', 'cultural', 'outing', 'to', 'be', 'planned', 'plan', 'soon']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7190000000000001,1.0,0.009000000000000001,1.0,0.18,2.0,1.125,2.0,1.234,trust,2.0,1.234
happy,Year 4 checking out some Ancient Egypt artefacts! #schooltrip #learning #funtimes,"['year', '4', 'checking', 'check', 'out', 'some', 'ancient', 'egypt', 'artefacts', 'artefact', '#schooltrip', '#learning', 'funtimes', 'funtime']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Seriously sweet location &amp; building,"['seriously', 'sweet', 'location', 'building']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,1.0,0.203,1.0,0.445,1.0,0.484,joy,1.0,0.625
nocode,"The first truly scarce 285 bytes the world had seen. ""History-making"" indeed.","['the', 'first', 'truly', 'scarce', '285', 'bytes', 'byte', 'the', 'world', 'had', 'have', 'seen', 'see', 'history', 'making', 'indeed']",0.0,0.0,0.0,0.0,1.0,0.327,0.0,0.0,1.0,0.42200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.42200000000000004
nocode,Is there a particular piece that you are striving to acquire?,"['is', 'be', 'there', 'a', 'particular', 'piece', 'that', 'you', 'are', 'be', 'striving', 'strive', 'to', 'acquire']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,1.0,0.531,anticipation,1.0,0.6559999999999999
nocode,"Chris Wingfield reads John P.mccarthy is paper ""Negotiating African Identity:Cemeteries of the First African Baptist Church,PA""","['chris', 'wingfield', 'reads', 'read', 'john', 'p.mccarthy', 'is', 'be', 'paper', 'negotiating', 'negotiate', 'african', 'identity', 'cemeteries', 'of', 'the', 'first', 'african', 'baptist', 'church', 'pa']",0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.242,0.0,0.0,0.0,0.0,1.0,0.312,2.0,0.937,trust,2.0,0.937
happy,I finally saw the frames! #sansovino Beautiful.,"['i', 'finally', 'saw', 'see', 'the', 'frames', 'frame', '#sansovino', 'beautiful']",0.0,0.0,1.0,0.125,0.0,0.0,2.0,0.938,0.0,0.0,1.0,0.297,1.0,0.57,1.0,0.45299999999999996,joy,2.0,0.938
nocode,See Christopher Williams The Production Line of Happiness via,"['see', 'christopher', 'williams', 'the', 'production', 'line', 'of', 'happiness', 'via']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9840000000000001,0.0,0.0,0.0,0.0,2.0,1.1099999999999999,0.0,0.0,anticipation,2.0,1.1099999999999999
nocode,See Christopher Williams The Production Line of Happiness via,"['see', 'christopher', 'williams', 'the', 'production', 'line', 'of', 'happiness', 'via']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9840000000000001,0.0,0.0,0.0,0.0,2.0,1.1099999999999999,0.0,0.0,anticipation,2.0,1.1099999999999999
happy,A few of my loves from today. Thank you for sharing art with the public. it is a #beautifulthing.,"['a', 'few', 'of', 'my', 'loves', 'love', 'from', 'today', 'thank', 'you', 'for', 'sharing', 'share', 'art', 'with', 'the', 'public', 'it', 'is', 'be', 'a', '#beautifulthing']",0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9389999999999998,1.0,0.0,1.0,0.172,3.0,1.211,2.0,1.3439999999999999,joy,4.0,1.9389999999999998
nocode,"#NG365 Jacob van ruisdael is ""A Panoramic View of Amsterdam"" #art","['ng365', 'jacob', 'van', 'ruisdael', 'is', 'be', 'a', 'panoramic', 'view', 'of', 'amsterdam']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Sculpture from the Parthenon w/ &amp; zada_beda Wow!,"['sculpture', 'from', 'the', 'parthenon', 'w', 'with', '&amp', 'zada', 'wow']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,A big shout out &amp; huge congratulations to for the newly displayed Baroque Galleries #launch,"['a', 'big', 'shout', 'out', '&amp', 'huge', 'congratulations', 'congratulation', 'to', 'for', 'the', 'newly', 'displayed', 'display', 'baroque', 'galleries']",1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6409999999999999,0.0,0.0,0.0,0.0,anger,1.0,0.667
nocode,Probably a Julio Claudian prince on horseback in the Great Court of the #RomanStatue #Archaeology,"['probably', 'a', 'julio', 'claudian', 'prince', 'on', 'horseback', 'in', 'the', 'great', 'court', 'of', 'the', 'romanstatue', 'archaeology']",1.0,0.19899999999999998,0.0,0.0,1.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8360000000000001,0.0,0.0,anticipation,2.0,0.8360000000000001
not-relevant,. have we received an answer yet? #AskTheGallery,"['have', 'we', 'received', 'receive', 'an', 'a', 'answer', 'yet', 'ask', 'thegallery']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Discover The Arts with Social Media: NOHO Co-Founder Rod McIntosh on NOHO Origins* #London #Art,"['discover', 'the', 'arts', 'art', 'with', 'social', 'media', 'noho', 'co', 'founder', 'rod', 'mcintosh', 'on', 'noho', 'origins', 'london', 'art']",0.0,0.0,0.0,0.0,1.0,0.172,1.0,0.23399999999999999,1.0,0.0,1.0,0.172,1.0,0.391,1.0,0.32,anticipation,1.0,0.391
not-relevant,"The second GENOCIDE against #Biafrans as promised by #Buhari has begun, 3 days of unreported aerial Bombardment in #Biafra","['the', 'second', 'genocide', 'against', 'biafrans', 'as', 'promised', 'promise', 'by', 'buhari', 'has', 'have', 'begun', 'begin', '3', 'days', 'day', 'of', 'unreported', 'aerial', 'bombardment', 'in', 'biafra']",1.0,0.606,0.0,0.0,1.0,0.8440000000000001,1.0,0.415,0.0,0.0,0.0,0.0,1.0,0.516,1.0,0.773,fear,1.0,0.8440000000000001
nocode,"i am at in London, Greater London","['i', 'am', 'be', 'at', 'in', 'london', 'greater', 'london']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"#NG365 vermeer is ""A Young Woman Seated at a Virginal"" c.1670 #art #twitart","['ng365', 'vermeer', 'is', 'be', 'a', 'young', 'woman', 'seated', 'seat', 'at', 'a', 'virginal', 'c.', '1670', '#art']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33299999999999996,0.0,0.0,1.0,0.16399999999999998,1.0,0.5,0.0,0.0,anticipation,1.0,0.5
happy,During your tenure really improved environmental performance &amp; achieved Carbon Trust Standard. what is next? #AskTheGallery,"['during', 'your', 'you', 'tenure', 'really', 'improved', 'improve', 'environmental', 'performance', 'achieved', 'achieve', 'carbon', 'trust', 'standard', 'what', 'is', 'be', 'next', 'ask', 'thegallery']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.505,0.0,0.0,0.0,0.0,2.0,0.844,3.0,1.953,trust,3.0,1.953
happy,"no problem, I am enjoying the amazing at least for another 10 minutes :","['no', 'problem', 'i', 'am', 'be', 'enjoying', 'enjoy', 'the', 'amazing', 'at', 'least', 'for', 'another', '10', 'minutes', 'minute']",0.0,0.0,0.0,0.0,1.0,0.266,2.0,1.583,1.0,0.43799999999999994,0.0,0.0,2.0,1.164,2.0,1.0699999999999998,joy,2.0,1.583
nocode,"Save the date for Artist Talk: Svend Bayer Tues 14 July, 1.10pm","['save', 'the', 'date', 'for', 'artist', 'talk', 'svend', 'bayer', 'tues', '14', 'july', '1.10', 'pm']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.562,trust,1.0,0.562
nocode,i have reviewed the new exhibition Sort of:,"['i', 'have', 'reviewed', 'review', 'the', 'new', 'exhibition', 'sort', 'of']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Had to snap You ridiculous pretty. That caged glass ceiling thing you got going on def…,"['had', 'have', 'to', 'snap', 'you', 'ridiculous', 'pretty', 'that', 'caged', 'cage', 'glass', 'ceiling', 'thing', 'you', 'got', 'get', 'going', 'go', 'on', 'def']",1.0,0.289,1.0,0.35200000000000004,0.0,0.0,1.0,0.469,1.0,0.391,0.0,0.0,1.0,0.414,1.0,0.36700000000000005,joy,1.0,0.469
nocode,. can you attend adjournment debate tomorrow #noprivatisation #reinstatecandy,"['can', 'you', 'attend', 'adjournment', 'debate', 'tomorrow', '#noprivatisation', '#reinstatecandy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.648,0.0,0.0,anticipation,1.0,0.648
happy,Re-housing the Inuit art was a big hit with our work experience students,"['re', 'housing', 'the', 'inuit', 'art', 'was', 'be', 'a', 'big', 'hit', 'with', 'our', 'we', 'work', 'experience', 'students', 'student']",1.0,0.667,0.0,0.0,0.0,0.0,2.0,0.609,1.0,0.0,1.0,0.172,1.0,0.391,0.0,0.0,anger,1.0,0.667
nocode,Will u do some posts of #breastfeeding in anyway for Nat'l #celebratebreastfeeding week 20-28th June?,"['will', 'u', 'do', 'some', 'posts', 'post', 'of', '#breastfeeding', 'bbreastfeed', 'in', 'anyway', 'for', 'nat', ""'l"", '#celebratebreastfeeding', 'bcelebratebreastfeed', 'week', '20', '28th', 'june']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,". is the most brilliant museum! And Friends of the Museum are v. nice too...thanks, Sarah and Jane!","['is', 'be', 'the', 'most', 'brilliant', 'museum', 'and', 'friends', 'of', 'the', 'museum', 'are', 'be', 'v.', 'nice', 'too', 'thanks', 'sarah', 'and', 'jane']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.359,0.0,0.0,0.0,0.0,1.0,0.461,1.0,0.609,joy,2.0,1.359
nocode,Handstands in a Gallery hear more Walton Youth Project Partnership – Part 1 | Circuit,"['handstands', 'handstand', 'in', 'a', 'gallery', 'hear', 'more', 'walton', 'youth', 'project', 'partnership', 'part', '1', 'circuit']",1.0,0.045,0.0,0.0,1.0,0.062,1.0,0.375,0.0,0.0,1.0,0.172,1.0,0.49200000000000005,1.0,0.789,trust,1.0,0.789
nocode,Reviewed Leonora carrington is visit to for here: #mexicanart #surrealism #artreview,"['reviewed', 'review', 'leonora', 'carrington', 'is', 'be', 'visit', 'to', 'for', 'here', '#mexicanart', '#surrealism', '#artreview']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
surprise,So the Swiss Army knife is really a Roman army knife? i am going to engrave SPQR on mine.,"['so', 'the', 'swiss', 'army', 'knife', 'is', 'be', 'really', 'a', 'roman', 'army', 'knife', 'i', 'am', 'be', 'going', 'go', 'to', 'engrave', 'spqr', 'on', 'mine']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Off on Friday to look after my youngest. Planning a trip to see Jackson pollock is Blind Spots exhibition #culturedtoddler,"['off', 'on', 'friday', 'to', 'look', 'after', 'my', 'youngest', 'planning', 'plan', 'a', 'trip', 'to', 'see', 'jackson', 'pollock', 'is', 'be', 'blind', 'spots', 'exhibition', 'culturedtoddler']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,1.0,0.281,2.0,1.093,1.0,0.617,anticipation,2.0,1.093
happy,I had sneak preview of other delights delegates to conference can sample,"['i', 'had', 'have', 'sneak', 'preview', 'of', 'other', 'delights', 'delight', 'delegates', 'delegate', 'to', 'conference', 'can', 'sample']",1.0,0.409,0.0,0.0,1.0,0.266,1.0,0.765,0.0,0.0,1.0,0.6559999999999999,1.0,0.633,1.0,0.586,joy,1.0,0.765
not-relevant,Ruin for Spain.,"['ruin', 'for', 'spain']",0.0,0.0,0.0,0.0,1.0,0.725,0.0,0.0,1.0,0.6559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.725
happy,Make a great BBC4 TV documentary.,"['make', 'a', 'great', 'bbc4', 'tv', 'documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Went to this lovely show last week. Now the late-running catalogue has made an appearance.,"['went', 'go', 'to', 'this', 'lovely', 'show', 'last', 'week', 'now', 'the', 'late', 'running', 'catalogue', 'has', 'have', 'made', 'make', 'an', 'a', 'appearance']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9770000000000001,2.0,0.134,1.0,0.18,1.0,0.555,2.0,0.938,joy,2.0,0.9770000000000001
nocode,i have never bothered to look up the Latin. Thanks!,"['i', 'have', 'never', 'bothered', 'bother', 'to', 'look', 'up', 'the', 'latin', 'thanks']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,We are happy to! Looks like a good event :,"['we', 'are', 'be', 'happy', 'to', 'looks', 'look', 'like', 'a', 'good', 'event']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.335,0.0,0.0,1.0,0.21899999999999997,2.0,0.938,3.0,1.71,trust,3.0,1.71
