ori_sentiment,tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
shame,"When a lady I was flirting with told all my class-mates that she was in second year while I was in first year, everyone laughed and started looking at me.",shame,"['when', 'a', 'lady', 'i', 'was', 'be', 'flirting', 'flirt', 'with', 'told', 'tell', 'all', 'my', 'class', 'mates', 'mate', 'that', 'she', 'was', 'be', 'in', 'second', 'year', 'while', 'i', 'was', 'be', 'in', 'first', 'year', 'everyone', 'laughed', 'laugh', 'and', 'started', 'start', 'looking', 'look', 'at', 'me', 'i']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4849999999999999,0.0,0.0,3.0,0.9139999999999999,2.0,1.3359999999999999,2.0,0.867,joy,2.0,1.4849999999999999
guilt,"My cousin knocked on the door, looking for me to get her watch back. I had given it to my girlfriend, Lizzy, as a present.",guilt,"['my', 'cousin', 'knocked', 'knock', 'on', 'the', 'door', 'looking', 'look', 'for', 'me', 'i', 'to', 'get', 'her', 'she', 'watch', 'back', 'i', 'had', 'have', 'given', 'give', 'it', 'to', 'my', 'girlfriend', 'lizzy', 'as', 'a', 'present']",0.0,0.0,0.0,0.0,1.0,0.188,1.0,0.441,0.0,0.0,1.0,0.32,2.0,1.0390000000000001,1.0,0.45299999999999996,anticipation,2.0,1.0390000000000001
joy,"This was when the girl I was in love with accepted my proposal and everything went smoothly, just as I had wanted it to. It was contrary to my previous feelings of uncertainty about her response.",joy,"['this', 'was', 'be', 'when', 'the', 'girl', 'i', 'was', 'be', 'in', 'love', 'with', 'accepted', 'accept', 'my', 'proposal', 'and', 'everything', 'went', 'go', 'smoothly', 'just', 'as', 'i', 'had', 'have', 'wanted', 'want', 'it', 'to', 'it', 'was', 'be', 'contrary', 'to', 'my', 'previous', 'feelings', 'feeling', 'of', 'uncertainty', 'about', 'her', 'she', 'response']",1.0,0.147,1.0,0.141,1.0,0.32799999999999996,2.0,1.1869999999999998,1.0,0.172,1.0,0.359,1.0,0.555,4.0,2.612,trust,4.0,2.612
fear,"It was when I dreamt that I had encountered Satan, he wanted to grab me and take me to his kingdom. He was very repulsive and I have never seen anything like that before.",fear,"['it', 'was', 'be', 'when', 'i', 'dreamt', 'dream', 'that', 'i', 'had', 'have', 'encountered', 'encounter', 'satan', 'he', 'wanted', 'want', 'to', 'grab', 'me', 'i', 'and', 'take', 'me', 'i', 'to', 'his', 'he', 'kingdom', 'he', 'was', 'be', 'very', 'repulsive', 'and', 'i', 'have', 'never', 'seen', 'see', 'anything', 'like', 'that', 'before']",1.0,0.557,1.0,0.805,1.0,0.111,1.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,disgust,1.0,0.805
anger,This was when I found out that a cousin of mine had taken away my trousers without my consent.,anger,"['this', 'was', 'be', 'when', 'i', 'found', 'find', 'out', 'that', 'a', 'cousin', 'of', 'mine', 'had', 'have', 'taken', 'take', 'away', 'my', 'trousers', 'without', 'my', 'consent']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,joy,2.0,0.5549999999999999
sadness,When I failed a test at my primary school. I was then in grade 7 and we were about to take the main exam.,sadness,"['when', 'i', 'failed', 'fail', 'a', 'test', 'at', 'my', 'primary', 'school', 'i', 'was', 'be', 'then', 'in', 'grade', '7', 'and', 'we', 'were', 'be', 'about', 'to', 'take', 'the', 'main', 'exam']",0.0,0.0,0.0,0.0,1.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.531,trust,1.0,0.531
disgust,"This was when I saw, for the first time, a naked woman prostitute run away from a house after having been discovered by the guardian.",disgust,"['this', 'was', 'be', 'when', 'i', 'saw', 'see', 'for', 'the', 'first', 'time', 'a', 'naked', 'woman', 'prostitute', 'run', 'away', 'from', 'a', 'house', 'after', 'having', 'have', 'been', 'be', 'discovered', 'discover', 'by', 'the', 'guardian']",0.0,0.0,1.0,0.586,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.516,1.0,0.695,trust,1.0,0.695
shame,"This was when I was discovered stealing a piece of bread at home, I was very hungry a few hours before supper.",shame,"['this', 'was', 'be', 'when', 'i', 'was', 'be', 'discovered', 'discover', 'stealing', 'steal', 'a', 'piece', 'of', 'bread', 'at', 'home', 'i', 'was', 'be', 'very', 'hungry', 'a', 'few', 'hours', 'hour', 'before', 'supper']",1.0,0.469,1.0,0.562,2.0,1.0,1.0,0.5589999999999999,1.0,0.6559999999999999,0.0,0.0,1.0,0.547,0.0,0.0,fear,2.0,1.0
guilt,When I was afraid to tell my sports teacher at secondary school that I had not participated in the sports activities the previous day.,guilt,"['when', 'i', 'was', 'be', 'afraid', 'to', 'tell', 'my', 'sports', 'sport', 'teacher', 'at', 'secondary', 'school', 'that', 'i', 'had', 'have', 'not', 'participated', 'participate', 'in', 'the', 'sports', 'sport', 'activities', 'activity', 'the', 'previous', 'day']",0.0,0.0,0.0,0.0,1.0,0.8440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.172,trust,2.0,1.172
joy,I was in grade 7. We had an inter-house volley-ball competition. In Luapula I was the youngest member of the team and I scored the winning goal using my head. I jumped up with joy and fell down.,joy,"['i', 'was', 'be', 'in', 'grade', '7', 'we', 'had', 'have', 'an', 'a', 'inter-house', 'volley', 'ball', 'competition', 'in', 'luapula', 'i', 'was', 'be', 'the', 'youngest', 'member', 'of', 'the', 'team', 'and', 'i', 'scored', 'score', 'the', 'winning', 'win', 'goal', 'using', 'use', 'my', 'head', 'i', 'jumped', 'jump', 'up', 'with', 'joy', 'and', 'fell', 'fall', 'down']",0.0,0.0,1.0,0.109,1.0,0.172,5.0,2.915,4.0,1.246,2.0,0.8359999999999999,3.0,1.6640000000000001,2.0,1.187,joy,5.0,2.915
fear,"I was escorting a relative on a bike, we passed by a dark road with bushas on each side. Half way down this road, suddenly, we saw a white dog appear from one side. Before we could do anything, it had vanished and moreover it did not seem to have any legs.",fear,"['i', 'was', 'be', 'escorting', 'escort', 'a', 'relative', 'on', 'a', 'bike', 'we', 'passed', 'pass', 'by', 'a', 'dark', 'road', 'with', 'bushas', 'busha', 'on', 'each', 'side', 'half', 'way', 'down', 'this', 'road', 'suddenly', 'we', 'saw', 'see', 'a', 'white', 'dog', 'appear', 'from', 'one', 'side', 'before', 'we', 'could', 'do', 'anything', 'it', 'had', 'have', 'vanished', 'vanish', 'and', 'moreover', 'it', 'did', 'do', 'not', 'seem', 'to', 'have', 'any', 'legs', 'leg']",0.0,0.0,0.0,0.0,1.0,0.562,1.0,0.109,3.0,1.521,3.0,2.1719999999999997,1.0,0.23399999999999999,3.0,1.305,surprise,3.0,2.1719999999999997
anger,"The comrade staying next doors insulted me for what he called the misuse of his iron. He called me stupid, self centered etc. I wanted to punch him but instead went for a walk to the mining school to cool off.",anger,"['the', 'comrade', 'staying', 'stay', 'next', 'doors', 'door', 'insulted', 'insult', 'me', 'i', 'for', 'what', 'he', 'called', 'call', 'the', 'misuse', 'of', 'his', 'he', 'iron', 'he', 'called', 'call', 'me', 'i', 'stupid', 'self', 'centered', 'center', 'etc', 'i', 'wanted', 'want', 'to', 'punch', 'him', 'he', 'but', 'instead', 'went', 'go', 'for', 'a', 'walk', 'to', 'the', 'mining', 'school', 'to', 'cool', 'off']",3.0,1.6129999999999998,1.0,0.39299999999999996,1.0,0.58,0.0,0.0,2.0,0.875,2.0,1.078,0.0,0.0,4.0,2.108,trust,4.0,2.108
sadness,"A close relative was at odds with a very powerful firm. All his things had been taken, His dad had died a little before this event. He gathhered his children and vowed to give them a good life with a new start the words were hollow, he bit back his tears .....I asked to be excused and then went and cried in the loo.",sadness,"['a', 'close', 'relative', 'was', 'be', 'at', 'odds', 'odd', 'with', 'a', 'very', 'powerful', 'firm', 'all', 'his', 'he', 'things', 'thing', 'had', 'have', 'been', 'be', 'taken', 'take', 'his', 'he', 'dad', 'had', 'have', 'died', 'die', 'a', 'little', 'before', 'this', 'event', 'he', 'gathhered', 'gathher', 'his', 'he', 'children', 'child', 'and', 'vowed', 'vow', 'to', 'give', 'them', 'they', 'a', 'good', 'life', 'with', 'a', 'new', 'start', 'the', 'words', 'word', 'were', 'be', 'hollow', 'he', 'bit', 'back', 'his', 'he', 'tears', 'tear', 'i', 'asked', 'ask', 'to', 'be', 'excused', 'excuse', 'and', 'then', 'went', 'go', 'and', 'cried', 'cry', 'in', 'the', 'loo']",2.0,0.486,2.0,0.664,2.0,1.0779999999999998,5.0,2.349,6.0,4.037999999999999,2.0,0.563,5.0,2.617,5.0,2.968,sadness,6.0,4.037999999999999
disgust,A pig in the well from which we drink.,disgust,"['a', 'pig', 'in', 'the', 'well', 'from', 'which', 'we', 'drink']",0.0,0.0,1.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,1.0,0.539
shame,"My girlfriend had started going around with another boy. Her cousin, also a friend of mine, asked her as to who she preferred. Both of us were present and she chose the other guy.",shame,"['my', 'girlfriend', 'had', 'have', 'started', 'start', 'going', 'go', 'around', 'with', 'another', 'boy', 'her', 'she', 'cousin', 'also', 'a', 'friend', 'of', 'mine', 'asked', 'ask', 'her', 'she', 'as', 'to', 'who', 'she', 'preferred', 'prefer', 'both', 'of', 'us', 'we', 'were', 'be', 'present', 'and', 'she', 'chose', 'choose', 'the', 'other', 'guy']",0.0,0.0,1.0,0.11699999999999999,0.0,0.0,3.0,1.209,0.0,0.0,2.0,0.6639999999999999,2.0,1.266,3.0,1.6719999999999997,trust,3.0,1.6719999999999997
guilt,"I bumped my dad is car in a lamp post. He was not at home then, neither was he home when I left for the campus. I did not tell him about the accident and I will never tell him.",guilt,"['i', 'bumped', 'bump', 'my', 'dad', 'is', 'be', 'car', 'in', 'a', 'lamp', 'post', 'he', 'was', 'be', 'not', 'at', 'home', 'then', 'neither', 'was', 'be', 'he', 'home', 'when', 'i', 'left', 'leave', 'for', 'the', 'campus', 'i', 'did', 'do', 'not', 'tell', 'him', 'he', 'about', 'the', 'accident', 'and', 'i', 'will', 'never', 'tell', 'him', 'he']",0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.5589999999999999,2.0,0.844,2.0,0.984,0.0,0.0,0.0,0.0,surprise,2.0,0.984
joy,I was at school whhen I received a letter from the dean of my school congratulating me for my performance at the previous year is exam.,joy,"['i', 'was', 'be', 'at', 'school', 'whhen', 'whin', 'i', 'received', 'receive', 'a', 'letter', 'from', 'the', 'dean', 'of', 'my', 'school', 'congratulating', 'congratulate', 'me', 'i', 'for', 'my', 'performance', 'at', 'the', 'previous', 'year', 'is', 'be', 'exam']",0.0,0.0,0.0,0.0,1.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,1.0,0.531,trust,1.0,0.531
fear,"This was at secondary school, a prefect framed up some case and took it to the deputy head-master. I was called by the head-master and he threatened to suspend me.",fear,"['this', 'was', 'be', 'at', 'secondary', 'school', 'a', 'prefect', 'framed', 'fram', 'up', 'some', 'case', 'and', 'took', 'take', 'it', 'to', 'the', 'deputy', 'head', 'master', 'i', 'was', 'be', 'called', 'call', 'by', 'the', 'head', 'master', 'and', 'he', 'threatened', 'threaten', 'to', 'suspend', 'me', 'i']",1.0,0.818,0.0,0.0,2.0,0.8280000000000001,0.0,0.0,1.0,0.228,0.0,0.0,1.0,0.484,2.0,0.984,trust,2.0,0.984
anger,"When I travelled all the way to my former school to collect my certificate, only to be told that I owed them some money, I knew nothing about this.",anger,"['when', 'i', 'travelled', 'travel', 'all', 'the', 'way', 'to', 'my', 'former', 'school', 'to', 'collect', 'my', 'certificate', 'only', 'to', 'be', 'told', 'tell', 'that', 'i', 'owed', 'them', 'they', 'some', 'money', 'i', 'knew', 'know', 'nothing', 'about', 'this']",1.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,0.94,0.0,0.0,1.0,0.203,1.0,0.586,3.0,1.312,trust,3.0,1.312
sadness,"My sister was in a hospital, later in the evening we received the information that she had died.",sadness,"['my', 'sister', 'was', 'be', 'in', 'a', 'hospital', 'later', 'in', 'the', 'evening', 'we', 'received', 'receive', 'the', 'information', 'that', 'she', 'had', 'have', 'died', 'die']",0.0,0.0,0.0,0.0,2.0,1.25,0.0,0.0,3.0,2.163,0.0,0.0,0.0,0.0,1.0,0.531,sadness,3.0,2.163
disgust,"When at school I thought that I was going to get the best results in mathematics, but it was someone else who got the prize.",disgust,"['when', 'at', 'school', 'i', 'thought', 'think', 'that', 'i', 'was', 'be', 'going', 'go', 'to', 'get', 'the', 'best', 'results', 'result', 'in', 'mathematics', 'but', 'it', 'was', 'be', 'someone', 'else', 'who', 'got', 'get', 'the', 'prize']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.008,2.0,1.093,trust,2.0,1.093
shame,When I received a letter from my girlfriend telling me that she was engaged to an another man.,shame,"['when', 'i', 'received', 'receive', 'a', 'letter', 'from', 'my', 'girlfriend', 'telling', 'tell', 'me', 'i', 'that', 'she', 'was', 'be', 'engaged', 'engage', 'to', 'an', 'a', 'another', 'man']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.652,0.0,0.0,0.0,0.0,2.0,1.125,1.0,0.625,anticipation,2.0,1.125
guilt,"I felt guilty when I heard the results of my friend, who had failed. I wished that I had helped him.",guilt,"['i', 'felt', 'feel', 'guilty', 'when', 'i', 'heard', 'hear', 'the', 'results', 'result', 'of', 'my', 'friend', 'who', 'had', 'have', 'failed', 'fail', 'i', 'wished', 'wish', 'that', 'i', 'had', 'have', 'helped', 'help', 'him', 'he']",1.0,0.591,0.0,0.0,1.0,0.203,1.0,0.47100000000000003,1.0,0.609,0.0,0.0,1.0,0.594,1.0,0.75,trust,1.0,0.75
joy,My being admitted to UNZA.,joy,"['my', 'being', 'be', 'admitted', 'admit', 'to', 'unza']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0230000000000001,trust,2.0,1.0230000000000001
fear,While paddling in the river during a storm. I feared drowning.,fear,"['while', 'paddling', 'paddle', 'in', 'the', 'river', 'during', 'a', 'storm', 'i', 'feared', 'fear', 'drowning', 'drow']",2.0,1.0070000000000001,0.0,0.0,2.0,1.6099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.0,0.0,fear,2.0,1.6099999999999999
anger,"I entrusted a friend with the delivery of some money to my father, however he misused the money.",anger,"['i', 'entrusted', 'entrust', 'a', 'friend', 'with', 'the', 'delivery', 'of', 'some', 'money', 'to', 'my', 'father', 'however', 'he', 'misused', 'misuse', 'the', 'money']",2.0,0.371,0.0,0.0,0.0,0.0,2.0,1.002,0.0,0.0,1.0,0.203,2.0,1.234,4.0,2.507,trust,4.0,2.507
sadness,The loss of my mother.,sadness,"['the', 'loss', 'of', 'my', 'mother']",1.0,0.324,0.0,0.0,1.0,0.578,1.0,0.41200000000000003,2.0,0.704,0.0,0.0,1.0,0.406,1.0,0.703,sadness,2.0,0.704
disgust,Over an argument.,disgust,"['over', 'an', 'a', 'argument']",1.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.545
shame,At school being whipped by the teacher in front of the class.,shame,"['at', 'school', 'being', 'be', 'whipped', 'whip', 'by', 'the', 'teacher', 'in', 'front', 'of', 'the', 'class']",1.0,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.172,trust,2.0,1.172
guilt,"When I had sufficient amount of money, I brought more clothes for myself than for the children I felt bad about it.",guilt,"['when', 'i', 'had', 'have', 'sufficient', 'amount', 'of', 'money', 'i', 'brought', 'bring', 'more', 'clothes', 'for', 'myself', 'than', 'for', 'the', 'children', 'child', 'i', 'felt', 'feel', 'bad', 'about', 'it']",2.0,0.5269999999999999,1.0,0.391,1.0,0.375,2.0,0.9970000000000001,1.0,0.42200000000000004,1.0,0.203,2.0,1.109,1.0,0.359,anticipation,2.0,1.109
joy,My first kiss.,joy,"['my', 'first', 'kiss']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.61,0.0,0.0,1.0,0.312,1.0,0.711,0.0,0.0,anticipation,1.0,0.711
fear,When I saw a ghost.,fear,"['when', 'i', 'saw', 'see', 'a', 'ghost']",0.0,0.0,0.0,0.0,1.0,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.672
anger,My trouser is zipper was open when I was at a public wedding.,anger,"['my', 'trouser', 'is', 'be', 'zipper', 'was', 'be', 'open', 'when', 'i', 'was', 'be', 'at', 'a', 'public', 'wedding']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6409999999999999,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,joy,1.0,0.6409999999999999
sadness,When a friend left me and went back home for good.,sadness,"['when', 'a', 'friend', 'left', 'leave', 'me', 'i', 'and', 'went', 'go', 'back', 'home', 'for', 'good']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.577,1.0,0.32799999999999996,2.0,0.45299999999999996,1.0,0.38299999999999995,2.0,1.367,joy,3.0,1.577
disgust,When I failed an exam.,disgust,"['when', 'i', 'failed', 'fail', 'an', 'a', 'exam']",0.0,0.0,0.0,0.0,1.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.359
shame,Insulted my girlfriend during a peptalk.,shame,"['insulted', 'insult', 'my', 'girlfriend', 'during', 'a', 'peptalk']",1.0,0.603,1.0,0.39299999999999996,0.0,0.0,0.0,0.0,1.0,0.484,1.0,0.539,0.0,0.0,0.0,0.0,anger,1.0,0.603
guilt,I caught a close relative with the servant of the house.,guilt,"['i', 'caught', 'catch', 'a', 'close', 'relative', 'with', 'the', 'servant', 'of', 'the', 'house']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.0,0.0,2.0,0.9139999999999999,trust,2.0,0.9139999999999999
joy,When I passed my form three exams.,joy,"['when', 'i', 'passed', 'pass', 'my', 'form', 'three', 'exams', 'exam']",0.0,0.0,0.0,0.0,1.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.359
fear,The time I was threatened with expulsion from secondary school form four.,fear,"['the', 'time', 'i', 'was', 'be', 'threatened', 'threaten', 'with', 'expulsion', 'from', 'secondary', 'school', 'form', 'four']",2.0,1.4589999999999999,1.0,0.578,2.0,1.2810000000000001,0.0,0.0,1.0,0.469,0.0,0.0,2.0,1.0,1.0,0.531,anger,2.0,1.4589999999999999
anger,When I discovered that the people I trusted most were talking behind my back.,anger,"['when', 'i', 'discovered', 'discover', 'that', 'the', 'people', 'i', 'trusted', 'trust', 'most', 'were', 'be', 'talking', 'talk', 'behind', 'my', 'back']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391,2.0,1.6880000000000002,trust,2.0,1.6880000000000002
sadness,When I heard about the death of my aunt.,sadness,"['when', 'i', 'heard', 'hear', 'about', 'the', 'death', 'of', 'my', 'aunt']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,0.0,0.0,1.0,0.915,1.0,0.578,1.0,0.39799999999999996,1.0,0.461,sadness,1.0,0.915
disgust,When my brother promised me money but he failed to fulfill the promise.,disgust,"['when', 'my', 'brother', 'promised', 'promise', 'me', 'i', 'money', 'but', 'he', 'failed', 'fail', 'to', 'fulfill', 'the', 'promise']",1.0,0.07400000000000001,0.0,0.0,0.0,0.0,3.0,1.61,0.0,0.0,1.0,0.203,1.0,0.586,4.0,2.382,trust,4.0,2.382
shame,I was running in front of a crowd when I slipped and fell on a wet lawn.,shame,"['i', 'was', 'be', 'running', 'run', 'in', 'front', 'of', 'a', 'crowd', 'when', 'i', 'slipped', 'slip', 'and', 'fell', 'fall', 'on', 'a', 'wet', 'lawn']",0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.258,3.0,0.949,1.0,0.461,0.0,0.0,0.0,0.0,sadness,3.0,0.949
guilt,When I took drugs.,guilt,"['when', 'i', 'took', 'take', 'drugs', 'drug']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
joy,"As the time to get the results drew near I became more and more anxious. My friend called me and said, "" You have passed."" My heart was full of joy.",joy,"['as', 'the', 'time', 'to', 'get', 'the', 'results', 'result', 'drew', 'draw', 'near', 'i', 'became', 'become', 'more', 'and', 'more', 'anxious', 'my', 'friend', 'called', 'call', 'me', 'i', 'and', 'said', 'say', 'you', 'have', 'passed', 'pass', 'my', 'heart', 'was', 'be', 'full', 'of', 'joy']",0.0,0.0,0.0,0.0,1.0,0.518,4.0,2.317,0.0,0.0,0.0,0.0,3.0,1.751,1.0,0.75,joy,4.0,2.317
fear,I watched a very terrfying film in LT2. This film really pushed my heart out of my body and I was forced to go out before the second reel ended.,fear,"['i', 'watched', 'watch', 'a', 'very', 'terrfying', 'film', 'in', 'lt2', 'this', 'film', 'really', 'pushed', 'push', 'my', 'heart', 'out', 'of', 'my', 'body', 'and', 'i', 'was', 'be', 'forced', 'force', 'to', 'go', 'out', 'before', 'the', 'second', 'reel', 'ended', 'end']",1.0,0.418,0.0,0.0,3.0,1.023,1.0,0.547,0.0,0.0,0.0,0.0,1.0,0.523,0.0,0.0,fear,3.0,1.023
anger,""" I have been hearing rumours that you have not been allowing people in your room,"" he said. This sentence really shot my heart. I failed to find the right words, instead I walked away without uttering a word.",anger,"['i', 'have', 'been', 'be', 'hearing', 'hear', 'rumours', 'rumour', 'that', 'you', 'have', 'not', 'been', 'be', 'allowing', 'allow', 'people', 'in', 'your', 'you', 'room', 'he', 'said', 'say', 'this', 'sentence', 'really', 'shot', 'shoot', 'my', 'heart', 'i', 'failed', 'fail', 'to', 'find', 'the', 'right', 'words', 'word', 'instead', 'i', 'walked', 'walk', 'away', 'without', 'uttering', 'utter', 'a', 'word']",4.0,1.6090000000000002,1.0,0.156,4.0,1.89,1.0,0.547,2.0,0.781,1.0,0.711,1.0,0.273,1.0,0.47700000000000004,fear,4.0,1.89
sadness,"One Saturday morning I had got ready to go out swimming with my friends. Unfortunately the weather did not permit it, so we stayed indoors.",sadness,"['one', 'saturday', 'morning', 'i', 'had', 'have', 'got', 'get', 'ready', 'to', 'go', 'out', 'swimming', 'swim', 'with', 'my', 'friends', 'friend', 'unfortunately', 'the', 'weather', 'did', 'do', 'not', 'permit', 'it', 'so', 'we', 'stayed', 'stay', 'indoors']",0.0,0.0,0.0,0.0,1.0,0.125,4.0,1.4940000000000002,1.0,0.727,0.0,0.0,2.0,1.0,1.0,0.75,joy,4.0,1.4940000000000002
