Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text
That was a fast response madrid.....Zidane threaten unuh,fear,0.396,fear,"['that', 'was', 'a', 'fast', 'response', 'madrid', 'zidane', 'threaten']","['that', 'be', 'a', 'fast', 'response', 'madrid', 'zidane', 'threaten']"
@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe ,fear,0.14800000000000002,fear,"['by', 'all', 'accounts', 'he', 'was', 'poor', 'first', 'half', 'started', 'showboating', 'once', 'game', 'was', 'safe']","[""'by"", 'all', 'account', 'he', 'be', 'poor', 'first', 'half', 'start', 'showboating', 'once', 'game', 'be', 'safe']"
@PARISDENNARD why should I listen to someone with a tie like that? ,fear,0.33299999999999996,fear,"['why', 'should', 'i', 'listen', 'to', 'someone', 'with', 'a', 'tie', 'like', 'that']","['why', 'should', ""i'"", 'listen', ""to'"", 'someone', 'with', ""a'"", 'tie', 'like', 'that']"
@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;,fear,0.312,fear,"['feel', 'this', 'precious', 'pleasure', 'harder', 'he', 'whispered', 'almost', 'breathless', 'and', 'his', 'index', 'finger', 'stroked', 'along', 'his', 'waistband', '&gt']","['feel', 'this', 'precious', 'pleasure', 'harder', ""he'"", 'whisper', 'almost', 'breathless', 'and', 'he', 'index', 'finger', 'stroke', 'along', 'he', 'waistband', '&gt']"
I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid,fear,0.43799999999999994,fear,"['i', 'highly', 'suggest', 'if', 'you', 'are', 'looking', 'online', 'for', 'a', 'company', 'to', 'help', 'you', 'send', 'you', 'are', 'package', 'overseas', 'do', 'not', 'ever', 'ever', 'use', 'horrid']","[""'i"", 'highly', 'suggest', 'if', 'you', 'be', 'look', 'online', 'for', 'a', 'company', ""to'"", 'help', 'you', 'send', 'you', 'be', 'package', 'overseas', ""do'"", 'not', 'ever', 'ever', 'use', 'horrid']"
"@danmericaCNN @aefadul22 HRC has the experience, temperment, knowledge &amp; ability to lead us in this perilous time",fear,0.312,fear,"['hrc', 'has', 'the', 'experience', 'temperment', 'knowledge', 'ability', 'to', 'lead', 'us', 'in', 'this', 'perilous', 'time']","['hrc', 'have', ""the'"", 'experience', 'temperament', 'knowledge', 'ability', ""to'"", 'lead', 'we', 'in', 'this', 'perilous', 'time']"
@rgam0rtis it's a common problem I've had with every 6 plus. having a regular 6 = not having to worry about the design flaw = working phone,fear,0.39299999999999996,fear,"['it', 'is', 'a', 'common', 'problem', 'i', 'have', 'had', 'with', 'every', '6', 'plus', 'having', 'a', 'regular', '6', 'not', 'having', 'to', 'worry', 'about', 'the', 'design', 'flaw', 'working', 'phone']","['it', 'be', ""a'"", 'common', 'problem', ""i'"", 'have', 'have', 'with', 'every', '6', 'plus', 'have', 'a', 'regular', '6', 'not', 'have', ""to'"", 'worry', 'about', ""the'"", 'design', 'flaw', 'work', 'phone']"
"He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂",fear,0.479,fear,"['he', 'called', 'me', 'fat', 'so', 'i', 'pushed', 'him', 'into', 'the', 'lockers', 'then', 'he', 'threaten', 'to', 'sue', 'me', 'face_with_tears_of_joy']","[""'he"", 'call', ""me'"", 'fat', 'so', ""i'"", 'push', 'he', 'into', ""the'"", 'locker', 'then', 'he', 'threaten', ""to'"", 'sue', ""me'"", 'face_with_tears_of_joy']"
I went to this sushi spot &amp; they had tobi &amp; an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood,fear,0.25,fear,"['i', 'went', 'to', 'this', 'sushi', 'spot', 'they', 'had', 'tobi', '&amp', 'an', 'anbu', 'mask', 'hung', 'on', 'the', 'wall', 'behind', 'them', 'i', 'will', 'start', 'going', 'there', 'even', 'tho', 'i', 'do', 'not', 'eat', 'seafood']","['i', 'go', ""to'"", 'this', 'sushi', 'spot', 'they', 'have', 'tobi', 'a', 'anbu', 'mask', 'hang', 'of', 'and', ""the'"", 'wall', 'behind', 'they', ""i'"", 'will', 'start', 'go', 'there', 'even', 'though', 'i', 'do', 'not', 'eat', 'seafood']"
@jshayevitz @Israel is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!,fear,0.7709999999999999,fear,"['is', 'a', 'bully', 'worse', 'than', 'hitler', 'a', 'demon', 'under', 'human', 'guise', 'it', 's', 'the', 'because', 'of', 'all', 'middle', 'east', 'problems']","['be', ""a'"", 'bully', 'worse', 'than', 'hitler', ""a'"", 'demon', 'under', 'human', 'guise', 'it', 's', 'the', 'because', 'of', 'all', 'middle', 'east', 'problem']"
think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein,fear,0.48100000000000004,fear,"['think', 'they', 're', 'dating', 'guys', 'nervous', 'bodybuilding', 'with', 'follow', '4', 'follow', 'megaphone', 'xxx', 'number', 'nierstein']","['think', 'they', 'be', 'dating', 'guy', 'nervous', 'bodybuilding', 'with', 'follow', '4', 'follow', 'megaphone', 'xxx', 'number', 'nierstein']"
"How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible",fear,0.38,fear,"['how', 'is', 'that', 'in', '2016', 'a', '757', 'airplane', 'does', 'not', 'have', 'wifi...ridiculous', 'american', 'airlines', 'americanairlinessucks', 'a', 'a', 'team', 'horrible']","['how', 'be', 'that', 'in', '2016', ""a'"", '757', 'airplane', 'do', 'not', 'have', 'wifi...ridiculous', 'american', 'airlines', 'americanairlinessucks', 'a', 'a', 'team', 'horrible']"
"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",fear,0.562,fear,"['brb', 'going', '2', 'start', 'killing', 'random', 'white', 'people', 'going', 'about', 'their', 'normal', 'days', 'do', ""n't"", 'worry', 'though', 'i', 'am', 'white', 'so', 'they', 'will', 'safely', 'apprehend', 'me']","['brb', 'go', '2', 'start', 'kill', 'random', 'white', 'people', 'go', 'about', 'they', 'normal', 'day', ""do'"", 'not', 'worry', 'though', ""i'"", 'be', 'white', ""so'"", 'they', 'will', 'safely', 'apprehend', 'i']"
Research has determined 70% of #laughter is actually #anxiety.,fear,0.479,fear,"['research', 'has', 'determined', '70', 'of', 'laughter', 'is', 'actually', 'anxiety']","['research', 'have', 'determined', '70', 'of', 'laughter', 'be', 'actually', 'anxiety']"
i wanna passion and fear,fear,0.5,fear,"['i', 'wan', 'na', 'passion', 'and', 'fear']","['i', 'want', ""na'"", 'passion', 'and', 'fear']"
@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again,fear,0.45799999999999996,fear,"['somebody', 'needs', 'tell', 'staff', 'at', 'reading', 'cappuccino', 'is', 'supposed', 'to', 'have', 'a', 'thick', 'layer', 'of', 'foam', 'and', 'coffee', 'should', 'be', 'hot', 'awful', 'again']","['somebody', 'need', 'tell', 'staff', 'at', 'reading', 'cappuccino', 'be', 'suppose', ""to'"", 'have', ""a'"", 'thick', 'layer', 'of', 'foam', 'and', 'coffee', 'should', ""be'"", ""'hot"", 'awful', 'again']"
@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,fear,0.562,fear,"['hypocritical', 'considering', 'the', 'mi', 'l', 'li', 'o', 'n', 's', 'of', 'dollars', 'you', 'and', 'took', 'from', 'horrible', 'people', 'and', 'spent', 'on', 'yourselves']","[""'hypocritical"", 'consider', ""the'"", 'mi', ""'l"", 'li', 'of', 'and', 's', 'of', 'dollar', 'you', 'and', 'take', 'from', 'horrible', 'people', 'and', 'spend', 'on', 'yourselves']"
Girls with hairy arms scare me,fear,0.625,fear,"['girls', 'with', 'hairy', 'arms', 'scare', 'me']","[""'girl"", 'with', 'hairy', 'arm', 'scare', 'i']"
"@atlabps He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel",fear,0.479,fear,"['he', 'does', 'not', 'intimidate', 'me', 'it', 'just', 'annoys', 'me', 'to', 'have', 'him', 'by', 'my', 'side', 'the', 'further', 'he', 'is', 'the', 'better', 'i', 'feel']","['he', 'do', 'not', 'intimidate', ""me'"", 'it', 'just', 'annoy', ""me'"", 'to', 'have', 'he', 'by', 'my', 'side', ""the'"", 'further', 'he', 'be', ""the'"", 'better', ""i'"", 'feel']"
@The_East_End And the air raid alarm was actually false.  There was no attack inbound at the time.,fear,0.43799999999999994,fear,"['and', 'the', 'air', 'raid', 'alarm', 'was', 'actually', 'false', 'there', 'was', 'no', 'attack', 'inbound', 'at', 'the', 'time']","['and', ""the'"", 'air', 'raid', 'alarm', 'be', 'actually', 'false', 'there', 'be', ""no'"", 'attack', 'inbound', 'at', ""the'"", 'time']"
Be #afraid of the #quiet ones they are the ones who actually #think.,fear,0.542,fear,"['be', 'afraid', 'of', 'the', 'quiet', 'ones', 'they', 'are', 'the', 'ones', 'who', 'actually', 'think']","[""be'"", 'afraid', 'of', ""the'"", 'quiet', 'one', 'they', 'be', ""the'"", 'one', ""who'"", 'actually', 'think']"
@DreKnott You've got tremendous range.,fear,0.271,fear,"['you', 'have', 'got', 'tremendous', 'range']","['you', 'have', 'get', 'tremendous', 'range']"
THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. ,fear,0.562,fear,"['this', 'book', 'is', 'fricking', 'insane', 'like', 'holy', 'crap']","['this', 'book', 'be', 'frick', 'insane', 'like', 'holy', 'crap']"
"Even at this level, rojo still manages to play god damn awful. #MUFC",fear,0.43799999999999994,fear,"['even', 'at', 'this', 'level', 'rojo', 'still', 'manages', 'to', 'play', 'god', 'damn', 'awful']","['even', 'at', 'this', 'level', 'rojo', 'still', 'manage', ""to'"", 'play', 'god', 'dam', 'and', 'awful']"
"Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC",fear,0.708,fear,"['bake', 'off', 'on', 'tv', 'and', 'the', 'match', 'on', 'my', 'phone', 'what', 'a', 'nightmare', 'i', 'am', 'so', 'stressed', 'gbbo', 'ntfcvmufc']","['bake', 'off', 'of', 'and', ""tv'"", 'and', ""the'"", 'match', 'on', 'my', 'phone', 'what', ""a'"", 'nightmare', 'i', 'be', ""so'"", 'stress', 'gbbo', 'ntfcvmufc']"
"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",fear,0.542,fear,"['coincidence', 'when', 'you', 'turn', 'on', 'the', 'tv', 'etc.&amp', 'listen', 'watch', 'the', 'objective', 'is', 'to', 'capture', 'your', 'mind', 'with', 'fear', 'depression', 'find', 'g', 'o', 'd', 'now']","['coincidence', 'when', 'you', 'turn', 'of', 'and', ""the'"", ""tv'"", 'etc.&amp', 'listen', 'watch', ""the'"", 'objective', 'be', ""to'"", 'capture', 'you', 'mind', 'with', 'fear', 'depression', 'find', 'g', 'of', 'd', 'now']"
Caballero having a nightmare #sweeperkeepernot,fear,0.6609999999999999,fear,"['caballero', 'having', 'a', 'nightmare', 'sweeperkeeper', 'not']","[""caballero'"", 'have', 'a', 'nightmare', 'sweeperkeeper', 'not']"
Embarrassing lack of defensive depth coming back to haunt us.,fear,0.562,fear,"['embarrassing', 'lack', 'of', 'defensive', 'depth', 'coming', 'back', 'to', 'haunt', 'us']","['embarrassing', 'lack', 'of', 'defensive', 'depth', 'come', 'back', 'to', 'haunt', 'we']"
If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful,fear,0.42,fear,"['if', 'you', 'really', 'care', 'like', 'you', 'state', 'then', 'i', 'would', 'seriously', 'address', 'sensitivity', 'training', 'to', 'your', 'employees', 'awful']","['if', 'you', 'really', 'care', 'like', 'you', 'state', 'then', ""i'"", 'would', 'seriously', 'address', 'sensitivity', 'training', ""to'"", ""your'"", 'employee', 'awful']"
Jk I'm not a loner just really shy 😅,fear,0.5,fear,"['jk', 'i', 'am', 'not', 'a', 'loner', 'just', 'really', 'shy', 'grinning_face_with_sweat']","[""jk'"", ""i'"", 'be', 'not', ""a'"", 'loner', 'just', 'really', 'shy', 'grinning_face_with_sweat']"
"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous",fear,0.7290000000000001,fear,"['bloody', 'hell', 'pam', 'calm', 'yourself', 'down', 'but', 'could', 'have', 'sworn', 'something', 'black', 'hairy', 'just', 'ran', 'across', 'the', 'carpet', 'perilsoflivingalone', 'nervous']","['bloody', 'hell', 'pam', 'calm', 'yourself', 'down', 'but', 'could', 'have', 'swear', 'something', 'black', 'hairy', 'just', 'run', 'across', ""the'"", 'carpet', 'perilsoflivingalone', 'nervous']"
"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood ",fear,0.25,fear,"['in', 'my', 'room', '101', 'would', 'go', 'russell', 'howard', 'tom', 'odell', 'michael', 'buble', 'pants', 'nogood']","['i', 'and', 'my', 'room', '101', 'would', ""go'"", 'russell', 'howard', 'tom', 'odell', 'michael', 'buble', 'pants', 'nogood']"
Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k #apprehension?,fear,0.604,fear,"['feeling', 'like', 'i', 'have', 'had', 'the', 'worst', 'night', 'of', 'sleep', 'ever', 'not', 'great', 'before', 'the', 'london', 'to', 'brighton', 'cycle', 'ride', 'for', 'person', 'biking', '100', 'k', 'apprehension']","['feeling', 'like', ""i'"", 'have', 'have', ""the'"", 'worst', 'night', 'of', 'sleep', 'ever', 'not', 'great', 'before', ""the'"", 'london', ""to'"", 'brighton', 'cycle', 'ride', 'for', 'person', 'bike', '100', ""k'"", 'apprehension']"
"So I went to a different grocery store, and they had no @DukesMayonnaise\nI had to buy Helmann's.\nLiterally shaking right now.",fear,0.43799999999999994,fear,"['so', 'i', 'went', 'to', 'a', 'different', 'grocery', 'store', 'and', 'they', 'had', 'no', 'had', 'to', 'buy', 'helmann', 'is', 'literally', 'shaking', 'right', 'now']","['so', ""i'"", 'go', ""to'"", ""a'"", 'different', 'grocery', 'store', 'and', 'they', 'have', ""no'"", 'have', ""to'"", 'buy', 'helmann', 'be', 'literally', 'shake', 'right', 'now']"
"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",fear,0.327,fear,"['wee', 'cunts', 'playing', 'chappy', 'in', 'my', 'street', 'got', 'my', 'shoes', 'on', 'so', 'i', 'can', 'chase', 'and', 'scare', 'the', 'fuck', 'out', 'of', 'them']","['wee', 'cunt', 'play', 'chappy', 'in', 'my', 'street', 'get', 'my', 'shoe', 'on', ""so'"", 'i', 'can', 'chase', 'and', 'scare', ""the'"", 'fuck', 'out', 'of', 'they']"
"@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.",fear,0.479,fear,"['door', 'and', 'cleared', 'his', 'throat', 'trying', 'to', 'dispel', 'any', 'nervousness', 'he', 'had', 'left']","['door', 'and', 'clear', 'he', 'throat', 'try', ""to'"", 'dispel', 'any', 'nervousness', 'he', 'have', 'leave']"
@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful,fear,0.5,fear,"['why', 'does', 'the', 'ticket', 'website', 'never', 'work', 'trying', 'to', 'buy', 'palace', 'tickets', 'and', 'it', 'is', 'impossible', 'and', 'says', 'there', 'is', 'an', 'error', 'awful']","['why', 'do', ""the'"", 'ticket', 'website', 'never', 'work', 'try', ""to'"", 'buy', 'palace', 'ticket', 'and', 'it', 'be', 'impossible', 'and', 'say', 'there', 'be', 'a', 'error', 'awful']"
Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour,fear,0.20800000000000002,fear,"['ellie', 'from', 'is', 'here', 'to', 'answer', 'your', 'questions', 'do', ""n't"", 'be', 'shy', 'she', 'loves', 'talking', 'about', 'equestrian', 'fashion', 'equestrianhour']","[""'ellie"", 'from', 'be', 'here', ""to'"", 'answer', ""your'"", 'question', ""do'"", 'not', ""be'"", 'shy', ""she'"", 'love', 'talk', 'about', 'equestrian', 'fashion', 'equestrianhour']"
@JamesPiotr I am working on a feature right now about the preponderance of awful owners who are at war with fans. So many to choose from.,fear,0.354,fear,"['i', 'am', 'working', 'on', 'a', 'feature', 'right', 'now', 'about', 'the', 'preponderance', 'of', 'awful', 'owners', 'who', 'are', 'at', 'war', 'with', 'fans', 'so', 'many', 'to', 'choose', 'from']","[""'i"", 'be', 'work', 'on', ""a'"", 'feature', 'right', 'now', 'about', ""the'"", 'preponderance', 'of', 'awful', 'owner', ""who'"", 'be', 'at', 'war', 'with', 'fan', 'so', 'many', 'to', 'choose', 'from']"
“Worry is a down payment on a problem you may never have'.  Joyce Meyer.  #motivation #leadership #worry,fear,0.354,fear,"['worry', 'is', 'a', 'down', 'payment', 'on', 'a', 'problem', 'you', 'may', 'never', 'have', 'joyce', 'meyer', 'motivation', 'leadership', 'worry']","['worry', 'be', 'a', 'down', 'payment', 'on', ""a'"", 'problem', 'you', 'may', 'never', 'have', 'joyce', 'meyer', 'motivation', 'leadership', 'worry']"
@BigBossPeltonen \nLikewise #death #cutting ,fear,0.625,fear,"['likewise', 'death', 'cutting']","['likewise', 'death', 'cutting']"
You have a #problem? Yes! Can you do #something about it? No! Than why #worry,fear,0.25,fear,"['you', 'have', 'a', 'problem', 'yes', 'can', 'you', 'do', 'something', 'about', 'it', 'no', 'than', 'why', 'worry']","['you', 'have', ""a'"", 'problem', 'yes', 'can', 'you', ""do'"", 'something', 'about', 'it', ""no'"", 'than', 'why', 'worry']"
@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully,fear,0.521,fear,"['u', 'gave', 'laura', 'so', 'much', 'constructive', 'criticism', 'she', 'blocked', 'u', 'lazy', 'give', 'up', 'now', 'no', 'hope', 'retire', 'same', 'with', 'heather', 'bully']","[""'u"", 'give', 'laura', ""so'"", 'much', 'constructive', 'criticism', ""she'"", 'block', ""u'"", 'lazy', 'give', 'up', 'now', ""no'"", 'hope', 'retire', 'same', 'with', 'heather', 'bully']"
@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless,fear,0.479,fear,"['quite', 'simply', 'the', 'worst', 'airline', 'worstairline', 'i', 'have', 'ever', 'used', 'appauling', 'dismal', 'beyondajoke', 'useless']","['quite', 'simply', ""the'"", 'worst', 'airline', 'worstairline', ""i'"", 'have', 'ever', 'use', 'appauling', 'dismal', 'beyondajoke', 'useless']"
